Tweet;Classificacao
Enfia política no cu seu arrombado;sim
É  um calça atolada esse jdoriajr Completamente louco precisa levar um soco na venta Imbecil;sim
Ahahah vc é um merda Mário Desde muleque sempre bundão Jarbas teu ex sogro deve ter te ensinado a ser um vagabundo completo Desde criança frouxo;sim
a maísa é INSUPORTÁVEL tomara que queime no fogo do inferno;sim
obrigada Deus opaaa deus é contra lgbt tira o deus eu posso falar obrigado Deus por me fazer uma pessoa normal que espanca lgbts na rua e q não apoia OrgulhoSempre seus viadinho de merda;sim
Nossa tudo isso Fodase aproveita e junta dinheiro agr pq como vc é um viadinho de merda n tem futuro n kksksksksk;sim
O filho da puta do Murilo me bloqueou macaco do caralho;sim
tu eh burro por um acaso acabei de falar tomar banho viado imbecil do caralho;sim
ai quer dizer que ele espalha pra todo  mundo que eu dou “ em cima “ dos amigos dele kkkkkkkkkkkk vsf viado enrustido do caralho e ainda mais que eu fico querendo pegar ele toda vez q a gnt se ver vei macho escroto é tão seboso;sim
ia te comer na porrada seu viado;sim
falar gíria n te faz favelado playboy de merda;sim
Vai se foder otário quem está incomodado são vcs burros que não sabe de nada e querem cagar regras Trouxa mesmo viu;sim
que ódio dessa piranha doente aqui vai virar um inferno por causa dessa puta;sim
vai tomar no cu filha da puta vai se fuder caralho escrota estranha nojenta exibida falsa cu riquinha de merda vagabunda piranha vadia obrigada por ter destruído a minha vida eu espero que tu queime no inferno;sim
Senhora vosmecê é muito burra e otária por favor sair do twitter Grata Talia Tá bom pra vc agr o velha do inferno;sim
desgraçada te odeio espero que vc morra;sim
Eu espero que você quebre a perna filha da puta do caralho Vadia desgraçada Maldita Resto de placenta Atropelada do caralho Vai fazer bullying com a tua mãeEu te odeio Stefany;sim
cara vc é mt chata insuportável para mano eu te odeio irritante escandalosa desgraçada inconveniente degenerada monoteta cu de tijolo aleijada alienada;sim
EU TE ODEIO VC É UM DESGRAÇADO DE MERDA Q DEVIA ESTAR PRESO EM REGIME FECHADO DEVIA APODRECER NA CADEIA SEU MERDA E AINDA TÁ SOLTO SEU LIXO ESCROTO ESTÚPIDO MONSTRO IDIOTA VAGABUNDO;sim
professor filho da puta eu te odeio tanto seu desgraçado;sim
seu imbecil filho da puta vai cuidar da tua vida seu desgraçado a mulher ja disse que tentou outras fórmulas mas não tava funcionando seu bosta seu merda seu idiota seu vagabundo do caralho vai se foder felipe neto eu te odeio eu te odeio eu te odeio teu odieodbeuskucoaxfkalxldke;sim
mano puta que pariu eu nem conheço ele direito mas se ele chegasse na minha frente eu ia da uns murro p parar de se otario que odio caralho pinto buceta eu te odeio seu traste monoteta;sim
tem que apanhar viadinho vira homem bixa baitola mulherzinha vai pro inferno;sim
bixa boiola baitola nerd desgraçado;sim
mina magrela sem doença nem distorção corporal nenhuma que fica na internet querendo atenção dá vontade de quebrar no meio de tanta porrada bando de cadela do caralho;sim
vai se fuder vadia de tu faa isso dnv eu boto fogo na sua casa sua puta;sim
ele é um corno arrombado tá doendo;sim
mano vai toma no cu essa puta do caralho eu vou mandar gore no ccat dessa vagabunda e ela vai ver aqui quem que eh clean nessa porra caralho que oduo tomara;sim
MEIO MILHÃO SÓ DE COMBUSTÍVEL NÉ DRÁCULA VAGABUNDO LADRÃO;sim
Amigo  A justiça é tão corrupta Qto este vagabundo ordinário BEBADO CAFAJESTE;sim
vsf vc merda lixo coco bosta;sim
Kkkkkk  Um idiota que que é o adnet é um louco varrido que é o Ciro lixo;sim
Calado verme insolente petulante carrapato imundo lixo inferior diamante afundado horrível fracassado nojento fedido cnidario porco se tu continuar metendo o louco o CJM vai te vulcanizar apavorar esgormitar esfarelar te fazer sucumbir desaparecer escafeder Fica esperto maluco;sim
DORIA É LIXO  LOUCO E BOSTA;sim
cê é louco cê acha mesmo que eu gostaria de ser um idiota útil feito vc seu heroi Bolsonaro e o Lula são farinha do mesmo saco lixo e vc assim como a maior parte da população são imbecis e lambe bolas de político;sim
Se um dia eu encontrar o Moisés na rua eu vou bater nele até ele parar de jogar futebol Louco lixo filho da puta;sim
Engraçado vocês estão vendendo as riquezas do Brasil seu patriota de merda Você é 171 seu verme e essa facada é mais falsa que uma nota de 3 reais Responda aí e os 89 mil na conta da sua esposa Tu é corrupto ou corno;sim
A Verme tomou no toba sem vaselina Essa broguerinha di merda não cansa de passar vergonha;sim
Kkkkk ele ta emprestado seu verme ngm vai dar ele de graça pra ele jogar na serie A assim Ele era camisa 10 do sub 20 com 16 anos fala merda nao seu lixo;sim
Seu verme vagabundo  sem vergonha laranja vc não ganha nem do Cabo Daciolo fica quieto seu merda;sim
É ascampello a cada dia que passa vc se mostra mais BABACA e um presidente DE MERDA Eurico saiumas vc continua a ditadura no clube Seus dias no clube estão contadosseu VERME;sim
Esse maluco é um merda E foda-se o fã clube desse verme;sim
Pivete nem me conhece e fala merda tem que ser um completo filha duma puta verme do caralho;sim
Verme Se elegeu as custas da lava jatodeveria ter a língua cortada p não falar tanta merda Escroto de presidente;sim
não fala da jinri sua cachorra filha da puta nojenta sarnenta podre rata seu cu deve ser um poço de DST sua puta nojenta podre do caralho enfia um arame farpado no seu cu até sair pela boca e se joga num poço de merda tu é uma verme imprestável inútil vagabunda podre;sim
Ah vai tomar no seu cu seu verme  Vc está na história como os vilões brasileiros Vc é um bosta  coronel de merda;sim
Te fode verme alcoólatra de merda;sim
carelli vc eh um velho safado quem mandou vc colocar esse agressor e assediador do biel toma vergonha nessa sua cara seu verme vc tem que obedecer o público seu merda;sim
vai tomar no cu seu lixo seu verme seu bosta seu fudido seu arrombado seu pau pequeno seu cuzao seu merda seu mau caráter SEU FILHO DA PUTA;sim
que merda foi essa que tu escreve ponha se no teu lugar seu verme olha com quem tu falas seu boçal metido a intelectual refuta ele mediocre saiu do debate refuta ele macaco do caralho não tens contra argumentação Ignóbil  do caralho pacóvio pedante Taciturno seu lixo;sim
125500 mortos E o que vc como senador fez pra evitar isso Seu filho de uma puta Vagabundo Vc é um verme Anda na rua como o presidente anda Não tem coragem Pq vc é um merda;sim
foda-se filho da puta esse câncer que é o teu movimento de merda vai acabar verme;sim
cala a boca seus verme de merda sai da minha tl;sim
Esse lixo verme que luta contra o Brasil é um dos maiores hipócritas que eu vi Willian Bonner vc é um merda falso mas que fede muito;sim
VÁ SE FUDER CHILENO VERME CORRUPTO FILHO DE CADELA;sim
nojo ridícula piranha vagabunda desgraçada mal amada cadela mocreia salafrária imunda lixo pau no cu verme filha da puta sequelada estranha esquisita esquerdista ratazana capeta desprezível eu te odeio;sim
Com essa cara de macaco debilóide e essa vocação pra fantoche idiota ou é um bot ou alguém muito retardado que não tem amigo pra dar um toque kkkkk Saco de bosta vai fazer um amigo ou comer uma buceta para de bater curirica com o pau da bandeira sua imundície;sim
Agora o lucas sempre vai ser o cara das orelhas de macaco tyongverse;sim
porra tu já perdeu 30kgs até agora porra qual o seu problema seu porco gordo preguiçoso você devia parar de ser tão nojento e só emagrecer não é difícil;sim
Muito preparado intelectualmente e emocionalmente dá pra vê cala boca E daí Encher a cara de porradaquem mirre de covid é bundaocomeu merda ou;sim
jornalista bundão vê censura seletiva volta a fumar sua maconha comunista de merda;sim
Essa foto do Neymar aí seu verme  Se liga mano se for pra servir o país e dar orgulho pra minha família eu faço outra coisa tu tem merda na cabeça de bater no peito pcausa de exército gosta de ser pau mandado vai lá bundao;sim
QUERO Q VC E TODA SUA FAMILIA JUNTO C QQ PESSOA Q SEJA PARENTE SEU SE FODA INTEIRO Q QUEIME NO INFERNO VC NAO PASSA DE UM BUNDAO CUZAUNN LIXAO PRAGA DE VIADO NAO PEGA EM MACHO SEU VIADINN APROVEIVA SE PREVINE ENCHENDO O TEU RABO E DE TODA TUA FAMILIA DE OZONIO;sim
TOOOOOOOMA TOMA FILHA DA PUTA TOMA VAGABUNDO PRA APRENDER A DEIXAR DE SER LOUXCO DOENTE ENERGUMENO DEMONIO MALDITO FILHO DA PUTA CORNO LOUCO VERME DO CARALHO SEU BOSTA SEU MERDA TOMA ESSA ACHEI FOI É POUCO;sim
Melhor deixar o Brasil quebrar e o povo morrer né Seu filho de uma puta arrombada e de um corno Seu bosta insignificante de merda ;sim
Esse Humberto é um bosta mesmo CORNO safado lambedor das bolas do Cachaceiro maldito;sim
sério vai se fuder esse arrombado corno merda seca lixo bosta viado do caralho tomara que MORRA pra nunca mais incomodar ela;sim
O mano vai se fuder arrombado quem é tu pra falar de mim o corno 5 seguidores Ksmskskskskskslsllskskskskssllssllskskskskskslslslslslslskskskskskssksk Só fala bosta não sabe escrever Pqp dps eu que sou "geração de merda";sim
Seu merda filho da puta Vamo ve se vc é o que seu bosta Corno;sim
CHUPA SEU CORNO VELHO DO KRL BARBA DE BOSTA PARECE A JUNÇÃO DOS MEUS PELOS DO CU COM OS DO MEU SACO SEU FILHO DE UMA PUTA;sim
sério vai se fuder esse arrombado corno merda seca lixo bosta viado do caralho tomara que MORRA pra nunca mais incomodar ela;sim
Tem  um trecho de uma musica que me lembra muito você começa assim VAGABUNDA;sim
sim caralho parabens vc e uma genia sim inteligente abeça sua vadia agora pare de enche meu saco sua rata no cio vagabunda;sim
David é uma vagabunda mesmo;sim
vagabunda puta de merda dava ate pos cachorro va pa puta que te pariu;sim
pura vadia safada vagabunda estranha chata pobre desglaçada plostituta rapaliga esquisita esquisoflenica cadeirante feia aleijada atlopelada puta idiota cachorra cadela plesidialia otaka filha da puta desgenerada gorda palanoica louca lutadola sem amigos professola gorda peluda;sim
Cheira o cu da vaca vagabunda da tua mãe porra loca psicopata do crime puta da cocaina cadela fedida ESperneia ladrão roubando;sim
vadia puta vagabunda paquita mal comida cadela pobre desgraçada;sim
abby puta vadia safada vagabunda estranha  desgraçada burra idiota cachorra cadela filha da puta desgenerada paranoica louca doida FILHA DE UMA PUTA MEU SANGUE VIROU PURO ÓDIO QUE DESGRAÇADA PIRANHA MAL AMADA;sim
TA FALANDO O QUE AÍ O SEU VERME QNDO É VC MANDANDO ESSAS COISA DE DOENTE MENTAL É BOM NÉ FILHA DFA PUTA LOUCO PAU NO CU;sim
Este velho e um demente mental cheio de ódio um porco nojento depois que chutado da Globo ficou louco agora se na obrigação de ficar babando ovo de Bolsonaro outro verme como ele pense um velho desta idade que não tem opinião própria fala o que os outros manda e de dar pena;sim
