Tweet;Classificacao
Eu vou expor você já tô com todos os prints aqui;sim
VEI VAI SE FUDER ARROMABADA DELINS TE ODEIO;sim
inclusive leonardo eu te odeio boca de fossa;sim
VAI SE FUDER PORRA VAI TOMAR NO CU VAI FALAR MERDA NO CACETE DO CARALHO DO MEU CU CARALHO TE ODEIO SEU NOJENTO;sim
pprt mo viado todo bicha;sim
gay baitola tchola viado bichinha;sim
Apaga isso agora seu viado maldito;sim
Gente oque a Thayssa tá pensando da vida gente kkkkkkk deixa eu vê essa magrela vou da nela kkkk;sim
vem aqui pra eu quebrar um na sua cabeca então vadia;sim
Escuta aqui sua vadia mal amada;sim
Ir sua vadia;sim
ISADORA SUA VADIA FILHA DUMA PUTA ME DAR UMA MAMADA TU NÃO QUER;sim
Por que tem gente q tira foto bem perto da câmera pra mostrar essa papada de velho e essa cara inchada de cachaça É muito horrível seu fdp sua vadia seu marginalzinho;sim
BelMalAgradecida vai toma no cu sua vadia de merda;sim
SM sua puta queima no inferno vadia mal amada entenda que os meninos não são a merda de um robô eles são humanos e tem que descansar fdp SuperMDisbandParty;sim
"ah pq o twitter eh meu eu responde oq eu quiser" fodase vadia puta cachorra piranha vá responder sua mãe sua puta;sim
é vadia vontade d pegar no cabelo e prensar a sua cara na mesa não falta;sim
velha mentirosa o que vc não faz pra chegar ao poder sua vadia;sim
cachorro e tu mesmo sua porra filho da puta ladrao cadela corna e loca cruza de puta com filho da puta vaca mane vadia invejosa e impotente engole a porra da tua boca de merda loca psicopata filho da puta da xenofobia e da inveja porra autista filho da puta puta do crime;sim
-vaca e a vadia da tua mãe ladrão fdp -puta e tu mesmo sua puta loca da cara de caralho vadia sem vergonha chantagista de merda que vende a própria vida pra me perseguir ladrão fdp -cheira o cu da tua mãe porra da droga ladrão fdp -fume a merda da tua mãe da tua mãe porra ;sim
Cresce vc sua NOJENTA desgraçada ngm te suporta estúpida burra eu odeio o BTS agora mais que tudo nesse mundo e se eu vê uma army na rua eu quebro a cara da vadia;sim
sim e a ideia inicial era esfregar na sua cara q vc n ganha no ludo e essa puta cabeçuda vadia rabuda veio me silenciar;sim
fez sua puta vadia safada vagabunda chata pobre desgraçada prostituta esquizofrênica cadeirante feia aleijada aloprada atropelada burra idiota cachorra presidiária fedida otaca filha da puta degenerada gorda monoteta corna peluda alombada sem bunda descabelada imbecil meretriz;sim
PARA JÚLIA NOSSA EU TE ODEIO TANTO;sim
Para pow tu e corno safado Na real tu não mata nem a vontade de transa dessa Piranha  q tã contigo pq tu e envolvido  Gordo fudido;sim
Presidente Culo gordo ⁦girolatino⁩  PorQueMichelleRecebeu89mil;sim
Gordo;sim
vou expor você sua r4t4;sim
você tá só afronte hoje né já não basta IGNORAR meu pedido de namoro e agota você tá criticando UMA GRÁVIDA vou te expor;sim
mimar nada eu vou expor você;sim
Q gordo nojento slk;sim
graças a deus que tenho esse gordo careca rolha de poço boca de caçapa beiçudo gerador de opinião bosta powered by gpt-4versão alfa nojento sem futuro funcionário da Jovem Pan bloqueado;sim
expondo um macho homofóbico aq jogou hate na ArianaGrande disse q sao músicas de viado e falou mal de kpop no geral  o instagram é esse mandem msg no dd e vamos colocar o rato no lugar dele ffbrunozin BTS_Dynamite blackpink ArianaGrande kpopfanchant LGBT;sim
O Gordo leitoa fica abanando a cabeça Bicho nojento esse cara Pelo amor de Deus Por que todo esquerdista tem que ser nojento e maldito;sim
Verme chama pessoa que vc não  conhece de gordo seus nojento se ele e gordo vc e um palito imundo;sim
O sua burra do caralho ele tá zuando vc é um macaco pra não percebe isso;sim
isso que o macaco estuda a noite;sim
Chamo nois de ROBO entao vamos mostrar os robos com CPF pra essa PEPPA senta o Dislike na Magrela ROBOZADA KkkKkKkkKkkkk;sim
Chatíssima essa magrela comunista;sim
se você não participar vou te expor vadia;sim
Nossa amiga assim que você me trata Vocês vão ver vou expor você e o Samaelzinho;sim
claro para vc lembrar que eu te odeio;sim
VAI TOMAR NO SEU CU SEU GORDO NOJENTO;sim
Esse Léo Pereira é uma tiriça carioca favelado;sim
por isso q é brincadeira macaco;sim
Tem que dar 3 tapa na cara dessa magrela De botar um vestido branco vai ficar igual um cigarro avarejo ;sim
Correu do debate e quer vender ainda opinião mas é um bosta mesmo essa magrela;sim
Pera pera pera pera Tu achou mesmo que eu conhecendo a existência de Kim Namjoon na Terra ia querer ficar contigo Se manca lagartixa magrela;sim
n spamando uma fancam merda q vc vai ganhar respeito de algm alias meu auto play ta desligado pq vc n mostra seus argumentos JA SEI VC N TEM pq so zoam seu desenho gay n é motivo de ficar putinho parece um macaco descontrolado;sim
Favelado pobre lkkkkkkkk;sim
O macaco é o Olavo;sim
vc é o macaco;sim
Perfeito vai ser o soco que eu vou dar na boca dele até ele virar homem;sim
Verde fdp safado do Krlh arrombado;sim
esse mlk tá caçando vou xingar esse arrombado jaja;sim
devolve meu bic arrombado;sim
me da meu dinheiro arrombado filho da puta lixo cu;sim
há 3h esperando o Raul fazer a parte dele da janta e o arrombado tá jogando Minecraft eu vou cometer um crime de ódio e botar a culpa na bebida;sim
devia parar de          ô seu arrombado;sim
arrombado nunca mais vou ler seu tweet;sim
Não da pra jogar lol com pedro maldito macaco filho da puta Todo jogo esse arrombado kita;sim
um baitola msm;sim
vai se fude baitola;sim
o pierce deu dois tiros na charlotte meu deus que odio desse baitola;sim
olha quem fala seu baitola;sim
N adianta essa baitola so funciona com psicologia reversa pqp;sim
Seu baitola;sim
Não dá mais pra escutar esse menino de 04 anos chamado Joel bundão Pinheiro;sim
VAI FAZER UM APELO PRO TEU ADVOGADO COMEÇAR A TRABALHAR DESDE JÁ BUNDÃO;sim
MaiaNãoGostamosDeVocê Tem milhares de projetos importantes q este Sr sentou em cima com seu bundão Projetos q mudariam nossas Vidas Filhos e Netos pra melhor mas este Sr não pautou pq ele ainda acha q deixar o Povo sofrer é  fácil manipular Tenho dó um dia a paga chega;sim
BUNDÃO BUNDÃO BUNDÃO BUNDÃO BUNDÃO BUNDÃO BUNDÃO BUNDÃO BUNDÃO BUNDÃO BUNDÃO BUNDÃO BUNDÃO BUNDÃO BUNDÃO BUNDÃO BUNDÃO BUNDÃO BUNDÃO BUNDÃO BUNDÃO BUNDÃO BUNDÃO BUNDÃO BUNDÃO BUNDÃO BUNDÃO BUNDÃO BUNDÃO BUNDÃO BUNDÃO BUNDÃO BUNDÃO BUNDÃO Kkkkk;sim
TOFOLLI É UM MAGISTRADO BUNDAO ALEM DE MUITO CRETINO APRENDIZ DE PSICOPATA GENOCIDA;sim
Eu não   gosto de vc também nhonho Maia bundão e não gosto ainda mais do Guedes anti-pobre folgadão  Por que vcs não  somem do país  Seria um favor a nação;sim
Fraco Me bloqueou Um cara que usa um fake no twitter e ainda precisa se proteger assim bloqueando Que bundão;sim
E a justiça e a imprensa ainda colocam a culpa nas vítimas deste milico bundão e terrorista;sim
Que passem o feriado inteiro mofando na estrada bando de corno;sim
Petição pra exigir a gravação das aulas de sexta para exatamente denunciar esse corno por falar tanta merda na tentativa de ser comédia 1 assinatura;sim
Vai te cagar jaguara;sim
tu vai te cagar feiosa;sim
VAI SE FUDER TBM INFERNO;sim
MAS QUE INFERNO SUA FILHA DA PUTA;sim
o desgraçado não me responde q inferno;sim
Deixe de ser marica bode velho ladrão;sim
Trabalhei igual FDP para sustentar esse marica do  e seus filhos como CarlosBolsonaro ;sim
Pelao marica;sim
hm kk marica;sim
Chupa meu pau autista capacitista de merda;sim
Boa noite è um grande vagabundo e safado è o medo é de mais;sim
Já denunciei dezenas como você vagabundo;sim
Vagabundo e irresponsável é um canalha cujo perfil do tweet é com bandeiras de países comunista;sim
Ou simplesmente bolsonarismo O vagabundo miliciano já conseguiu aparelhar praticamente todas as instituições É o bolsonarismo corrompendo por onde passa;sim
Kkkkkkkkk pediu socorro pra outro vagabundo bloqueado;sim
Morreu foi pouco vagabundo nesse tempo;sim
Cara vc é um vagabundo de marca maior Acha que lula vai ser a solução dos problemas e votou em Hélio negão linchamento em praça público é pouco para você;sim
VAGABUNDO PICARETA CANALHA COVARDE MENTIROSO;sim
Vai trabalhar pra sustentar seus 5 filhos vagabundo;sim
Pra q honra se eu posso bater em vagabundo;sim
Vagabundo   Rsrsrsrsrsrs;sim
PUTA que pariu um bandido vagabundo e condenado querendo falar do presidente enfia o dedo no seu rabo e CHEIRA;sim
Cala boca ladrão vagabundo;sim
cara ela me deu block no whatsapp vai se foder piranha vagabunda oq eu fiz pra vc nem te respondi e vc me deu block;sim
Acabei de ver os 3 primeiros ele de the boys agora eu espero que a stormfront morra da pior forma possível vagabunda imundaaaaa;sim
vagabunda diz q n persegue mas fica atrás de todos meus perfis do Twitter filha da puta;sim
Vagabunda nao me responde;sim
Estou aqui pra denunciar a crushymermaid essa marafona ñ passa de uma vagabunda eu ñ sei como ainda ñ dei um tiro nessa vadia;sim
Crl arrombado ta tirando;sim
pega o mlk na trairagem eh fácil pnc quero ver vim de peito aberto arrombado;sim
sim que RAIVA nao vou dar nunca se depender desses bando de arrombado que saco custa tratar o renjun BEM;sim
cuzinho arrombado com deus do lado;sim
bando de arrombado do clh;sim
Mário Frias seu cuzão me desbloqueia aí arrombado;sim
Eu nem curti arrombado;sim
"eu gosto de flores femininas" hmm kkkkk baitola;sim
Retificação o baitola do professor mandou mais 6;sim
que viado baitola da porra se vai te fude KKKKJJKKKJKAJQLSJWLQJSLSJQLAHSOQHSLSJS;sim
E os caras pegaram essa foto dele com essa pose de baitola kkkkkkkkkkkkkkkkkkk;sim
Baitola é vc arrombadinho;sim
garganta profunda seu baitola;sim
ta bravinha cadela bafuda;sim
Além de corno é falso kkkkkkk meu a migo;sim
óia o corno;sim
Não é corno além de ladrãokkkkkkk;sim
Eu avisei que o Cuxa ia colocar o Wesley hahahahahahahaha vagabundo pesado;sim
UM DIA VOCÊ SABOTA  NO OUTRO FINGE  NO OUTRO PUXA O SACO POLÍTICO CANALHA  VAGABUNDO;sim
Viva quem Reinaldo Azevedo outro ser vagabundo jornalista de merda;sim
que vagabunda KKKKKKKKKKKKKKKK;sim
eu vou te matar juliana sua vagabunda  kylespuzio;sim
vagabunda meliante safada cafajeste que da o cu na esquina toda hora fuma maconha e é uma prostituta tua mãe da o cu pros powers rangers philobot;sim
puto vadio vagabundo safado escroto esquisito esquizofrenico pobre feio professor gordo barrigudo cracudo cu preto nojento asqueroso retardado mal amado mal comido arrombado virgem piranha prostituto;sim
Ninguém merece vizinho favelado desse FDP sem senso coloca o som no talo uma hora dessa praga dessa tem que morrer;sim
que ódio fdp desgraçado corno podre vagabundo imundo escroto imbecil;sim
é o seu pai que fez um bosta como você seu lixo de merda Seu corno;sim
walter white eu te odeio com todas as minhas forças seu arrogante do caralho filho de uma puta desumilde covarde arrombado cuzao pau na fresta corno manso burro;sim
Kraio bixo vai tomar no seu cu mano arrombado lixo vou copiar;sim
Bandido de merda marica fofoqueiro do crlh;sim
Jeronimo é muito babaca e  louco uma hora tá de boa e outra hora surta Vsf seu imbecil QuandoMeApaixono031;sim
Bundãocabra frouxoSeja homem rapaz;sim
eu quero que você morra e queime no inferno seu lixo;sim
fodase se a pessoa mudou eu continuo desejando q queime no fogo do inferno eu hein vai se foder;sim
Nossa tudo isso Fodase aproveita e junta dinheiro agr pq como vc é um viadinho de merda n tem futuro n kksksksksk;sim
Seu merdinha vai ser ateu na casa do caralho seu bananudo aqui a gente tem q ser cristao e tem q matar viadinho como voce seu boiola de churros eu te odeio irmao pq vc nao acredita em merda entao vo te insultar bravamente de bananudo;sim
Tu deve ser uma putinha ou um viadinho de merda;sim
Luther filho da puta macaco do caralho burro;sim
LENA DESCE ESSE VIADO NA PORRADA PF;sim
Macaco cuzão;sim
E AONDE SEU MACACO FALANTE AONDE ESSA ATITUDE FOI PROPORCIONAL VAI TOMAR NO MEIO DO TEU RABO VAGABUNDO DESGRAÇADO;sim
teu cu macaco preto fdp vagabundo baiano vaitomanocu kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk;sim
que ódio dessa piranha doente aqui vai virar um inferno por causa dessa puta;sim
vai tomar no cu filha da puta vai se fuder caralho escrota estranha nojenta exibida falsa cu riquinha de merda vagabunda piranha vadia obrigada por ter destruído a minha vida eu espero que tu queime no inferno;sim
Senhora vosmecê é muito burra e otária por favor sair do twitter Grata Talia Tá bom pra vc agr o velha do inferno;sim
Eu espero que você quebre a perna filha da puta do caralho Vadia desgraçada Maldita Resto de placenta Atropelada do caralho Vai fazer bullying com a tua mãeEu te odeio Stefany;sim
EU SABIA QUE ODIO NUNCA MAIS COMENTO MAIS PORRA NENHUMA EM CARALHO NENHUM SEU SUA  DESGRAÇADA DOS INFERNO CADELA VAGABUNDA CACHORRA VAGABUNDA DE MERDA VAI TOMA NO TEU CU SUA DESGRAÇADA EU TE ODEIO NOSSA BOU ENFIA JMA TORA NO TEU RABO TAO FORTE QUE VAI VARA NA BOCA SUA PUTA DOCARA;sim
seu imbecil filho da puta vai cuidar da tua vida seu desgraçado a mulher ja disse que tentou outras fórmulas mas não tava funcionando seu bosta seu merda seu idiota seu vagabundo do caralho vai se foder felipe neto eu te odeio eu te odeio eu te odeio teu odieodbeuskucoaxfkalxldke;sim
te odeio wellington paulista seu zé buceta;sim
tem que apanhar viadinho vira homem bixa baitola mulherzinha vai pro inferno;sim
mortiça filha da puta mó magrela desnutrida me chamando de gorda vai tomar no cu feiosa;sim
vai tomar no cu sua vadia ngm tem dinheiro caralho katyperry;sim
sua puta problema é seu se vc não entendeu sua imbecil guarda sua teoria idiota no seu cu ao invés de tentar fazer com que eles saiam como mentirosos sua vadia do caralho enfia aquele vídeo cheio de mentiras dizendo q não odeia o jimin na sua goela;sim
vai toma no olho do seu cu sua vadia vagabunda do caralho;sim
Foda-se sua vagabunda Sendo quem for ta pagando as contas de alguem;sim
mano vai toma no cu essa puta do caralho eu vou mandar gore no ccat dessa vagabunda e ela vai ver aqui quem que eh clean nessa porra caralho que oduo tomara;sim
Você continua provocando né puta vagabunda;sim
Bando de vagabundo do caralho vai se fude irmão na humildade;sim
O lixo do Diniz cai amanhã ou hj ainda Ou o vagabundo do Rai ainda vai dar credito pra esse lixo;sim
MEIO MILHÃO SÓ DE COMBUSTÍVEL NÉ DRÁCULA VAGABUNDO LADRÃO;sim
Amigo  A justiça é tão corrupta Qto este vagabundo ordinário BEBADO CAFAJESTE;sim
Diniz - pelo amor de Deus Vítor Bueno não - seu idiota - vai to no seu cseu técnico de merda - pronto ele conseguiu me tirar do plumo - q lixo - meu filho já foi jogar vídeo game seu bosta - culpa sua e dessa merda de diretoria - essa saidinha de bola seu merda - SaoPauloFC;sim
Esquerdista abrindo a boca e vomitando merda  Junto um jornaleco lixo  GloboLixo sempre ;sim
MOLEQUE LIXO LOUCO PRECISA HOSPICIO URGENTE;sim
o teu cuzão tá muito louco de droga pra falar que a segunda temporada é um lixo;sim
Você é um filho da puta Tiago Va a merda seu lixo  Por mim te crucificavam com uma estaca enfiada no cu ARROMBADO DESGRAÇADO Tem que ser muito louco pra contratar um jogador de índole asquerosa como vc;sim
Vou dar ideia pra louco e racista não seu lixo fica aí bostejando sozinho;sim
Violentos e o merda de porco que ele é cospe na cara dos outros diz que deseja o pior aos cristãos estimula drogas práticas sexuais até envolvendo crianças esse é um bicho nojento inescrupuloso e VERME;sim
Engraçado vocês estão vendendo as riquezas do Brasil seu patriota de merda Você é 171 seu verme e essa facada é mais falsa que uma nota de 3 reais Responda aí e os 89 mil na conta da sua esposa Tu é corrupto ou corno;sim
demite o jean aí então aquele verme de merda;sim
É ascampello a cada dia que passa vc se mostra mais BABACA e um presidente DE MERDA Eurico saiumas vc continua a ditadura no clube Seus dias no clube estão contadosseu VERME;sim
Infeliz aniversario amante de merda lixo verme;sim
Pivete nem me conhece e fala merda tem que ser um completo filha duma puta verme do caralho;sim
mlk tu faz uma merda enorme e acha q vamos esquecer ksskskskskskksks seu verme do crl;sim
Oq seu vermerandom fudido de merda cala a merda da boca nerdola;sim
carelli vc eh um velho safado quem mandou vc colocar esse agressor e assediador do biel toma vergonha nessa sua cara seu verme vc tem que obedecer o público seu merda;sim
que merda foi essa que tu escreve ponha se no teu lugar seu verme olha com quem tu falas seu boçal metido a intelectual refuta ele mediocre saiu do debate refuta ele macaco do caralho não tens contra argumentação Ignóbil  do caralho pacóvio pedante Taciturno seu lixo;sim
AE felipeneto SEU FILHO DA PUTA VAI FAZER TEXTINHO RECLAMANDO DA MERDA DO VAR AGORA SEU VERME OU SÓ NÃO PRESTA QUANDO É CONTRA SEU TIME VAI TOMAR NO CU CARALHO;sim
125500 mortos E o que vc como senador fez pra evitar isso Seu filho de uma puta Vagabundo Vc é um verme Anda na rua como o presidente anda Não tem coragem Pq vc é um merda;sim
Chora mais aíseu otárioBolsonaro Será reeleito em 2022 igual um rolo compressor em cima de vcs e do teu curral eleitoral Chora mais babaca de merda É Bolsonaroseu verme;sim
Chora verme imundo isso é GabiGOL paú no cú vai reclamar com o merda do Dome que coloca o perebinha preto da base inves de gabiGOL e o Craque PEDRO;sim
Com todo respeito vai toma no olho do seu cu filho da puta enfia essa merda ai no teu rabo aproveita e usa isso ai na redação do enem pra diminuir a concorrência verme;sim
nojo ridícula piranha vagabunda desgraçada mal amada cadela mocreia salafrária imunda lixo pau no cu verme filha da puta sequelada estranha esquisita esquerdista ratazana capeta desprezível atropelada mono teta bolsominion nazista;sim
Verme nojento cara de macaco se tu falasse assim comigo na minha frente eu quebraria seus dentes e vc nunca mais chuparia uma rola por meses filho duma cadela sarnenta Seu chupador de rola do presidente puta safada cara de corno;sim
VÁ SE FUDER CHILENO VERME CORRUPTO FILHO DE CADELA;sim
O problema é que os professores comunistas vagabundos que ficam fazendo baderna em sala ensinam na escola que muito se mataram por conta desse filho de uma cadela no cio e esse bando de retardado fica dando atenção pra esse lixo esse verme que deveria estar nos 5° agora;sim
sim pedi o zap da sua namorada xinguei ela desculpa devia ter chamado de cadela quem sabe ela respondia vai se foder mlk tem mais oq fazer nao esquisito mete o pé ninguém te conhece verme;sim
Quem é esse cu de burro q tem pouco mais de 1100 seguidores e já tem selo azul Basta ser um verme imundo esquerdista Continue dando o cu para o verme rastejante do flavio gomes tá certinho Ah Fascista é o cu da sua mãe aquela cadela sarnenta e o viado frouxo do teu pai;sim
Com essa cara de macaco debilóide e essa vocação pra fantoche idiota ou é um bot ou alguém muito retardado que não tem amigo pra dar um toque kkkkk Saco de bosta vai fazer um amigo ou comer uma buceta para de bater curirica com o pau da bandeira sua imundície;sim
vadia insuportável lixosa do caralho que agiu logo de cara sendo uma mina arrombada e filha da puta nmrl aquela cena dela chorando na rua me deu uma puta vontade de espancar ela até a morte e ainda vem macaco babar o saco da personagem na tl;sim
Chega a ser nojento ver um gordo safado desse- investigado do caralho q só faz política contra um país inteiro q o odeia-fazendo denguinho Hipócrita Tinha q tomar um tapa bem estralado nessa cara de bulldog velho;sim
Gordo nojento esse só da trabalhooo;sim
Credo Que verme gordo e nojento você é Falta de empatia é um sinal de psicopatia Vai se cuidar lá vermão;sim
vagabunda filha da puta tá tentando ser eu essa marica nojenta bafuda catarrenta maldita piolhenta ogra;sim
Esse Rodrigo Maia é um bundão não põe em pauta a merda do impeachment desse idiota tomar na peida mano;sim
jornalista bundão vê censura seletiva volta a fumar sua maconha comunista de merda;sim
Esse PSICOPATA doente mental CURANDEIRO domador de emas do planalto mais uma vez vomita e demonstra que é um canalha Mais uma vez quer que brasileiros especialmente pobres e analfabetos morram Ele não é um bundão é aquilo que sai de um bundão Um BOSTA;sim
Na moral Palmeiras vai tomar no seu cu galiote bundão Seu pai tem gonorréia careca do caralho;sim
Esse drogado do uncerto bosta não para de MIMIMI Perdedor corno babaca Ladrão safado sem vergonha;sim
sério vai se fuder esse arrombado corno merda seca lixo bosta viado do caralho tomara que MORRA pra nunca mais incomodar ela;sim
Charont sempre curte meus tweets mas quando marco no telegram o corno maldito pedacinho de bosta lixo vivo inócuo e oblíquo ignora;sim
