Tweet;Classificacao
E aí Gustavo Henrique se arrependeu de ter saído do Santos seu verme Fica feliz com sua nova torcida e nunca mais pise um pé na Vila Belmiro traidor de merda;sim
UM DIA VOCÊ SABOTA  NO OUTRO FINGE  NO OUTRO PUXA O SACO POLÍTICO CANALHA  VAGABUNDO;sim
Gente oque a Thayssa tá pensando da vida gente kkkkkkk deixa eu vê essa magrela vou da nela kkkk;sim
q liga a camera oq sua puta    ja to fazendo demais de ta participando dessa porra   vai se fude vadia;sim
crl dêem logo um tiro a este gordo nojento fdp;sim
Sim o Neymar só é o brasileiro mais conhecido no mundo por causa da minuscula da bruna magrela KKKKKKKKKKK;sim
jhin eu te odeio jhin eu te odeio jhin eu te odeio jhin eu te odeio jhin eu te odeio jhin eu te odeio caralho jhin eu te odeio dms mlk verme sujo imundo escória cadeirante eletricista taxista motorista de carrinho de mão bucetero de merda vai tomar no cu teu filho de uma puta;sim
VÁ SE FUDER CHILENO VERME CORRUPTO FILHO DE CADELA;sim
Vai se fuder bixa Corrente de baitola cu de aperta salame;sim
Ó o macaco falante aí KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK;sim
sua fudida filha da puta vadia má;sim
Contenha se gordo nojento;sim
Te odeio tô falando desde o dia que vc falou que ganhou vagabunda;sim
filho da puta lazarento miserável arrombado leproso desgraçado atropelado anão meio pênis;sim
Escroto do crl filho da puta nojento mentiroso desgraçado arrombado infiliz sua certidão de nascimento devia ser um pedido de desculpas pra fábrica de camisinha xexelento do carai corno burro desgramado saco de vacilo metralhadora de bosta q n vale um peido;sim
nossa mano q mocreia q arrombada QUEIMA NO INFERNO VAGABUNDA;sim
O problema é que os professores comunistas vagabundos que ficam fazendo baderna em sala ensinam na escola que muito se mataram por conta desse filho de uma cadela no cio e esse bando de retardado fica dando atenção pra esse lixo esse verme que deveria estar nos 5° agora;sim
deus me livre mo bafao de cocô com cara de lixo cabelo zoado louco pra mijar;sim
EU VOU DAR UM FECHO TÃO GRANDE EM QUEM RETWEETAR ESSAS COISAS VOCÊ SE TRATA E TENHA RAZÃO SEU VIADINHO DE MERDA TENHA RESPEITO E SE ENXERGA BUCETUDO VAI TODO MUNDO TOMAR NO CU;sim
Cara vc é um vagabundo de marca maior Acha que lula vai ser a solução dos problemas e votou em Hélio negão linchamento em praça público é pouco para você;sim
BIANCA EU TE ODEIO SUA VADIA DESGRAÇADA;sim
deixa de ser otário o cara ta ridicularizando pessoas comuns tudo porque prefere fazer militância ao invez de humor agora te sai daqui que quando tiram sarro de ti tu fica que nem um baitola fazendo video e se vitimizando;sim
Para pow tu e corno safado Na real tu não mata nem a vontade de transa dessa Piranha  q tã contigo pq tu e envolvido  Gordo fudido;sim
Sua porca vadia;sim
Odeio ver um gordo feio preto com uma gostosa linda princesa Isso é tão nojento;sim
-vaca e a vadia da tua mãe ladrão fdp -puta e tu mesmo sua puta loca da cara de caralho vadia sem vergonha chantagista de merda que vende a própria vida pra me perseguir ladrão fdp -cheira o cu da tua mãe porra da droga ladrão fdp -fume a merda da tua mãe da tua mãe porra ;sim
não tenho palavras pra descrever o quanto eu odeio esse arrombado desgraçado do sasuke;sim
o pierce deu dois tiros na charlotte meu deus que odio desse baitola;sim
Filha da puta queime no inferno caralho incestuoso sebosa nojenta desrespeitosa do satanás espero que sua família morra na sua frente para que possa sentir a dor da perda do fracasso sua merda do caralho;sim
viadinho asqueroso viado subterrâneo chula derrubada cara de carranca cu de mochila cachorra imunda goza safada guenza bandida desclassificada viadinho derrubado do cu de apito viado fulero te toca bixinha quáquáquá pão com ovo do cacete;sim
mimar nada eu vou expor você;sim
como se eu não te respondesse sempre ne o baitola;sim
frouxa me deu unf pq coloquei thanos bundao na tl vc deve te 0cm de bunda otaria;sim
ALÔ CORNO;sim
Esse baitola não vira homem mesmo néafundou o estado de MG ficou de safadeza com Aécio Neves e como senador é um mariquinhas só faz o que o Alcolumbre manda É uma gazela safadinha;sim
PUTA VADIA CACHORRA DESGRAÇADA ALOPRADA BUCETUDA SAI DA MINHA TIMELINE PUTA QUE PARIU NÃO AGUENTO MAIS SUA CARA;sim
Espero que você se foda infinitamente seu merda horrível inútil imundo filho da puta desgraçado cuzão insuportável limitado tanso retardado mongoloide chorume nerd fedido estranho chato esquizofrênico burro feio atropelado sem amigos sem família corno resto de aborto imbecil;sim
Fui chamar o viadinho do George pra comer pizza essa baitola n queria ir pq tinha ensaiar pra caipira já é quase Natal e o cara tá nessa de caipira kkkk;sim
Natanael tem q queima no fogo do inferno;sim
sidcley nojento gordo bacon imbecil idiota filho da puta animal incapaz sitiante aleijado vesgo torto poço de merda;sim
pprt mo viado todo bicha;sim
karollyne obcecada vadia puta descarada vagabunda cadela arregaçada arrombada fudida cuzona ladra filha da puta desgraçada ltops nojenta do caralho;sim
olha sinceramente esse povo mal comido que põe fogo nas coisas merece que alguém coloque fogo no cu desses arrombado puta que pariu;sim
Eu avisei que o Cuxa ia colocar o Wesley hahahahahahahaha vagabundo pesado;sim
vou fazer a lista e postar no twitter vou expor você;sim
olha quem fala seu baitola;sim
Assim que se trata baitola tlgd se for na porrada fica ruim pq ele fica roxo e roxo é cor de boiola;sim
que tome um tiro no rabo sua vadia;sim
VAI YOMAR NI CU KKKKKKK vc é tóxico Gustavo eu te odeio;sim
Sabia q isso de grupo aleatório ia dar merda a galera escolhe a cidade e fica calado n discute pra n repetir e o baitola pegou as minhas já;sim
Enfia teu voto no cu seu verme desgraçado Vagabundo Bundão Pedaço de bosta Vai sifudê Vai cagar ooooo dimenor;sim
esqueceu do abel é puta piranha vadia cachorra safada demente mongol azeda magrela olivia palito peituda siliconada tarada cuzona corna ridícula desajeitada sem classe paulista tricolor adm da bchart fã da alexandrismos curtidora do quebrando tabu bolsonarista lunática banguense;sim
oh sua puta da p me responder vadia fica dando vácuo;sim
voçe é uma merda indiota chata inbecil nojenta feia magrela que grita;sim
Vc que é uma vergonha seu vagabundo safado;sim
viadinho de merda SAI DAQUI;sim
velha mentirosa o que vc não faz pra chegar ao poder sua vadia;sim
sério vai se fuder esse arrombado corno merda seca lixo bosta viado do caralho tomara que MORRA pra nunca mais incomodar ela;sim
Todas as minhas armas estão prontas para atirar Estarei esperando sua chegada Você não pode me deter Solaire Logo irei expor você Esconda-se me censure faça tudo o que puder porque eu vou te caça-lo;sim
Seu gordo escroto do caralho Para cancelar ou ver o estado da sua reserva acesse Minhas Viagens e revise as opçõ…;sim
O mano vai se fuder arrombado quem é tu pra falar de mim o corno 5 seguidores Ksmskskskskskslsllskskskskssllssllskskskskskslslslslslslskskskskskssksk Só fala bosta não sabe escrever Pqp dps eu que sou "geração de merda";sim
preguiça d esperar por você seu viadinho d merda sifoda;sim
Não tenho mais adjetivos para esse cidadão demente bizarro louco burro imbecil Nenhum deles consegue expressar o quão lunatico ele é ForaBol卐onaro ForaBolsonaroESeuBandoDeCriminosos;sim
vai tomar no teu cu seu arrombado;sim
Seu moleque fdp seu humor é chulo seu aspecto pessoal nauseabundo sua postura ridícula Você é mais um merda globosta que dia a dia naufraga no seu esgoto pessoal No grupo que eu frequentava você ia tomar muita porrada;sim
Krl eu te odeio real;sim
Eh a vicadela safada puta vadia piranha vagabunda;sim
que homem escroto PQP FICA EM CASA CARRAPATO DE MERDA INFLUENCIA AS PESSOAS DE UMA FORMA ESCROTA VSFD VERME;sim
 acabou pra voce kohei vou te expor;sim
e gordo;sim
Calado macaco albino sem rabo;sim
esqueci o quanto era estressante esperar pedro se arrumar pra sair com ele que baitola pra demorar do caralho;sim
Simmmmm vc fica falando VOCÊ lá em casa Eu vou te expor;sim
Vc é um grande filho de uma puta seu desgraçado vc não sabe o que é viver na miséria sei lixo arrombado vai queima no inferno gordo maldito;sim
Te deito o cacete macaco baitola;sim
meu pau no teu bundão;sim
Carai mas tu é um macaco tbm né;sim
eu enfio o cuju no seu  viado de merda;sim
DORIA É LIXO  LOUCO E BOSTA;sim
Vai trabalhar gorda vagabunda mentirosa;sim
hj baitola;sim
Vagabundo Tá quebrando o NoFapSeptember Cancelem o karlos punhetel;sim
vc é o macaco;sim
te marquei num trem e vc nem viu sua puta desgraçada infeliz mal amada lambisgoia chata imbecil magrela que grita;sim
parabéns sua puta vadia;sim
o teu cuzão tá muito louco de droga pra falar que a segunda temporada é um lixo;sim
Babaca é vc cuzão fdp  dei minha opinião seu  merda vc não precisa concordar Aproveita fica de 4 pro Diego deu verme DIEGO É UM MERDA E FODA SE MINHA OPINIÃO MORÔ VERME DE MERDA VSF;sim
Cagação de regra do caralho Bando de arrombado;sim
Vai se foder sua vadia ele já deu várias entrevista sem essa mijona escorada sem engajamento record band redetv ele não precisa dessa mijona pra porra nenhuma sem id é sua fav que não para de correr atrás de macho e mesmo perdendo ele tem mais seguidores que ela mijona chata;sim
E vc preto favelado pobres Defendendo milicianos;sim
Esse bosta nem sabe falar Somos um país de idiotas Como uma nação elege um arrombado desse;sim
A yamsin e uma vagabunda;sim
nadavê nosso presidente é o maior bundão da história dos bunda-mole e ainda é hétero-- não pera bundão errado;sim
LOGAN SEU VIADINHO PÃO COM OVO EU TE ODEIO ESPERO QUE SEU NOTEBOOK CAIA E QUEBRE SEU MERDA;sim
fica a dica ai macaco aula é agora;sim
quem não presta é você KKKKKK vou te expor;sim
cadela;sim
sim mais da rt agora baitola;sim
Perdeu Vagabunda de merda;sim
Desbloqueiei otário Fala agora E acho bom tu apagar a minha foto pois não te dei essa liberdade Se for homem de verdade bota a tua cara seu cuzão Esquerdomacho de merda;sim
O corno macaco do samuel;sim
Esse gordo retardado é um nojento  Sempre com aquela cara de sonso a rir-se sempre atacar o maior e melhor clube português  Vão chorar tanto na próxima época ;sim
MEU DEUS MANO EU TE ODEIO VAI TOMA NO TEU CU TEU VIADINHO DE MERDA JOGADOR DE LOLZINHO;sim
kkkkkkkk parece o teu pai sua vagabunda;sim
NUNCA FUI DE DESEJAR MAL À NINGUÉM MAS EU ESPERO QUE VOCÊ QUEIME NO FOGO FO INFERNO SUA VADIA;sim
nojo ridícula piranha vagabunda desgraçada mal amada cadela mocreia salafrária imunda lixo pau no cu verme filha da puta sequelada estranha esquisita esquerdista ratazana capeta desprezível eu te odeio;sim
tá cada vez mais gordo e papudo acho que tá se lambuzando com as lagostas do SSTF cara nojento;sim
mama aq gordo nojento;sim
O cara te xingou não sua mãe então presta atenção mano coisa de baitola do crlho;sim
larga de grosseria sua puta vai pra casa do caraljo vadia asquerosa;sim
cala a boca seu nerdola fracassado para de falar merda na internet seu verme;sim
susururu aqui é um exposed estou expondo tudo pra ver as coisas que essa saqueada fala agora vai mama uma rola ou chupar uma buceta;sim
eu vou expor você também danilo vc n mistressa;sim
Essa mulher é uma vagabunda;sim
primeiro slg nessa riquinha nojenta;sim
QUEIMA NO INFERNO CHARLATÃO FILHO DA  GRANDE DIA;sim
Pedindo gala a vagabunda;sim
TA MAIS PRA SUPER BUNDÃO;sim
gabriella apague já esse seu passado obscuro to mandando sua puta apaga agr vadia burra;sim
sou a favor de todo mundo fazer motim e tirar essa merda na porrada;sim
que morra no fogo do inferno essa desgraçada aí que ódio mds junto com esse demônio junto;sim
Gordo pobre que come en patio de comidas de Shopping Jajajajajajajajajajajajajaj a que cobras IFE Gil;sim
Tá passando frio porque quer Tô aqui louco pra te cobrir de porrada;sim
ISADORA SUA VADIA FILHA DUMA PUTA ME DAR UMA MAMADA TU NÃO QUER;sim
Pq esses braços sempre pra cima Vc é e será sempre a PEPA vc é uma suína não pelo corpo gordo mas pela falta de caráter pela sujeita cretina que vimos q é depois das eleições mto embora nossos suínos não mereçam essa comparação;sim
Mais n vai flopa meu soco na sua cara sua vadia do caralho vai ser fode;sim
AE felipeneto SEU FILHO DA PUTA VAI FAZER TEXTINHO RECLAMANDO DA MERDA DO VAR AGORA SEU VERME OU SÓ NÃO PRESTA QUANDO É CONTRA SEU TIME VAI TOMAR NO CU CARALHO;sim
Tkk_lives sua vadia se eu te pego na rua sua desgraçada eu te mato na porrada sua doente filhote de satanás filha do bolsonaro rapariga de aldeia arrombada doente desgraçada eu te odeio mais que tudo sua infeliz filhote de satan;sim
Aras gordo nojento ForaAras;sim
Eu espero que você quebre a perna filha da puta do caralho Vadia desgraçada Maldita Resto de placenta Atropelada do caralho Vai fazer bullying com a tua mãeEu te odeio Stefany;sim
Esses amigos do Gabriel são uns fudido né Porra fica igual uns marica de fofoquinha nunca vi bandido ser fofoqueiro Vão se fuder porra Enfia a língua no cu  Ninguém vem me contar as merda dele agora eu piso o pé fora de casa PRONTO  Postura nenhuma;sim
mano vai toma no cu velho fudido desgraçado arrombado trouxa facada mal dada do krl vagabundo broxa filho da puta nazista merda trouxa babaca inutil corno cadela prenha verme puta do trump animal defeituoso imundo sujo porco deplorável cacete burro bobo porrento;sim
vou expor que você se passa por mulher;sim
Você tem que se fuder mesmo o arrombado fdp;sim
desde quando vc merece respeito seu viadinho de merda;sim
jornalista bundão vê censura seletiva volta a fumar sua maconha comunista de merda;sim
teu cu macaco preto fdp vagabundo baiano vaitomanocu kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk;sim
apaga sua puta vou te bloquear vagabunda cadela desgraçada quem vc acha que é pra vir no meu fc falar desse jeito comigo hein ô lixo marinho da fossa das marianas APAGAR VADIA PUTA;sim
chora vagabunda chora;sim
Mas roubar dinheiro de consumidor de evento você aprova né arrombado filho da puta;sim
Pq esses filhos da puta tao sujando aí Quem vai se foder limpando essa porra aí n vao ser eles n Dar feriado pra macaco eh foda Olha a merda q fazem;sim
VAI T O M A R NO TEU C U ADNET CORNO TRAIU A ESPOSA NA FRENTE DELA PRA L A C R A R RRRRR MONTE DE BOSTA MONTE DE MER D A  CONTA DE FÃ É O C A R A I O;sim
Isso eu deixo pra vc procuro sempre aprender pois como dizia Sócrates "só sei q nada sei"  agora vc acha q sabe alguma coisa e não passa de um ignorante medíocre cara como vc é ridículo fala sem conhecimento nenhum a realidade na sua cara é tipo corno conformado;sim
Puta merdaessa defunta já era já se sabe que o próprio PSOL matar elaputa merda gordo nojento;sim
MANO CALA BOCA SUA VADIA VELHA O CORPO É DELA ELA FAZ OQ QUISER POR SUA CULPA ELA Ñ TA MAIS ATUALIZANDO OS PACKS Q EU PAGUEI E SOBRE ELA SER XENOFOBICA E RACISTA TER Q SER MESMO VCS Ñ TEM NOÇÃO DE TUDO Q EU JA PERDI NA VIDA POR CAUSA DE PRETO E VIADO FDP;sim
Cambada de gado vagabundo que vocês são Já começa a narrativa pra justificar a traição deste presidente vagabundo safado pilantra o maior estelionato eleitoral que existiu Traidores do Brasil Traidores da pátria;sim
nem por isso tu tem que ser abusivo vou escrever uma musica sobre você e te expor;sim
e eu espero q vc queime no inferno vadia;sim
Boca mole tudo o que você fala vira merda continue assim o povo sabe que você é um lixo Credibilidade zero Você é uma página virada Já era Vai cagar velho babão;sim
Eu preciso comer sua mãe o filho da puta arrombado e vc precisa ser tratar pra para de falar merda nas redes sociais q a porra da quarentena tá comendo seus miolos e passando pra comer seu cú já já;sim
VERME CHORUME LIXO RESTO DE ABORTO INFELIZ VELHO GAGÁ FILHO DA PUTA CORNO INCAPAZ IGNORANTE BURRO IDIOTA ACÉFALO MARMITA DE EMPRESÁRIO AMEBA CÉREBRO DE AMENDOIM RACISTA HOMOFOBICO XENOFOBICO MENTIROSO MACHISTA SEU BOSTA PIRU PEQUENO VAI SE FUDER;sim
vai me seguir nas duas contas agr pra que arrombado fdp vai te fuder hein vai se fuder;sim
há 3h esperando o Raul fazer a parte dele da janta e o arrombado tá jogando Minecraft eu vou cometer um crime de ódio e botar a culpa na bebida;sim
Favelado pobre lkkkkkkkk;sim
que ódio dessa piranha doente aqui vai virar um inferno por causa dessa puta;sim
Xiiii já começou cagar pela boca Felipe lixo;sim
Aah sai daí o tu deve tar louco pra dar a bunda de tão preso que tu tá militando aquivai lá falar de política que tu ganha mais lixo hospitalar;sim
cala a boca seus verme de merda sai da minha tl;sim
fiquei mermoesses arrombado que não entende piada de humor negro pelo amor de Deus;sim
Sai cadela vagabunda;sim
EU TE ODEIO VC É UM DESGRAÇADO DE MERDA Q DEVIA ESTAR PRESO EM REGIME FECHADO DEVIA APODRECER NA CADEIA SEU MERDA E AINDA TÁ SOLTO SEU LIXO ESCROTO ESTÚPIDO MONSTRO IDIOTA VAGABUNDO;sim
Braz ta muito puto não deve ter almoçado gordo com fome fica assim mesmo eu sei;sim
eu vou te expor quero ver alguém querer sentar em você dnv;sim
isso ai é vagabundo gastando cara kkkkkk aposto ngm quer o pai crl;sim
Pera pera pera pera Tu achou mesmo que eu conhecendo a existência de Kim Namjoon na Terra ia querer ficar contigo Se manca lagartixa magrela;sim
Babero gordo;sim
 FALEI NADA DISSO NÃO SEU VIADO;sim
Tu n bate nem em mosca seu gay nojento do krl tu copia um gordo na academia deve pegar 2kg de peso;sim
Don Tiepo é uma das pessoa mais nojentas que eu conheço no mundo fica se achando só pq tem 1 milhão na conta gordo nojento do caralho;sim
Outro retardado tem que matar esse louco na porrada;sim
Maldito viado;sim
puto vadio vagabundo safado escroto esquisito esquizofrenico pobre feio professor gordo barrigudo cracudo cu preto nojento asqueroso retardado mal amado mal comido arrombado virgem piranha prostituto;sim
tu quer ficar pagando de favelado vey vai toma no cu tb;sim
fodase seu nome eh churros vc deve ser um gordo nojento;sim
CARALHO QUE PORRA PARA DE ENCHER O SACO SUA VADIA SUJA;sim
te odeio puta vadia desgraçada gira bolsinha filha da puta cu buceta pinto do bolsonaro gozo do cu do moro filha da mae estrume resto de aborto rata de esgoto bruxa capenga cirupira mas sua conta eh linda;sim
Vagabundo canalha teu lugar é na cadeia;sim
MaiaNãoGostamosDeVocê Tem milhares de projetos importantes q este Sr sentou em cima com seu bundão Projetos q mudariam nossas Vidas Filhos e Netos pra melhor mas este Sr não pautou pq ele ainda acha q deixar o Povo sofrer é  fácil manipular Tenho dó um dia a paga chega;sim
Vc é um bosta e um corno  uma combinação perfeita para seu caráter ;sim
vem pra ca macaco;sim
parem de dar palco pra essa idiota q falou q pegou o jean otaria do crl falando como se fosse uma vergonha pra ela e expondo pro site todo realmente vcs deixam gente branca e estúpida famosa por qualquer coisa eu hein;sim
Segui e eu vou expor você;sim
Eu não entendo o medo desse verme de ser mostrar quem ele realmente é as piroquieras guibis vão passar pano pra tudo que ele faz então seu covarde de merda pode assumir seus bos sem medo;sim
queima esses arrombado aq pra nois Jesus e aproveita e garante o título da pain obgd;sim
VAI SE FUDER VADIA DO CARALHO NICKI NÃO FICOU PELADA EM UM SHOW SO PRA LOTAR E NEM FICOU QUASE NUA NUMA APRESENTÇÃO QUE ERA VISTA POR CRIANÇAS SUA PUTA DESCABELADA;sim
eu abri isso já xingando corno imundo lazarento desgraçado baitola fresco arrombado desenfreado infectado;sim
esse fdp desse velho gordo nojento estuprador do caralho;sim
eu não te odeio eu te acho ridícula é diferente;sim
Não é só não respondereles não tem imunidadelarga esses criminosos na mão da interpolvagabundo comunista de narcoestado tem que ir pra cadeia;sim
Esse vagabundo deve ta ganhando pouco;sim
Não é corno além de ladrãokkkkkkk;sim
ai tomar no cu família de bosta espero que vc leia corno;sim
que raiva eu estou fervendo de ódio e vou descontar tudo em você vadia vou deixar sua buceta doendo e você não vai nem conseguir andar mais eu vou dar tanto tapa nessa sua bunda que vai ficar dormente;sim
Traidor mentiroso psicopata crápula frouxo palhaço bobão E eu acrescento otario covarde e bundão É o Bolsonaro todinho;sim
Te mando as clipada o gordo nojento;sim
MOLEQUE LIXO LOUCO PRECISA HOSPICIO URGENTE;sim
vai se fude baitola  mas eh vdd memso;sim
Te fode verme alcoólatra de merda;sim
o gordo nojento block no fudido;sim
Se louco jamais comparar um caro honesto como o Bolsonaro com um Bandido como você Humberto lixo;sim
esse Viana me valeu o voto só dele ter sido o único senador mineiro que votou a favor da MP de armas do Bolso ano passado Os demais que o Fidel os carregue principalmente o leitão explodindo de gordura com salário gordo pago pelo escravo pagador de impostos;sim
Pega a tua dica e enfia no teu cu viado preciso de professor não filho da puta;sim
Esquerdista abrindo a boca e vomitando merda  Junto um jornaleco lixo  GloboLixo sempre ;sim
Japonês viado;sim
inclusive leonardo eu te odeio boca de fossa;sim
BATATA VÁ TOMAR NO CU SEU FILHA DA PUTA VAI SE FUDER VAI PRA CASA DO CARALHO HEIN EU TE CONHEÇO NESSA PORRA EU SEI ONDE TU MORA NESSA PORRA TU JÁ ME FALOU TUDO NESSA PORRA SUA VADIA PUTA CHATA DESGRAÇADA ESQUISITA ESQUIZOFRÊNICA ALOPRADA ATROPELADA CUZÃO ARROMBADA SAFADA;sim
teucu pra vc também vagabundo;sim
por isso q é brincadeira macaco;sim
esse mlk tá caçando vou xingar esse arrombado jaja;sim
VOU EXPOR O AUE VOCE TINHA DITO HOJE DE MANHA;sim
UE SUA VADIA EMOCIONADA VOCE PODE FAZER MAS ELE NÃO CRIANÇA DE MERDA;sim
o dia q eu aparecer lá pra calar esse fodido na porrada ele vai aprender a parar de falar merda;sim
óia o corno;sim
8tto - Calmo via YouTube Caralho mano que gordo filha da puta mano  Que isso;sim
Cara todo mundo sabe q vc n eh nem louco Te enfio a porrada;sim
Nooo isso aq é a cara dos favelado comprando a peita estampada da Nigeria achando q vai fica lindim igual o Hariel kkkkkkkkkkkkkk;sim
Já denunciei dezenas como você vagabundo;sim
Vogel louco pra tomar uma varrida do Rockets É difícil te aturar Vogel Tu é um arrombado;sim
espero que realmente a pessoa que fez isso queime no inferno;sim
"FICA EM CASA" CARALHOOOOO  MALDITO SEJA O POVINHO DO FICAEMCASA POIS ELES PODEM FICAR MESES OU ANOS EM CASA COM SUA NETFLIX PISCINA ETCBANDO DE VAGABUNDO CAMBADA DE FDP DO CARALHO  É DE REVOLTAR UMA SITUAÇÃO DESSA ESTOU ME VIRANDO MUITO BEM COM AUXILIO MAS E ESSES;sim
viado vou te dar um tiro;sim
fim de carreira Isso é alguma referência a sua vida fudida vadia;sim
 sim hoje vou expor você e todas as merdas que você já fez;sim
Vou contar até 1 pra você me desbloquear se não vou te expor;sim
Se você é tão bonzão assim então vá em frente Arrombado Logo só vai sobrar Irã e Coréia do Norte pra se aliar já que o arrombado do Erdogan tá brigando com todo mundo;sim
quem é o 6ix9ine 6ix9ine é o lixo humano 6ix9ine foi a pior coisa criada no mundo 6ix9ine não teria conseguido 1 sem a Nicki 6ix9ine é merda perto de todos os cantores;sim
lgc q nn eh p vc seu verme krl ce ta louco;sim
Chora viadinho de merda vergonha da nação;sim
PASSA PANO PRA LADRÃO QUER O BATORÉ NA PRESIDÊNCIA DO SENADO VAI SE LASCAR VELHA DESGRAÇADA O DEMÔNIO DO BATORÉ TIROU A PRISÃO EM 2° INSTÂNCIA PRA BENEFICIAR O LULADRÃO VOCÊ É PILANTRA SUA MALDIÇÃO DO SATANÁS LIXO  TEM  CAGAR SUA FOTO SUA BOSTA NOJENTA;sim
Canalha Vagabundo;sim
vou expor voce to esperando o meu video do furacao quero ver voce morrendo;sim
obrigada Deus opaaa deus é contra lgbt tira o deus eu posso falar obrigado Deus por me fazer uma pessoa normal que espanca lgbts na rua e q não apoia OrgulhoSempre seus viadinho de merda;sim
A foto de perfil dele deve refleti a personalidadeum gordo nojento e escroto que compra briga pra perde;sim
Se aqueta arrombado liso Ta se achando cão de guarda de rico favelado Abra seu olho pedaço de merda Pra essa gente que vc chupa a rola e fica de 4 eles querem mais é que vc se foda seu retardado Bolsominian;sim
VAI SE FUDER PORRA VAI TOMAR NO CU VAI FALAR MERDA NO CACETE DO CARALHO DO MEU CU CARALHO TE ODEIO SEU NOJENTO;sim
"baitola safado q chupa piroca";sim
KKKKJSJJSKKKKKKKK BEATRIZ SE VOCÊ ESTIVER LENDO ISSO EU VOU TE EXPOR;sim
