Tweet;Classificacao
parabens giovanna garota magrela do oitavo ano que me chamava de gorda e torta gracas a voce tive dismorfia e crises de ansiedade na sala de aula espero que vc morra sua palito desgraçada nojenta;sim
bear feia chata burra enjoada trouxa ciumenta barraqueira nojenta metida doida baixa alta magrela idiota;sim
nn sabia q podia internet pra macaco agr;sim
 Tinha que ser a nojenta da passa pano da ladyfontenelle Seu tombo riquinha mimada será o mais bonito de ver;sim
Jogar um Fortnite lá o puto gordo;sim
Poha vao se fude krl alemaozada do krl q poha de bayern é meu ovo vamo ney broca 3 nesses nwzista viado desgraça;sim
Riquinha nojenta ainda;sim
Quem tem fama de ser ressentido é gordo e não viado uHEUheUEH por esse mesmo motivo vc se esconde atrás de um perfil Fica nervosinha não gordinha Eu sei que vc quer falar de cabelo make e memes gays é a única coisa que vc sabe mas ñ tenho tempo pra isso Vlw baleia ;sim
EU TE ODEIO JACK RANDALL EU TE ODEIO COM TODA MINHA FORÇA SE EU PUDESSE EU TE TRARIA DE VOLTA DOS MORTOS SÓ PRA TE TORTURAR…;sim
Vaza daqui nojento da porra Qualquer CA razoável faz mais de 20 gols quando se tem Messi como assistência Só que meu problema com Suárez vai além gordo sem velocidade alguma preguiçoso e muito marrento -- acha que tem que ser titular a todo custo;sim
Favelado esquerdalha;sim
Gordo vagabundo sabemos que vc é um gangster seu lixo;sim
esse Viana me valeu o voto só dele ter sido o único senador mineiro que votou a favor da MP de armas do Bolso ano passado Os demais que o Fidel os carregue principalmente o leitão explodindo de gordura com salário gordo pago pelo escravo pagador de impostos;sim
Minha missão na vida e achar a conta daquela desgraça e derruba ela vai cansar de fazer conta aqui  Bullying você fala mau dos meus meninos e foi bullying  Sua mentirosa deslavada  Meus meninos nunca vão acredita em você vadia mal amada  Que ódio ;sim
corrrrrrno te odeio pedro;sim
Ele bem q poderia da porrada na sua boca gordo malandro;sim
vou expor você na internet;sim
Fds vou continuar tweetando essa tag qro subir ela BORA LA GENTEEE BelMalAgradecida bel sua vadia;sim
mama aq gordo nojento;sim
se mata porco gordo nojento projeto de aborto seus parentes tem vergonha de vc lixo;sim
Bundão é vice seu comunista safado Mais respeito com k Presidente Seu gordo nojento ForaDatena;sim
É VADIA espero que seja feliz com sua mãezinha depois de fazer milhares de pessoas de otáriasMIMADINHA DO CARALHO SE FODA…;sim
Magrela nojenta;sim
PORCA PRENHA ASQUEROSA GORDO NOJENTO CORRUPTO MAIS TU VAI SE FODER PODE ESCREVER;sim
CARA PARA DE SER GORDO FILHO DA PUTA COME O NECESSÁRIO APENAS GORDO NOJENTO IMUNDO;sim
Filho da puta burro nojento corno safado desgraçado filho de uma requenguela mal criada gordo obeso nojento viado lixo babaca esquizofrênico nojento doente arrombado corno filho da puta de uma figa salafrario asqueroso seboso mizervi filho da puta arrombado cabeça de ratonojento;sim
Esse gordo desse Thiago mastroiani é um nojento Vá tomar no seu cuvagabundo safado;sim
vc ta me expondo na internet essa hora marianna vou te matar quando estiver cagando para vc morrer de cu sujo;sim
MACACO E PORCO FORAM MLHRS;sim
maconha sensata puta sorriso corno cu merda assistir vassoura macaco iphone gado computador otário noia vadia pau followtrick kpop bts sexo transa au coxinha  desculpa por ser homem recife cadela spree rt siga todos que fav esse tweet nct jikook;sim
MORRE FILHA DA PUTA MORRE DESGRACADO TA DE BOA O VAGABUNDO ME CHAMAR DE VADIA E OS CRL A 4 MAS TA SUPER OFENSIVO EU FALAR Q O CARA AGE Q NEMUM MACACO SWNDO Q ELE E BRANCO E NEM E CONSIDERADO RACISMO MORRE FACEBOOK MORRA VO KITA DESSA MERDA;sim
calada cadel vou expor seu ponto de prost1tu1çã0 onde você pegou essa candidiase incurável;sim
vou expor o que voce disse;sim
inclusive leonardo eu te odeio boca de fossa;sim
EU TE ODEIO QUE SACO;sim
pprt mo viado todo bicha;sim
Seu viado;sim
Aí gata desculpa mas eu não dou esse Ibope todo pra magrela não não me importa se vc é braka ou pretahvc é magrela;sim
Gente oque a Thayssa tá pensando da vida gente kkkkkkk deixa eu vê essa magrela vou da nela kkkk;sim
vai tomar no cu sua filha da puta do caralho agradeça o chen por sustentar seus favs nas costas vadia;sim
Oi b-army tá vendo isso aqui aqui tem playlist no spotify de vários tipos pra você dar STREAM EM DYNAMITE SUA VAGABUNDA PREGUIÇOSA NÃO CUSTA NADA INFERNO A GENTE TÁ CAINDO E VOCÊS AÍ FAZENDO MERDA NENHUMA VAI DAR STREAM VADIA PUTA PORRA;sim
aí vei vsf sua vadia n leva nada na brincadeira;sim
quer saber bom dia o caralho sua puta desalmada egoísta da porra enfia no cu esse bom dia vadia;sim
filha da puta desgraçada vagabundo eu so cheirosa sua vadia;sim
BelMalAgradecida vai toma no cu sua vadia de merda;sim
SM sua puta queima no inferno vadia mal amada entenda que os meninos não são a merda de um robô eles são humanos e tem que descansar fdp SuperMDisbandParty;sim
é vadia vontade d pegar no cabelo e prensar a sua cara na mesa não falta;sim
Vadia imunda sorte eu não ter um Death Note se não tu tava morta sua escória imunda;sim
VC Q É NOJENTA SUA VADIA AAAAAAAAAAAAAAAAAA;sim
— Se tirar sangue de mim Lucien aprenderá com que rapidez a vadia de Amarantha pode fazer toda a Corte Outonal sangrar Principalmente sua linda Senhora arrombado fudido escroto filho da puta desgraçado;sim
Moon vai se fuder sua vadia corna desgraçada fdp;sim
sua minhoca vadia bri;sim
vai a merda sua vadia;sim
UE SUA VADIA EMOCIONADA VOCE PODE FAZER MAS ELE NÃO CRIANÇA DE MERDA;sim
apaga sua puta vou te bloquear vagabunda cadela desgraçada quem vc acha que é pra vir no meu fc falar desse jeito comigo hein ô lixo marinho da fossa das marianas APAGAR VADIA PUTA;sim
Vai se foder sua vadia ele já deu várias entrevista sem essa mijona escorada sem engajamento record band redetv ele não precisa dessa mijona pra porra nenhuma sem id é sua fav que não para de correr atrás de macho e mesmo perdendo ele tem mais seguidores que ela mijona chata;sim
fez sua puta vadia safada vagabunda chata pobre desgraçada prostituta esquizofrênica cadeirante feia aleijada aloprada atropelada burra idiota cachorra presidiária fedida otaca filha da puta degenerada gorda monoteta corna peluda alombada sem bunda descabelada imbecil meretriz;sim
Vai de fuder sua vadia do crl mãe puta  não queria falar mal da flay tava tentando gostar dela mais vc tá criticando o Prior e esquece q sua fav cospe na mesa faz xixi na sala bebe água da piscina  se escora no Prior se abre pra todos homens e quando fica bêbada só faz merda ;sim
sua vadia;sim
sua arrombada me dá meu boa noite puta vadia;sim
Corno viado ladrãozinho corrupto esquerdopatas petralhas;sim
8tto - Calmo via YouTube Caralho mano que gordo filha da puta mano  Que isso;sim
Presidente Culo gordo ⁦girolatino⁩  PorQueMichelleRecebeu89mil;sim
Você me abandona e eu que te largo Falsinho vou lhe expôr;sim
Q gordo nojento slk;sim
graças a deus que tenho esse gordo careca rolha de poço boca de caçapa beiçudo gerador de opinião bosta powered by gpt-4versão alfa nojento sem futuro funcionário da Jovem Pan bloqueado;sim
Eu vou na varanda e vem esse vizinho gordo nojento me cuidar que nojo que me dá;sim
Racista filho da puta de merda Gordo nojento;sim
Puta merdaessa defunta já era já se sabe que o próprio PSOL matar elaputa merda gordo nojento;sim
Mão de Jacare tb cara nojento gordo Tá foda que isso mano vou ficar maluco com esse time de capeta;sim
o gordo nojento block no fudido;sim
QUERIA ENTENDER QUE RAMONISMO É ESSE  MEXE MAL PRA CARALHOOOOOOOOOOOO PICACHU MAIS GORDO QUE O RONALDO FENÔMENO DEMORA PRA CARALHO PRA SUBSTITUIR MODA ÀQUELE NOJENTO DO PEC QUE NAO FAZZZZZZZ NADAAAAAA  PEGA A BOLA E VOLTA TODA HORAAAA;sim
isso que o macaco estuda a noite;sim
eu não to acreditando só to explicando seu macaco;sim
Chatíssima essa magrela comunista;sim
eu vou te expor quero ver alguém querer sentar em você dnv;sim
vou fazer a lista e postar no twitter vou expor você;sim
Vou contar até 1 pra você me desbloquear se não vou te expor;sim
VSF VÉI TE ODEIO;sim
Fica me expondo essa puta;sim
Gordo nojento slc;sim
Não você é um simples macaco msm;sim
Tem que dar 3 tapa na cara dessa magrela De botar um vestido branco vai ficar igual um cigarro avarejo ;sim
Don Tiepo é uma das pessoa mais nojentas que eu conheço no mundo fica se achando só pq tem 1 milhão na conta gordo nojento do caralho;sim
Meu filho eu não te devo satisfação não sai louco viado;sim
Só seu favelado viado shshhshsjf;sim
Chora favelado sem o médio;sim
Chora favelado amante de koreano com corona;sim
vc é o macaco;sim
mds sim e ela respondendo pro brasileiro que se morasse longe como nós era só comprar passagem e ir no show da miley pqp que ódio riquinha nojenta;sim
Aras gordo nojento ForaAras;sim
Arrombado imbecil se fodeu foi pouco;sim
A cara de mongo fdp desse arrombado dá agonia;sim
VOU TE MANDAR NO ZAP PELA TERCEIRA VEZ ARROMBADO;sim
Prof não ensina como fazer o trabalho manda a gente fazer e ainda obriga a gente mesmo a corrigir Desse jeito eu também quero dar aula arrombado do caralho;sim
primeiro que não tinham nem que ter trazido esse arrombado;sim
nossa mano eu to puto da cara com esse mlk arrombado de merda;sim
Segundo o Anitter a culpa é a da Ludmilla o racismo que ela está sofrendo se manca baitola;sim
Q baitola só pq tem cara de macho não quer dizer q peita o piuzinho;sim
Te deito o cacete macaco baitola;sim
Seu baitola;sim
R 115 mil em média durante 11 anos para funcionário fazer entrega de panfletos  batata frita rachadinha bundão é enganado quem quer;sim
Não dá mais pra escutar esse menino de 04 anos chamado Joel bundão Pinheiro;sim
Pq é bundão te chamei p boa haha;sim
MaiaNãoGostamosDeVocê Tem milhares de projetos importantes q este Sr sentou em cima com seu bundão Projetos q mudariam nossas Vidas Filhos e Netos pra melhor mas este Sr não pautou pq ele ainda acha q deixar o Povo sofrer é  fácil manipular Tenho dó um dia a paga chega;sim
Caralho mano a ruka eh tao boa pra esse cara mas ele eh tao bundao pqp da ate dó dela;sim
Um bundão cercado de puxa sacos uma imagem horrível pra ser vista numa sexta a noite;sim
Bonito quer dizer que a gente produz energia pra metade dessa vcaralha desse país e não tem desconto em seu lindão tinha que ser o bundão do corno;sim
Gênio sim bundão também;sim
Eu não   gosto de vc também nhonho Maia bundão e não gosto ainda mais do Guedes anti-pobre folgadão  Por que vcs não  somem do país  Seria um favor a nação;sim
Aposto que na infância esse sabujo passador de pano era o bundão da escola talvez até na adolescência  tentou ser MBL mas foi limado  hoje resta esse patético papel de continuar sendo bundão e alvo de chacota;sim
LI SÓ AGORA CADELA;sim
cortando a minha internet ne sua cadela;sim
Vai te cagar jaguara;sim
que morra no fogo do inferno essa desgraçada aí que ódio mds junto com esse demônio junto;sim
espero que realmente a pessoa que fez isso queime no inferno;sim
droga inferno poha caralho cu desgrama capeta ódio raiva;sim
Ninguém te quer aqui tmb n querido você não é nem louco de voltar tmb;sim
Mano Para de ser um merda Krl a mina te beijou lá e se troca ela por uma guria sem graça só pq ela usa espada q nem tu Porra tinha q ser protagonista de anime ruim;sim
Tmnc vagabundo história é bom pra porra;sim
Ou simplesmente bolsonarismo O vagabundo miliciano já conseguiu aparelhar praticamente todas as instituições É o bolsonarismo corrompendo por onde passa;sim
"FICA EM CASA" CARALHOOOOO  MALDITO SEJA O POVINHO DO FICAEMCASA POIS ELES PODEM FICAR MESES OU ANOS EM CASA COM SUA NETFLIX PISCINA ETCBANDO DE VAGABUNDO CAMBADA DE FDP DO CARALHO  É DE REVOLTAR UMA SITUAÇÃO DESSA ESTOU ME VIRANDO MUITO BEM COM AUXILIO MAS E ESSES;sim
Não sabe fazer conta não seu vagabundo são 11 funcionários em 20 anos seu lixo filho da PT;sim
Oiá kkkk vagabundo tá me surpreendendo kkkk;sim
Ato de respeito à vida que vc não teve seu vagabundo quando por pura politicagem negou o protocolo de medicamentos que poderia ter salvo  um sem-número de pessoas Vc é culpado pelo assassinato de milhares seu boneco embotocado Seu canalha;sim
Morreu foi pouco vagabundo nesse tempo;sim
Só no cartão corporativo esse vagabundo dá um desfalque de mais 31 mil reais por dia ao povo brasileiro e pra quê pra desgraça ir rodar bolsinha na beira da estrada;sim
O cara ainda tem coragem de falar mal da diretoria JSKSJAKSJKQSKKS vagabundo sem vergonha;sim
Vagabundo   Rsrsrsrsrsrs;sim
Po comprar vagabundo kkkk;sim
Vagabundo ;sim
É muito vagabundo;sim
Cala boca ladrão vagabundo;sim
vagabunda;sim
vo te chamar do q entao vagabunda se nenhum tu gosta;sim
verdade o Guilherme era um Deus na cama mas é um cuzao otario arrombado filho da puta idiota só me fez passar raiva porém entretanto todavia me levava as alturas na cama;sim
meudeus eu não tenho UM dia de paz que desgraça velho eu odeio esse arrombado era pra ter morrido esse corno do cacete;sim
Cagação de regra do caralho Bando de arrombado;sim
F Inei Hozoin tomar no cu porra para de matar os vovo filho da puta arrombado manga podre ruim lixo feio;sim
me esquece pufavo finge que eu não existo carai me erra arrombado;sim
Crl arrombado ta tirando;sim
pega o mlk na trairagem eh fácil pnc quero ver vim de peito aberto arrombado;sim
sim que RAIVA nao vou dar nunca se depender desses bando de arrombado que saco custa tratar o renjun BEM;sim
Mário Frias seu cuzão me desbloqueia aí arrombado;sim
E tu arrombado sendo roubado pela milícia bolsonaro e aplaudindo É um burro ou só covarde marmitinha de bandido;sim
O rosto desse arrombado QUE ÓDIO;sim
O cara te xingou não sua mãe então presta atenção mano coisa de baitola do crlho;sim
É fácil constatar quem está sozinho né baitola;sim
uma hr cansaaa ein baitola’to tendo paciência demais;sim
Baitola machão de internet;sim
Mas você sempre foi baitola;sim
boiola não otto baitola;sim
KKKKKKKKKKKKK LIZZIE SUA CADELA;sim
ta bravinha cadela bafuda;sim
óia o corno;sim
Não é corno além de ladrãokkkkkkk;sim
Quem faz pouco caso dos Brasileiros é esse governo corrupto sujo A paródia aqui são vocês um banho de vagabundo que estão destruindo nosso país Larguem mão de ficar fazendo notinha de mimimi é vão TRABALHAR;sim
Derlei Perera Funk vagabundo derrubo um copo cheio de vodka no meu tenis;sim
vc tem é que responder pelos seus crimes E esse vagabundo que governa nosso país acobertando uma palhaçada dessas com a Amazônia CANALHAS;sim
Seu verme vagabundo  sem vergonha vc vai sumir do mapa para sempre é nunca mais voltará  ao poder seu verme gordo antipático de merda;sim
Viva quem Reinaldo Azevedo outro ser vagabundo jornalista de merda;sim
Esse vagabundo deve ta ganhando pouco;sim
Vagabundo kskk vai trabaia iiskkk;sim
eu vou te matar juliana sua vagabunda  kylespuzio;sim
To só o ódio pq essa filha da puta fica de quasquasquas em rede social como se fosse muito boazinha mas eh só a gente q sabe q essa é a parte podre da familia q não vale nem um piru Doida pra pranchar essa vagabunda q odio;sim
To doida pra encontrar essa vagabunda e me fazer de maluca To doida pra encher a cara dela de porrada;sim
Vai trabalhar gorda vagabunda mentirosa;sim
eu sou rancorosa mesmo vai peitar vagabunda;sim
Vagabunda te odeio;sim
vagabunda vira folha kkkkkkk;sim
e você é podre por comparar uma pessoa que não tem nada a vê com um homem que matou da uma segunda chance pro Hitl também vagabunda vai lá e deixa ele ser seu amigo e tomar chá da tarde com você ou você é considerada "pura" o suficiente ou pra ele você é apenas lixo;sim
Nem eu que pego homem saia com uma jamanta dessa bixo gordo parece um hipopótamo Cheio de pelo colesterol alto cheio toucinho na barriga e as pernas parecendo um MOCOTÓ Deus me livre que cara nojento;sim
puto vadio vagabundo safado escroto esquisito esquizofrenico pobre feio professor gordo barrigudo cracudo cu preto nojento asqueroso retardado mal amado mal comido arrombado virgem piranha prostituto;sim
Vou matar aquele gordo tarado nojento;sim
Ninguém merece vizinho favelado desse FDP sem senso coloca o som no talo uma hora dessa praga dessa tem que morrer;sim
Tu se paga de bandido favelado e ninguém fica jogando na tua cara q na vdd tu é um bosta;sim
que ódio fdp desgraçado corno podre vagabundo imundo escroto imbecil;sim
arrebentar na porrada esse corno q tá gritando essas horas gamer de bosta soca a parede e cala boca imbecil de merda É UMA DA MANHÃ INFERNO;sim
vai dormir filha da puta cachorra cadela desgraçada arrombada do caralho;sim
xô cadela vagabunda piranha desgraçada n venha falar cmg hoje;sim
Enfia política no cu seu arrombado;sim
Traidor mentiroso psicopata crápula frouxo palhaço bobão E eu acrescento otario covarde e bundão É o Bolsonaro todinho;sim
Frouxomete o pénão gosto de homem covarde e bundao;sim
O filho da puta do Murilo me bloqueou macaco do caralho;sim
VAI TOMAR NO CU SE GOYN CIGANO ÁRABE FILHO DA PUTA INFERIOR DO CARALHO SUA RAÇA É DESPREZÍVEL SEU MAÇOM COMUNISTA DO CARALHO VAI PRA PUTA QUE O PARIU OS JUDEUS VÃO SE SOBREPOR A TODOS VOCÊS SEU MACACO DO CACETE MORRA MORRA IMEDIATAMENTE SEU BOSTA REVOLUCIONÁRIO FRANCÊS;sim
tu eh burro por um acaso acabei de falar tomar banho viado imbecil do caralho;sim
Se eu fosse tu saia pegando essa magrela feia na porrada — Digna de pena;sim
Desbloqueiei otário Fala agora E acho bom tu apagar a minha foto pois não te dei essa liberdade Se for homem de verdade bota a tua cara seu cuzão Esquerdomacho de merda;sim
Senhora vosmecê é muito burra e otária por favor sair do twitter Grata Talia Tá bom pra vc agr o velha do inferno;sim
Desgraçada eu te odeio vê se morre tudo bem;sim
te odeio wellington paulista seu zé buceta;sim
mano puta que pariu eu nem conheço ele direito mas se ele chegasse na minha frente eu ia da uns murro p parar de se otario que odio caralho pinto buceta eu te odeio seu traste monoteta;sim
sua puta problema é seu se vc não entendeu sua imbecil guarda sua teoria idiota no seu cu ao invés de tentar fazer com que eles saiam como mentirosos sua vadia do caralho enfia aquele vídeo cheio de mentiras dizendo q não odeia o jimin na sua goela;sim
Eu não tenho que te respeitar sua vadia;sim
Vai educar sua vadia seu verme inútil filho da p;sim
uendel pega a bola já pensando em tocar pra trás esse arrombado;sim
Foda-se sua vagabunda Sendo quem for ta pagando as contas de alguem;sim
O lixo do Diniz cai amanhã ou hj ainda Ou o vagabundo do Rai ainda vai dar credito pra esse lixo;sim
MEIO MILHÃO SÓ DE COMBUSTÍVEL NÉ DRÁCULA VAGABUNDO LADRÃO;sim
Esquerdista abrindo a boca e vomitando merda  Junto um jornaleco lixo  GloboLixo sempre ;sim
e você é um lixo né eu juro que se for pra abrir a boca fale algo que preste e algo bom um merda mesmo em;sim
Lixo é o rabo sobre o qual vc senta a tua ignorância Louco psicopata vai procurar a tua turma;sim
Kkkkkk  Um idiota que que é o adnet é um louco varrido que é o Ciro lixo;sim
DORIA É LIXO  LOUCO E BOSTA;sim
Violentos e o merda de porco que ele é cospe na cara dos outros diz que deseja o pior aos cristãos estimula drogas práticas sexuais até envolvendo crianças esse é um bicho nojento inescrupuloso e VERME;sim
Engraçado vocês estão vendendo as riquezas do Brasil seu patriota de merda Você é 171 seu verme e essa facada é mais falsa que uma nota de 3 reais Responda aí e os 89 mil na conta da sua esposa Tu é corrupto ou corno;sim
jhin eu te odeio jhin eu te odeio jhin eu te odeio jhin eu te odeio jhin eu te odeio jhin eu te odeio caralho jhin eu te odeio dms mlk verme sujo imundo escória cadeirante eletricista taxista motorista de carrinho de mão bucetero de merda vai tomar no cu teu filho de uma puta;sim
Eu não entendo o medo desse verme de ser mostrar quem ele realmente é as piroquieras guibis vão passar pano pra tudo que ele faz então seu covarde de merda pode assumir seus bos sem medo;sim
A Verme tomou no toba sem vaselina Essa broguerinha di merda não cansa de passar vergonha;sim
É ascampello a cada dia que passa vc se mostra mais BABACA e um presidente DE MERDA Eurico saiumas vc continua a ditadura no clube Seus dias no clube estão contadosseu VERME;sim
Infeliz aniversario amante de merda lixo verme;sim
Você fez um comentário preconceituoso eu tive até que explicar e você além de racista é burro Seu lixo FDP Como vc fala que não é meu local de fala seu verme  Olha pra mim  olha meus traços seu FDP Vc nem sabe da minha vida seu filho da puta Branco de merda;sim
TOOOOOOOMA TOMA FILHA DA PUTA TOMA VAGABUNDO PRA APRENDER A DEIXAR DE SER LOUXCO DOENTE ENERGUMENO DEMONIO MALDITO FILHO DA PUTA CORNO LOUCO VERME DO CARALHO SEU BOSTA SEU MERDA TOMA ESSA ACHEI FOI É POUCO;sim
mlk tu faz uma merda enorme e acha q vamos esquecer ksskskskskskksks seu verme do crl;sim
vai tomar no cu seu lixo seu verme seu bosta seu fudido seu arrombado seu pau pequeno seu cuzao seu merda seu mau caráter SEU FILHO DA PUTA;sim
AE felipeneto SEU FILHO DA PUTA VAI FAZER TEXTINHO RECLAMANDO DA MERDA DO VAR AGORA SEU VERME OU SÓ NÃO PRESTA QUANDO É CONTRA SEU TIME VAI TOMAR NO CU CARALHO;sim
AI JOJO VAI TOMAR NO CU PROJETINHO DE VERME QUE MERDA EU ODEIO ESSA DESGRAÇADA VAGABUNDA TotalmenteDemais;sim
Vá a merda vc é este verme;sim
Chora verme imundo isso é GabiGOL paú no cú vai reclamar com o merda do Dome que coloca o perebinha preto da base inves de gabiGOL e o Craque PEDRO;sim
Esse lixo verme que luta contra o Brasil é um dos maiores hipócritas que eu vi Willian Bonner vc é um merda falso mas que fede muito;sim
Com todo respeito vai toma no olho do seu cu filho da puta enfia essa merda ai no teu rabo aproveita e usa isso ai na redação do enem pra diminuir a concorrência verme;sim
nojo ridícula piranha vagabunda desgraçada mal amada cadela mocreia salafrária imunda lixo pau no cu verme filha da puta sequelada estranha esquisita esquerdista ratazana capeta desprezível atropelada mono teta bolsominion nazista;sim
APROVEITA E ENFIA NO TEU CÚ VERME SAFADOVAGABUNDOGENOCIDA FILHO DE CADELA SARNENTA;sim
nojo ridícula piranha vagabunda desgraçada mal amada cadela mocreia salafrária imunda lixo pau no cu verme filha da puta sequelada estranha esquisita esquerdista ratazana capeta desprezível eu te odeio;sim
sim pedi o zap da sua namorada xinguei ela desculpa devia ter chamado de cadela quem sabe ela respondia vai se foder mlk tem mais oq fazer nao esquisito mete o pé ninguém te conhece verme;sim
Agora o lucas sempre vai ser o cara das orelhas de macaco tyongverse;sim
Chega a ser nojento ver um gordo safado desse- investigado do caralho q só faz política contra um país inteiro q o odeia-fazendo denguinho Hipócrita Tinha q tomar um tapa bem estralado nessa cara de bulldog velho;sim
