Tweet;Classificacao
Melhor deixar o Brasil quebrar e o povo morrer né Seu filho de uma puta arrombada e de um corno Seu bosta insignificante de merda ;sim
puta vadia prostituta vagabunda professora chata pobre cadela cu preto;sim
filadaputa lambisgoia corno cuck inseto lixo bosta sucumba;sim
Chamo nois de ROBO entao vamos mostrar os robos com CPF pra essa PEPPA senta o Dislike na Magrela ROBOZADA KkkKkKkkKkkkk;sim
PRESIDENTE OMISSOBANANA BUNDÃOVERME DIRETORIA MEDÍOCRE PREGUIÇOSA TREINADOR  FALASTRÃO ULTRAPASSADO   FORALUXA  FORAGALIOTTE Palmeiras benjaminback andrehernan;sim
Se assume lgbt  é um macaco sem cérebro;sim
Aí gata desculpa mas eu não dou esse Ibope todo pra magrela não não me importa se vc é braka ou pretahvc é magrela;sim
parabens giovanna garota magrela do oitavo ano que me chamava de gorda e torta gracas a voce tive dismorfia e crises de ansiedade na sala de aula espero que vc morra sua palito desgraçada nojenta;sim
não fala da jinri sua cachorra filha da puta nojenta sarnenta podre rata seu cu deve ser um poço de DST sua puta nojenta podre do caralho enfia um arame farpado no seu cu até sair pela boca e se joga num poço de merda tu é uma verme imprestável inútil vagabunda podre;sim
pega o mlk na trairagem eh fácil pnc quero ver vim de peito aberto arrombado;sim
vagabunda né;sim
Alguém a Victor30Amorim lixo vai pra pqp seu corno bosta filho da puta disgraçado corno;sim
Corta do próprio salário gordo então populista nojento;sim
em pleno setembro amarelo vocês comparando o gecossexual a um saco cururu pelo amor de deus galera ele pode ser tudo feio gordo irracional fedido e nojento mas ofender o coitado do sapo com uma carniça dessas já é demais por favor tenha empatia com o a nossa fauna;sim
Eu preciso comer sua mãe o filho da puta arrombado e vc precisa ser tratar pra para de falar merda nas redes sociais q a porra da quarentena tá comendo seus miolos e passando pra comer seu cú já já;sim
Espero que você se foda infinitamente seu merda horrível inútil imundo filho da puta desgraçado cuzão insuportável limitado tanso retardado mongoloide chorume nerd fedido estranho chato esquizofrênico burro feio atropelado sem amigos sem família corno resto de aborto imbecil;sim
filha da puta é apelido p aquela vagabunda;sim
Segui e eu vou expor você;sim
Que cara CANALHA IDIOTA ANALFABETO E A UNICA COISA QUE TEM É DINHEIRO QUE NÃO VALE PORRA NENHUMA SE TU FICAR CINCO MINUTO SEM RESPIRAR tu dá todo teu dinheiro pra RESPIRAR SEU IDIOTA FDP VAI PRA PQP SEU CANALHA VAGABUNDO TU VAI PEGAR O PILOTO SAFADO;sim
Mas roubar dinheiro de consumidor de evento você aprova né arrombado filho da puta;sim
Oi piranha só vim avisar que vc vai perde o chip o zap seu insta e sua casa vc que sabe vadia;sim
Desbloqueiei otário Fala agora E acho bom tu apagar a minha foto pois não te dei essa liberdade Se for homem de verdade bota a tua cara seu cuzão Esquerdomacho de merda;sim
"ah pq o twitter eh meu eu responde oq eu quiser" fodase vadia puta cachorra piranha vá responder sua mãe sua puta;sim
Vagabunda te odeio;sim
moss vsf sua vagabunda te odeio;sim
Passa frio porque quer eu tô louco pra cobrir você na porrada;sim
esse viado desgraçado inferno fica falando na minha hora da chamada meu deusssss cala a boca seu baitola;sim
VSF VÉI TE ODEIO;sim
Ela gastou o stun em mim seu macaco tem ae agradecer isso sim;sim
EU ESPERO QUE O YUAN TE COMA NA PORRADA SEU VIADINHO DE MERDA TOME NO SEU CU FODIDO ESCROTO SEU ABORTO MAL FEITO;sim
vagabunda;sim
Vagabundo que não tem nada pra fazer;sim
eu vou expor você eu bein;sim
Tu ligou la seu macaco;sim
aproveita que tá saindo e lambe as maçaneta também seu arrombado;sim
Todo mundo odeia o Breno garoto nojento do caralho GORDO;sim
Estoura esse baitola na porrada;sim
são aberrações no CN em pessoas é os caras sem noção querem perpetuar no poder SenadoFederal camaradeputados Pede pra cagar e sai fora canalhas Tomem vergonha nessa cara de vocês ReeleicaoNemAPau;sim
tu eh burro por um acaso acabei de falar tomar banho viado imbecil do caralho;sim
amg estou me sentindo ofendida sua vagabunda de merda;sim
A yamsin e uma vagabunda;sim
vou expor você sua r4t4;sim
10 votaram ngm liga KKKKKKKKK vcs são bundao;sim
Cala boca viado;sim
Kkkkkk  Um idiota que que é o adnet é um louco varrido que é o Ciro lixo;sim
Um artista de merda e desconhecido  um secretário de quinto escalão e um bundão   Esse é Mario Frias;sim
É lógico Achou que ia cagar pela boca sem ouvir que você é menos que um pedaço de merda Você é só um lixo vagando pela internet destilando ódio e frustração Nem se esforçando conseguiu responder com um mínimo de ortografia;sim
rampeira meretriz paquita mal comida arrebentada lixo chorume sua nani é uma puta sua merda sua bosta sua porra cuzona cu pretoputa vadia safada vagabunda estranha chata boba desgraçada prostituta rapariga esquisita esquizofrênica cadeirante feia aleijada aloprada atropelada;sim
Que gordo nojento todo mundo praticou pedalada e temer legalizou depois mas dentre todos ele só crítica a Dilma Ah vtnc nhonho;sim
Quer saber o q é hipocrisia Se olha no espelho seu merda e vc verá a imagem detalhada da hipocrisia barata de merda que vc representavc é o tipo de lixo que o Brasil tem nojo Agora vai la chorar e pedir bloqueio para mim q é o q vc sabe fazer de melhorlixo;sim
TOOOOOOOMA TOMA FILHA DA PUTA TOMA VAGABUNDO PRA APRENDER A DEIXAR DE SER LOUXCO DOENTE ENERGUMENO DEMONIO MALDITO FILHO DA PUTA CORNO LOUCO VERME DO CARALHO SEU BOSTA SEU MERDA TOMA ESSA ACHEI FOI É POUCO;sim
vai raspar essa sua buceta encardida e peluda vadia;sim
eu te odeio sua kpoper desgraçada kkkkk vsf;sim
verdade seu baitola tu parece uma criança eu q tenho q ir comprar as coisas;sim
Bem feito tomara que preto favelado pobres que apoiam Bolsonaro morrem td;sim
Apaga isso sua cadela ta passando vergonha;sim
vc é um viado chato natan meu deus baitola;sim
Escuta aqui sua vadia mal amada;sim
E aí Gustavo Henrique se arrependeu de ter saído do Santos seu verme Fica feliz com sua nova torcida e nunca mais pise um pé na Vila Belmiro traidor de merda;sim
caralho sossega baitola;sim
bolsonaro lixo bolsonaro bosta seca bolsonaro cu do conde bolsonaro corno bolsonaro otário bolsonaro vagabundo bolsonaro puto;sim
deixa de ser otário o cara ta ridicularizando pessoas comuns tudo porque prefere fazer militância ao invez de humor agora te sai daqui que quando tiram sarro de ti tu fica que nem um baitola fazendo video e se vitimizando;sim
VC Q É NOJENTA SUA VADIA AAAAAAAAAAAAAAAAAA;sim
O mano vai se fuder arrombado quem é tu pra falar de mim o corno 5 seguidores Ksmskskskskskslsllskskskskssllssllskskskskskslslslslslslskskskskskssksk Só fala bosta não sabe escrever Pqp dps eu que sou "geração de merda";sim
Eh certo unfollow nojento do krlh nn gosta de estria k k k;sim
Eh a vicadela safada puta vadia piranha vagabunda;sim
Vai militar pra lá o pedaço de merda do krltu deve ser louco pra dar a bunda de tão preso que tu ta e vem dar uma de machão no twitter seu lixo humano vai lá falar de política resto de lixo hospitalar;sim
cadela;sim
vsf ridicula te odeio;sim
segui em follow trick esse baitola;sim
está piranha vagabunda não vai falar o pq me deu block não;sim
porra esses corno não cansam;sim
olha o macaco falante;sim
Esse garoto não tinha que ter nascido preto ele tem uns preconceitos surreais Ia chamar ele de viadinho mas é até ofensa pros viado puta merda;sim
E aqui com o governo de um bundão você acha que estamos em um paraíso seu verme;sim
Eu vou expor você já tô com todos os prints aqui;sim
idiota gordo baleia comilão só sabe comwr rolha de poço do caralho tomara que morra sufocado com comida pra aprender;sim
Tem que mandar esse gordo filho da puta tomar bem no meio do cu dele vagabundo  ordinário cachorro cafajeste puta de STF Chega de ultrages Se enxerga seu gordo  ridículo nojento porco filho do demônio respeita seu presidente;sim
primeiro que não tinham nem que ter trazido esse arrombado;sim
parem de dar palco pra essa idiota q falou q pegou o jean otaria do crl falando como se fosse uma vergonha pra ela e expondo pro site todo realmente vcs deixam gente branca e estúpida famosa por qualquer coisa eu hein;sim
mina magrela sem doença nem distorção corporal nenhuma que fica na internet querendo atenção dá vontade de quebrar no meio de tanta porrada bando de cadela do caralho;sim
O AdrillesRJorge  consegue superar o gordo de miami na cara de pau na sem vergonhice ao distorcer tudo para defender o governo enquanto acusa outros de distorção É absolutamente nojento;sim
Kkkkk ele ta emprestado seu verme ngm vai dar ele de graça pra ele jogar na serie A assim Ele era camisa 10 do sub 20 com 16 anos fala merda nao seu lixo;sim
Tem que dar 3 tapa na cara dessa magrela De botar um vestido branco vai ficar igual um cigarro avarejo ;sim
 Vish a pagante de heroína ainda está bostejando pela boca KKKKKKKKKKKKKKKKKK da mesma forma que você defende suas amigas sendo erradas eu me defendo de injustiças e se você não calar a boquinha vou expor sua amiga admitindo que tá errada você quer continuar com isso;sim
Não dá mais pra escutar esse menino de 04 anos chamado Joel bundão Pinheiro;sim
EU SABIA QUE ODIO NUNCA MAIS COMENTO MAIS PORRA NENHUMA EM CARALHO NENHUM SEU SUA  DESGRAÇADA DOS INFERNO CADELA VAGABUNDA CACHORRA VAGABUNDA DE MERDA VAI TOMA NO TEU CU SUA DESGRAÇADA EU TE ODEIO NOSSA BOU ENFIA JMA TORA NO TEU RABO TAO FORTE QUE VAI VARA NA BOCA SUA PUTA DOCARA;sim
racistinha de merda macaco sujo do caralho;sim
vc é o macaco;sim
Esse é o tipo de pessoa que eu realmente n tenho empatia NENHUMA riquinha nojenta httpstcoJuRAOy6uGI;sim
devolve meu bic arrombado;sim
Favelado esquerdalha;sim
Vai te cagar jaguara;sim
 mano eu te odeio eu sempre te odiei mano vsf pq vc é assim mano vai tomar no seu cu arrombadinho primata orangotango  sua mãe tem vergonha de vc vsf estou dando block;sim
Jogar um Fortnite lá o puto gordo;sim
Baitola é vc arrombadinho;sim
adolfo desgraçado só sai merda da boca dele não sei como esse gordo nojento ganha dinheiro fazendo lives e quando perde no joguinho vai no INSTAGRAM do maluco que ganhou dele pra xingar ele e a FAMÍLIA do maluco;sim
cala a boca seu nerdola fracassado para de falar merda na internet seu verme;sim
karollyne obcecada vadia puta descarada vagabunda cadela arregaçada arrombada fudida cuzona ladra filha da puta desgraçada ltops nojenta do caralho;sim
e Vc eh oq em sua vadia;sim
Sua negra puta vadia do zap zap broinhai  lésbica nazista;sim
É  um calça atolada esse jdoriajr Completamente louco precisa levar um soco na venta Imbecil;sim
Vai tomar no teu cú sulista fi de rapariga Ninguém marcou viado aqui não arrombado;sim
caralho vagabunda;sim
VEI VAI SE FUDER ARROMABADA DELINS TE ODEIO;sim
AI QUE ÓDIO VEY VONTADE DE MATAR ESSE VIADO;sim
Sai daí gordo nojento oq vc tá fazendo aqui poha;sim
eu vou te expor e vou mandar derrubar sua conta p vê se voce me deixa em paz;sim
vc cuida direito do meu afilhado sua vadia puta do caralho;sim
quem não presta é você KKKKKK vou te expor;sim
larga de grosseria sua puta vai pra casa do caraljo vadia asquerosa;sim
claro para vc lembrar que eu te odeio;sim
Morreu foi pouco vagabundo nesse tempo;sim
"baitola safado q chupa piroca";sim
-disse a branca magrela;sim
esse gordo nojento que preside a camara dos deputados se acha nem diploma de faculdade o canalha tem;sim
seu gordo fudido Nossa equipe está trabalhando para te oferecer todas as alternativas possíveis para gerenciar s…;sim
baitola safado chupa rola azideia;sim
vai toma no meio do seu cu seu arrombado ficou melhor q aquela bosta de farm lá q tu fez;sim
Vai de fuder sua vadia do crl mãe puta  não queria falar mal da flay tava tentando gostar dela mais vc tá criticando o Prior e esquece q sua fav cospe na mesa faz xixi na sala bebe água da piscina  se escora no Prior se abre pra todos homens e quando fica bêbada só faz merda ;sim
puto vadio vagabundo safado escroto esquisito esquizofrenico pobre feio professor gordo barrigudo cracudo cu preto nojento asqueroso retardado mal amado mal comido arrombado virgem piranha prostituto;sim
meu pau no teu bundão;sim
goleiro fudido bosta corno;sim
Esse gordo desse Thiago mastroiani é um nojento Vá tomar no seu cuvagabundo safado;sim
Tú tá chamando o Mengão de merda sendo que tú torsse pro SP Cria vergonha na cara mlk time de viadinho o teu;sim
É VADIA espero que seja feliz com sua mãezinha depois de fazer milhares de pessoas de otáriasMIMADINHA DO CARALHO SE FODA…;sim
nem por isso tu tem que ser abusivo vou escrever uma musica sobre você e te expor;sim
Saber q o Denki falou isso me despedaçou tbm TOGA FICA LONGE DO KIRISQUAD SUA VADIA LOUCA Q ÓDIO;sim
VAI T O M A R NO TEU C U ADNET CORNO TRAIU A ESPOSA NA FRENTE DELA PRA L A C R A R RRRRR MONTE DE BOSTA MONTE DE MER D A  CONTA DE FÃ É O C A R A I O;sim
Natanael tem q queima no fogo do inferno;sim
vai tomar no cu sua vadia ngm tem dinheiro caralho katyperry;sim
bixa boiola baitola nerd desgraçado;sim
VERME CHORUME LIXO RESTO DE ABORTO INFELIZ VELHO GAGÁ FILHO DA PUTA CORNO INCAPAZ IGNORANTE BURRO IDIOTA ACÉFALO MARMITA DE EMPRESÁRIO AMEBA CÉREBRO DE AMENDOIM RACISTA HOMOFOBICO XENOFOBICO MENTIROSO MACHISTA SEU BOSTA PIRU PEQUENO VAI SE FUDER;sim
MaiaNãoGostamosDeVocê Tem milhares de projetos importantes q este Sr sentou em cima com seu bundão Projetos q mudariam nossas Vidas Filhos e Netos pra melhor mas este Sr não pautou pq ele ainda acha q deixar o Povo sofrer é  fácil manipular Tenho dó um dia a paga chega;sim
Tem que ser muito problemático pra seguir esse frouxo covarde e bundão;sim
carolina eu te odeio morre;sim
CARA VAI PETEAR MACACO AI DA PORRA DESSA INTERNET VAI FAZER ALGUMA COISA SEU VAGABUNDO MEU DINHEIRO TA INDO AI TU GANHA DOS IMPOSTOS QUE PAGO VAI TRABALHAR SEU VAGABUNDO SAFADO PORRA SERÁ Q TENHO QUE IR AI RESOLVER PESSOALMENTE CANALHA SAFADO GFiuza_Oficial VerdadeJH;sim
Você me abandona e eu que te largo Falsinho vou lhe expôr;sim
Bonito quer dizer que a gente produz energia pra metade dessa vcaralha desse país e não tem desconto em seu lindão tinha que ser o bundão do corno;sim
Na moral Palmeiras vai tomar no seu cu galiote bundão Seu pai tem gonorréia careca do caralho;sim
Foda-se sua vagabunda Sendo quem for ta pagando as contas de alguem;sim
q ensinar essa imunda na dm oq da block nessa cadela desgraçada;sim
Lembra do corno do Tardelli Kkkk e do Bruno nos pênaltis seu bosta Bostafoguense pra mim é merda e nem existe seu pau  o cu do caralhooo Rexxxpeita teu pai filho de uma puta arrombada;sim
Gordo nojento  Maldito o útero que te gerou;sim
esse Viana me valeu o voto só dele ter sido o único senador mineiro que votou a favor da MP de armas do Bolso ano passado Os demais que o Fidel os carregue principalmente o leitão explodindo de gordura com salário gordo pago pelo escravo pagador de impostos;sim
NÃO QUE VOCÊ TA LOUCO EU VOU DESCER A PORRADA EM VOCÊ SEU BRÓCOLIS AZEDO;sim
Diniz - pelo amor de Deus Vítor Bueno não - seu idiota - vai to no seu cseu técnico de merda - pronto ele conseguiu me tirar do plumo - q lixo - meu filho já foi jogar vídeo game seu bosta - culpa sua e dessa merda de diretoria - essa saidinha de bola seu merda - SaoPauloFC;sim
Me mama sua vadia do centrão;sim
viado vou te dar um tiro;sim
joao vou te expor pra indie que você estava dando ideia fica esperto;sim
fica a dica ai macaco aula é agora;sim
Vc é um bosta e um corno  uma combinação perfeita para seu caráter ;sim
O corno macaco do samuel;sim
Ah vai tomar no seu cu seu verme  Vc está na história como os vilões brasileiros Vc é um bosta  coronel de merda;sim
Louco pra dar porrada nesse cara;sim
mano sua vadia te odeio falsa;sim
Quando a vida real bate na cara desses viado de rede social;sim
TARYN SUA VADIA PUTA NOJENTA ESCROTA ODIOTA BURRA EGOISTA FILHA DA PUTA ESTUPIDAAAAAAAAA SEM HOBRA SEM AMORRRRR NOJENTA NOJENTA NOJENTA RUIM NOJENTA FEIA DESALMADA EU TE ODEIOOOOOO QUE ODIO;sim
 tu acha q eu tenho memória seu baitola;sim
Um suvbordinado do governo ameaçando Isso é nítido o FASCISMO Espero wque providências sejam tomadas e esse ator fracassado de malhação se foda Seu verme fascista de merda;sim
Luciano gritou muito aymeuanus na cadeia gordo filho da puta nojento de merda;sim
Baitola Nossa você é bom de papo né Kkkkkk homofobico;sim
Babaca é vc cuzão fdp  dei minha opinião seu  merda vc não precisa concordar Aproveita fica de 4 pro Diego deu verme DIEGO É UM MERDA E FODA SE MINHA OPINIÃO MORÔ VERME DE MERDA VSF;sim
Frouxomete o pénão gosto de homem covarde e bundao;sim
mortiça filha da puta mó magrela desnutrida me chamando de gorda vai tomar no cu feiosa;sim
sou a favor de todo mundo fazer motim e tirar essa merda na porrada;sim
 Vadia vagabunda não me envolva em coisa q n tenho nada a ver vai se fuder sua puta não falei porra nenhuma sua vadia tá fugindo dos próprios problemas vagabunda de merda;sim
Gordo nojento Botafogo pilantra;sim
Adnet é um hipócrita arrombado igual o Duvivier ambos se merecem;sim
GORDO FILHO DA PUTA;sim
Aff nojenta dms essa menina;sim
a maísa é INSUPORTÁVEL tomara que queime no fogo do inferno;sim
Esse gordo retardado é um nojento  Sempre com aquela cara de sonso a rir-se sempre atacar o maior e melhor clube português  Vão chorar tanto na próxima época ;sim
Video "teen" mano Gordo seboso nojento filho de uma puta;sim
professor filho da puta eu te odeio tanto seu desgraçado;sim
Ufa ainda bem que teus amigos são tudo macaco;sim
Vem na mão enta9 se tu é o bonzao baitola eu quebro é na porrada;sim
Macaco cuzão;sim
Esse Rodrigo Maia é um bundão não põe em pauta a merda do impeachment desse idiota tomar na peida mano;sim
eu quero que você morra e queime no inferno seu lixo;sim
Se eu pudesse eu dava enchia sua boca de porrada CALA A BOCA PARE DE FALAR MERDA VAI SE FUDÊ VAGABUNDO;sim
Seu merdinha vai ser ateu na casa do caralho seu bananudo aqui a gente tem q ser cristao e tem q matar viadinho como voce seu boiola de churros eu te odeio irmao pq vc nao acredita em merda entao vo te insultar bravamente de bananudo;sim
queima no inferno nojento desgraçado filho de uma puta falso do caralho arrombado se fode pega um tênis e enfia no cu e gira vai se foder DESVRACASO;sim
Te deito o cacete macaco baitola;sim
Gordo safado nojento;sim
Aah sai daí o tu deve tar louco pra dar a bunda de tão preso que tu tá militando aquivai lá falar de política que tu ganha mais lixo hospitalar;sim
Está vaca é sem noção  a mamata deve ter acabado né  sua vadia nojenta Eu sei o que deveria ser enfiado mais 3 vezes ;sim
sério vai se fuder esse arrombado corno merda seca lixo bosta viado do caralho tomara que MORRA pra nunca mais incomodar ela;sim
Um macaco faz amizade com o outro;sim
Tmnc vagabundo história é bom pra porra;sim
sim mais da rt agora baitola;sim
AME A SUA FILHA SUA CADELA É ELA QUEM ESPERA POR VOCÊ TODAS AS NOITES NÃO ESSA VADIA FALSA;sim
jhin eu te odeio jhin eu te odeio jhin eu te odeio jhin eu te odeio jhin eu te odeio jhin eu te odeio caralho jhin eu te odeio dms mlk verme sujo imundo escória cadeirante eletricista taxista motorista de carrinho de mão bucetero de merda vai tomar no cu teu filho de uma puta;sim
O macaco do Steve Bannon foi preso grande dia agora só falta o Olavo de Carvalho;sim
VAI SE FUDER VADIA DO CARALHO NICKI NÃO FICOU PELADA EM UM SHOW SO PRA LOTAR E NEM FICOU QUASE NUA NUMA APRESENTÇÃO QUE ERA VISTA POR CRIANÇAS SUA PUTA DESCABELADA;sim
Ir sua vadia;sim
BelMalAgradecida vai toma no cu sua vadia de merda;sim
Rapa vai toma no seu cu fala merda não verme Pra falar uma bosta dessa não assistiu um jogo não gostou faz melhor e se destaca como melhor mid laner do split aí Acéfalo desprovido de raciocínio lógico;sim
FEIO É SEU CU SUA VADIA;sim
Assim que se trata baitola tlgd se for na porrada fica ruim pq ele fica roxo e roxo é cor de boiola;sim
meu amor n me decepciona nunca alô jean arrombado do crlh;sim
Isso é maneira de falar de falar com um velho que é presidente da República O correto é Senhor Arrombado;sim
Odeio ver um gordo feio preto com uma gostosa linda princesa Isso é tão nojento;sim
Seu gordo escroto do caralho Para cancelar ou ver o estado da sua reserva acesse Minhas Viagens e revise as opçõ…;sim
eu te odeio arcanjo cabeludo;sim
tulio eu te odeio seu arrombado vai tomar no cu a minha mae viu essa poraa corno;sim
Ninguém te quer aqui tmb n querido você não é nem louco de voltar tmb;sim
CARIOK CARIOK Carioklol SEU CABEÇUDO MAMA MIL PICAS SEU INFERIOR brttOficial TENDO Q JGOAR SOZINHO NESSA MERDA Tinowns TU É OUTRO VERME SEU HORRIVEL PUTO DE MERDA;sim
seu corno do caralho desgraçado filho da puta arrogante ridículo descarado baitola salafrário imbecil ze ruela boboca cria do capeta o próprio anticristo antipático insuportável arrombado eu te odeio porra;sim
OhFILHO DE UMA PUTA DADERAnosso país na era PT era balcão de negócios pra CubaVenezuelaGuiné Equatorial e outras ditadurasMas um merda como vc que nasceu da barriga de uma Vacacom todo respeito a Vacavem com essa narrativa que só vc e seu curral acreditaVtnc seu verme;sim
Vagabundo nunca formado assim vc é conhecido na família;sim
Moon vai se fuder sua vadia corna desgraçada fdp;sim
apaga seu desgraçado viado baitola;sim
te odeio wellington paulista seu zé buceta;sim
RLX QUE JA TO COM OS CONTATO AQUI EU MESMO QUERO QUEBRAR ESSA GORDO NOJENTO NA PORRADA;sim
Então Embuste ele vai cagar dinheiro Porque o Governo Federal tá endividado até às cuecas;sim
Chupa meu pau autista capacitista de merda;sim
Esses amigos do Gabriel são uns fudido né Porra fica igual uns marica de fofoquinha nunca vi bandido ser fofoqueiro Vão se fuder porra Enfia a língua no cu  Ninguém vem me contar as merda dele agora eu piso o pé fora de casa PRONTO  Postura nenhuma;sim
te odeio tanto;sim
PORCA PRENHA ASQUEROSA GORDO NOJENTO CORRUPTO MAIS TU VAI SE FODER PODE ESCREVER;sim
Ainda bem q é ruim porque vc merece arrombado de merda;sim
Recebo com imensa alegria a notícia de que fui bloqueado por mais uma cadela bolsonarista;sim
De puta aqui só sua mãe aquela cadela imunda Tenha mais respeito com o mlk aí seu verme insolente;sim
me da meu dinheiro arrombado filho da puta lixo cu;sim
Riquinha Nojenta;sim
inclusive leonardo eu te odeio boca de fossa;sim
A Verme tomou no toba sem vaselina Essa broguerinha di merda não cansa de passar vergonha;sim
Vagabundo ;sim
Humcerto Bosta a investigação corre em SIGILO Não sabemos a BOSTA toda que o Sr fez porque arquivaram toda roubalheira seus contatos suas propinas e canalhices Corno imundo vá pra PQP Se atole no que vc melhor produz BOSTA;sim
“eles não gostam realmente de vc vc acha q eles te acham atraente magro bonito tem pele boa não você só é gordo chorão e age como criança isso é tudo q vc é e dramático nojento fedorento vergonhoso é isso q vc é difícil achar alg sem alma sem coração sem emoções”;sim
você não é sincera e nem debochada vc só é uma riquinha p4u no uc que não reconhece seu próprio privilégio nojenta;sim
frouxa me deu unf pq coloquei thanos bundao na tl vc deve te 0cm de bunda otaria;sim
Você tá tentando impor padrões de gênero em mim vou te expor sua rad imunda vai ser cancelada pelo Twitter e pelo radtt;sim
