Tweet;Classificacao
sim que RAIVA nao vou dar nunca se depender desses bando de arrombado que saco custa tratar o renjun BEM;sim
cuzinho arrombado com deus do lado;sim
Eu nem curti arrombado;sim
É fácil constatar quem está sozinho né baitola;sim
Vai baitola ridículo dia sua grana e vai morar na praia do futuro em um barraco seu merda;sim
vc é um viado chato natan meu deus baitola;sim
Fui chamar o viadinho do George pra comer pizza essa baitola n queria ir pq tinha ensaiar pra caipira já é quase Natal e o cara tá nessa de caipira kkkk;sim
uma hr cansaaa ein baitola’to tendo paciência demais;sim
deixa de ser otário o cara ta ridicularizando pessoas comuns tudo porque prefere fazer militância ao invez de humor agora te sai daqui que quando tiram sarro de ti tu fica que nem um baitola fazendo video e se vitimizando;sim
como se eu não te respondesse sempre ne o baitola;sim
Mas você sempre foi baitola;sim
E os caras pegaram essa foto dele com essa pose de baitola kkkkkkkkkkkkkkkkkkk;sim
sae pra lá baitola kkkk;sim
Baitola é vc arrombadinho;sim
cadela da amanda seyfried aqui seu merda;sim
KKKKKKKKKKKKK LIZZIE SUA CADELA;sim
cadela previsível;sim
ta bravinha cadela bafuda;sim
minha torcida é pra fzr seu corno degenerado;sim
Nossa q grt fdp tem que ser corno msm kkkkkkkkkkkkkklkkkk;sim
Se fosse mulher tu ia cuspir na cara dela né corno;sim
já é de família ser corno  pecado;sim
Não é corno além de ladrãokkkkkkk;sim
Quem faz pouco caso dos Brasileiros é esse governo corrupto sujo A paródia aqui são vocês um banho de vagabundo que estão destruindo nosso país Larguem mão de ficar fazendo notinha de mimimi é vão TRABALHAR;sim
Derlei Perera Funk vagabundo derrubo um copo cheio de vodka no meu tenis;sim
Negão vagabundo rs;sim
Seu gordo escroto vagabundo  Se prepare que vc vai preso;sim
que vagabunda KKKKKKKKKKKKKKKK;sim
kkkk a vagabunda ta a mil hoje em kkkk  qdo os proprios esquerdinhas picharam suasticas nos banheiros das federais durante o segundo turno acharam o maximo o melhor é q os proprios usam disso e acusam ele do q eles querem q ele seja VCS SÃO UNS DEMENTES boiolinha retardada;sim
hoe  vagabunda;sim
To só o ódio pq essa filha da puta fica de quasquasquas em rede social como se fosse muito boazinha mas eh só a gente q sabe q essa é a parte podre da familia q não vale nem um piru Doida pra pranchar essa vagabunda q odio;sim
Suas vagabunda do caralho mexe com meu macho Vagabunda do caralho;sim
eu sou rancorosa mesmo vai peitar vagabunda;sim
só n posso ser chata igual aql perebenta rapariga vagabunda mocreia jararaca sururu nojenta remelenta magrela fedorenta;sim
Nhonho nós te odiamos seu gordo mal-caráter e ladrao Nojento Vc é um perversso manipulador e sadico Acha que alguém é imbecil vc te distúrbio de Personalidade Narcisista e é um sadico perversso Obeso complexado;sim
Tu é que és ridículo e nojento gordo merdoso A puta da gaja foi pedir ao cerrisete para pôr a máscara porque todos aqueles que não estão a jogar  o treinador têm de estar de máscara Em vez de inventares merdas vai emagrecer;sim
q ensinar essa imunda na dm oq da block nessa cadela desgraçada;sim
Enfia política no cu seu arrombado;sim
Bandido de merda marica fofoqueiro do crlh;sim
E esse Jô é um baita dum frouxo Bater por trás no moleque Bundao;sim
eu quero que você morra e queime no inferno seu lixo;sim
espero que o arthur tenha uma morte bem lenta e quando ele morrer ele queime no fogo do inferno;sim
Filha da puta queime no inferno caralho incestuoso sebosa nojenta desrespeitosa do satanás espero que sua família morra na sua frente para que possa sentir a dor da perda do fracasso sua merda do caralho;sim
e eu espero q vc queime no inferno vadia;sim
DOCTOR REEEEEEYYY ARROMBAAADO DO KRAALHO SE EU TE PEGAR EU VO TA TANTO SOCO NESSA SUA CARA SEU VIADINHO DE MERDA -vai nada cala boca ai 3 ovo - 3 OVO QUE EU SOQUEI NO SEU CU SEU DIXGRAÇADO;sim
apagou seu viadinho pão com ovo fudido do caralho Tu é um merda nessa vida seu resto de punheta mal batido do caralho espero que vc tome muito no cu e se foda bastante sua desgraça mal amada;sim
tu eh burro por um acaso acabei de falar tomar banho viado imbecil do caralho;sim
Idiota burro retardado lixo vagabundo imbecil débil mental cachorro chifrudo merda chorume travesti degenerado chato mal amado brocha pau pequeno careca sem amigos filho da puta arrombado analfabeto cadeirante marginal bandido pobre favelado criminoso diabético fudido chupa bolas;sim
falar gíria n te faz favelado playboy de merda;sim
Macaco cuzão;sim
que ódio dessa piranha doente aqui vai virar um inferno por causa dessa puta;sim
vagabunda feia desgraçada atropelada fedida nojenta asquerosa te odeio;sim
Eu espero que você quebre a perna filha da puta do caralho Vadia desgraçada Maldita Resto de placenta Atropelada do caralho Vai fazer bullying com a tua mãeEu te odeio Stefany;sim
Tkk_lives sua vadia se eu te pego na rua sua desgraçada eu te mato na porrada sua doente filhote de satanás filha do bolsonaro rapariga de aldeia arrombada doente desgraçada eu te odeio mais que tudo sua infeliz filhote de satan;sim
CARELLI VELHO DESGRAÇADO EU TE ODEIO VSFFF;sim
professor filho da puta eu te odeio tanto seu desgraçado;sim
mina magrela sem doença nem distorção corporal nenhuma que fica na internet querendo atenção dá vontade de quebrar no meio de tanta porrada bando de cadela do caralho;sim
sua puta problema é seu se vc não entendeu sua imbecil guarda sua teoria idiota no seu cu ao invés de tentar fazer com que eles saiam como mentirosos sua vadia do caralho enfia aquele vídeo cheio de mentiras dizendo q não odeia o jimin na sua goela;sim
mano vai toma no cu essa puta do caralho eu vou mandar gore no ccat dessa vagabunda e ela vai ver aqui quem que eh clean nessa porra caralho que oduo tomara;sim
está piranha vagabunda não vai falar o pq me deu block não;sim
Você continua provocando né puta vagabunda;sim
Lixo vagabundo;sim
Marcos Paulo não serve pra Porra nenhuma não joga merda nenhuma é um vagabundo em campo vtc quem defende esse mlk de merda;sim
Esquerdista abrindo a boca e vomitando merda  Junto um jornaleco lixo  GloboLixo sempre ;sim
A CULPA É DESSA MERDA DE PRESIDENTE SIM ESSE VAGABUNDO LADRÃO E VOCÊS QUE SÃO A FAVOR DELE É PIOR QUE ELES SEUS BOSTAS VERGONHA DESSES ELEITORES LIXOS DESSA PRESIDÊNCIA LIXO AglomeraBrasil;sim
vsf vc merda lixo coco bosta;sim
Calado verme insolente petulante carrapato imundo lixo inferior diamante afundado horrível fracassado nojento fedido cnidario porco se tu continuar metendo o louco o CJM vai te vulcanizar apavorar esgormitar esfarelar te fazer sucumbir desaparecer escafeder Fica esperto maluco;sim
Adelio nem pra terminar o serviço incompetente do caralho É isso aí seu verme tá em eleição ainda né Fascista de merda;sim
Kkkkk ele ta emprestado seu verme ngm vai dar ele de graça pra ele jogar na serie A assim Ele era camisa 10 do sub 20 com 16 anos fala merda nao seu lixo;sim
Você fez um comentário preconceituoso eu tive até que explicar e você além de racista é burro Seu lixo FDP Como vc fala que não é meu local de fala seu verme  Olha pra mim  olha meus traços seu FDP Vc nem sabe da minha vida seu filho da puta Branco de merda;sim
Verme Se elegeu as custas da lava jatodeveria ter a língua cortada p não falar tanta merda Escroto de presidente;sim
Rapa vai toma no seu cu fala merda não verme Pra falar uma bosta dessa não assistiu um jogo não gostou faz melhor e se destaca como melhor mid laner do split aí Acéfalo desprovido de raciocínio lógico;sim
seu verme  atraso da nação Nessa foto vemos bem o tipo de parlamentar que vc é  Vc mantém a tradição carioca de eleger   Merda ;sim
TOOOOOOOMA TOMA FILHA DA PUTA TOMA VAGABUNDO PRA APRENDER A DEIXAR DE SER LOUXCO DOENTE ENERGUMENO DEMONIO MALDITO FILHO DA PUTA CORNO LOUCO VERME DO CARALHO SEU BOSTA SEU MERDA TOMA ESSA ACHEI FOI É POUCO;sim
mlk tu faz uma merda enorme e acha q vamos esquecer ksskskskskskksks seu verme do crl;sim
Te fode verme alcoólatra de merda;sim
vai tomar no cu seu lixo seu verme seu bosta seu fudido seu arrombado seu pau pequeno seu cuzao seu merda seu mau caráter SEU FILHO DA PUTA;sim
VC ME PARECE MAIS A MINHA EX SOGRASÓ FALA MERDAERA SEM VERGONHAE POR CIMA VIVIA AS CUSTAS DOS OUTROSESSE É VC VERME SAFADOLOGO NÃO TERÁ DE ONDE ROUBARE TERÁ DE BUSCAR TRABALHOSÓ UM CONSELHOSE APARECER NA PORTA DA MINHA EMPRESAEU EM PESSOA TE ARREBENTO SEU FDP;sim
AE felipeneto SEU FILHO DA PUTA VAI FAZER TEXTINHO RECLAMANDO DA MERDA DO VAR AGORA SEU VERME OU SÓ NÃO PRESTA QUANDO É CONTRA SEU TIME VAI TOMAR NO CU CARALHO;sim
Você é um cretino Um bandido condenado Ainda que essa merda toda que você escreveu fosse verdade mil vezes alguém como o Bolsonaro do que um verme como você que roubou e deixou roubar às custas da educação da saúde e da segurança do povo Existe o Mal E existe você Lixo;sim
CARA VAI TOMA NO CU VERME SEUS HORRIVEL FDP ACERTA UM SMITE AI SEU DESGTRAÇADO HORRIVEL PUTO DE MERDA CABEÇUDO DESGRAÇADO VERMENATICO FILHO DA PUTAQ HORRIVEL HORRIVEL HORRIVEL VERME RUIM DESGRAÇADO;sim
Vai se foder seu monte de bosta imprestável Lixo da pior espécie ocupando o lugar q já foi de Gil e Juca Ferreira Que buraco sem fundo esse país virou Lunáticos Hão de pagar Verme de merda;sim
Olha quem fala o verme ridículo de merda;sim
mano vai toma no cu velho fudido desgraçado arrombado trouxa facada mal dada do krl vagabundo broxa filho da puta nazista merda trouxa babaca inutil corno cadela prenha verme puta do trump animal defeituoso imundo sujo porco deplorável cacete burro bobo porrento;sim
VÁ SE FUDER CHILENO VERME CORRUPTO FILHO DE CADELA;sim
Odeio ver um gordo feio preto com uma gostosa linda princesa Isso é tão nojento;sim
Credo Que verme gordo e nojento você é Falta de empatia é um sinal de psicopatia Vai se cuidar lá vermão;sim
Esse Rodrigo Maia é um bundão não põe em pauta a merda do impeachment desse idiota tomar na peida mano;sim
Lembra do corno do Tardelli Kkkk e do Bruno nos pênaltis seu bosta Bostafoguense pra mim é merda e nem existe seu pau  o cu do caralhooo Rexxxpeita teu pai filho de uma puta arrombada;sim
