Tweet;Classificacao
PROFESSORA VAGABUNDA VADIA CADELA IMUNDA PEREÇA SUCUMBA VERME IMUNDO RETARDADA ARROMBADA PROSTITUTA PROJETO DE SER HUMANO INFELIZ SUA MAE TE ODEIA SUA FILHA DA PUTA SEM AMIGOS;sim
VSF VÉI TE ODEIO;sim
A DOR DE CORNO DE VAGABUNDO COMUNISTA PERDEDOR NÃO ACALMA;sim
verdade o Guilherme era um Deus na cama mas é um cuzao otario arrombado filho da puta idiota só me fez passar raiva porém entretanto todavia me levava as alturas na cama;sim
Negão vagabundo rs;sim
Eu não acredito que não tem uma alma pra dar uma facada nesse arrombado desse Salles Eu odeio esse homem com tanta força;sim
Se eu bater 600 follows em 1 hora significa que o GESH é macaco;sim
Outro retardado tem que matar esse louco na porrada;sim
Não é corno além de ladrãokkkkkkk;sim
Chora viado favelado;sim
Mas que id de baitola em amigo;sim
se você não participar vou te expor vadia;sim
arrebentar na porrada esse corno q tá gritando essas horas gamer de bosta soca a parede e cala boca imbecil de merda É UMA DA MANHÃ INFERNO;sim
vagabunda né;sim
pega o mlk na trairagem eh fácil pnc quero ver vim de peito aberto arrombado;sim
queima no inferno desgraça;sim
Quem vai querer parecer com um verme desses vc e louco ou ta fazendo curso;sim
nossa mano eu to puto da cara com esse mlk arrombado de merda;sim
Eu vou começar a expor esse garoto também PRA VOCÊ VER OS CONTEXTOS DAS CONVERSAS;sim
corrrrrrno te odeio pedro;sim
ooooooooooooh arrombando corno filha da puta seu merda d caralho pqp você foi zikar a merda d pain seu bosta;sim
Otario gay podre lixo horrível nojento asqueroso gay homossexual lgbt feio gordo esquisito nerdola smurfdomuca;sim
vai toma no cu vagabunda;sim
Espero que você se foda infinitamente seu merda horrível inútil imundo filho da puta desgraçado cuzão insuportável limitado tanso retardado mongoloide chorume nerd fedido estranho chato esquizofrênico burro feio atropelado sem amigos sem família corno resto de aborto imbecil;sim
Isso mesmo Me responde e dá block pra eu não ver o que tu falou covarde viadinho de merda;sim
Nãaaaaaoooooooooooooooooooo Arrombado queima no infernoDeus nega a sua entrada no paraiso;sim
Agora o lucas sempre vai ser o cara das orelhas de macaco tyongverse;sim
te odeio puta vadia desgraçada gira bolsinha filha da puta cu buceta pinto do bolsonaro gozo do cu do moro filha da mae estrume resto de aborto rata de esgoto bruxa capenga cirupira mas sua conta eh linda;sim
Foda-se sua vagabunda Sendo quem for ta pagando as contas de alguem;sim
não fala da jinri sua cachorra filha da puta nojenta sarnenta podre rata seu cu deve ser um poço de DST sua puta nojenta podre do caralho enfia um arame farpado no seu cu até sair pela boca e se joga num poço de merda tu é uma verme imprestável inútil vagabunda podre;sim
cadela cobra;sim
Só te fiz uma pergunta sobre o seu desjejum e você me bloqueia Pô vai tomar no cú seu merda seu MERDA seu escroto Nunca mais assisto a ESPN por sua causa Verme;sim
se mata entao sua praga filho do capeta favelado fodido tomara q morra por bala perdida;sim
Pra q honra se eu posso bater em vagabundo;sim
Você tem que se fuder mesmo o arrombado fdp;sim
Chora favelado amante de koreano com corona;sim
deixa de ser otário o cara ta ridicularizando pessoas comuns tudo porque prefere fazer militância ao invez de humor agora te sai daqui que quando tiram sarro de ti tu fica que nem um baitola fazendo video e se vitimizando;sim
aí vei vsf sua vadia n leva nada na brincadeira;sim
Sim puta q pariu q raiva desse gordo nojento escroto q não joga nada vai tomar no cu;sim
quebrando sua bunda na porrada quer o troco da mamada vadia ;sim
Ta ser seu viado eu vou começar a agur que nem uma bixa com vc;sim
 com todo o respeito o senhor é um bosta É um BUNDÃO;sim
Canalha Vagabundo;sim
Mano Para de ser um merda Krl a mina te beijou lá e se troca ela por uma guria sem graça só pq ela usa espada q nem tu Porra tinha q ser protagonista de anime ruim;sim
Ainda bem q é ruim porque vc merece arrombado de merda;sim
Cala boca vadia olha sua cara de prostituta;sim
O cara era FUNCIONÁRIO FANTASMA ô seu burro Tu tá ralando pra pagar pra vagabundo receber dinheiro em casa e ainda aplaude isso puta que pariu;sim
Eu nem curti arrombado;sim
Cala boca viado;sim
Tu deve ser uma putinha ou um viadinho de merda;sim
E a justiça e a imprensa ainda colocam a culpa nas vítimas deste milico bundão e terrorista;sim
boiola não otto baitola;sim
VAI TOMA NO CU INFERNO DEMONIO CU BUCETA FILHA DA PUTA;sim
seu imbecil filho da puta vai cuidar da tua vida seu desgraçado a mulher ja disse que tentou outras fórmulas mas não tava funcionando seu bosta seu merda seu idiota seu vagabundo do caralho vai se foder felipe neto eu te odeio eu te odeio eu te odeio teu odieodbeuskucoaxfkalxldke;sim
Chora viadinho de merda vergonha da nação;sim
esse fdp desse velho gordo nojento estuprador do caralho;sim
e eu espero q vc queime no inferno vadia;sim
Quem tá chorando é vc seu filho da puta cancei de ser educado com macaco vai se fude arrombado sai do século passado sai da sua caverna BURRO em vez de ficar falando merda na internet vai aprender a usar vírgula caralho;sim
minha filha se eu quisesse seu ex eu já tinha pegado nn vem falar bosta q eu sou talarica nn vadia puta safada esquizofrênica vagabunda estranha chata sem bunda desgraçada rapariga esquisita burra idiota cachorra cadela fedida filha da puta paranoica louca doida sem amigos;sim
Esses ladraozinho de merda tem q pegar e moer na porrada;sim
Não sabe fazer conta não seu vagabundo são 11 funcionários em 20 anos seu lixo filho da PT;sim
Se manca cururu arm faz uma porrada de merda mas sempre vão ter os defensores dos animais toma um rivotril amor;sim
Tu tá merecendo é uns tapa sua vadia;sim
filadaputa lambisgoia corno cuck inseto lixo bosta sucumba;sim
Esse lixo verme que luta contra o Brasil é um dos maiores hipócritas que eu vi Willian Bonner vc é um merda falso mas que fede muito;sim
APROVEITA E ENFIA NO TEU CÚ VERME SAFADOVAGABUNDOGENOCIDA FILHO DE CADELA SARNENTA;sim
 De dá você entende né sua vagabunda Já foi pra fila da banco implorar o auxílio emergêncial sua vadia periférica Depósito de porra de homem analfabeto;sim
Tu n bate nem em mosca seu gay nojento do krl tu copia um gordo na academia deve pegar 2kg de peso;sim
você tá só afronte hoje né já não basta IGNORAR meu pedido de namoro e agota você tá criticando UMA GRÁVIDA vou te expor;sim
Nossa q grt fdp tem que ser corno msm kkkkkkkkkkkkkklkkkk;sim
viado vou te dar um tiro;sim
a gente vai dar na sua cara vadia;sim
me espera sua vadia;sim
EU AVISEI KKKKKKKKKKKK GORDO NOJENTO;sim
vsfd man o cara nem me segue e curte essas coisas mds macaco Racho o bico com as coisas que tu fala e com a sua opinião sobre as garotas de Gatari foda demais mds;sim
tu eh mo favelado ;sim
é desgraçado joga mesmo baitola do carai;sim
KKKKKKKK ESSE FDP IMBECIL LIXO MERDA CORNO;sim
Ela foi mt lendária se nao fosse o cara de macaco BAUÍNO do caique aguiar e da cadela com cara de traveco da fernanda lacerda nadja teria saído  campeã NADJA NO HOJE EM DIA;sim
Para de me fazer passar vergonha É isso que você tem a me oferecer Se sim vou te expor;sim
Vem na mão enta9 se tu é o bonzao baitola eu quebro é na porrada;sim
 Quem tem inveja de um Gordo FDP que pode morrer de tanto comer Baicon filho da puta;sim
Moon vai se fuder sua vadia corna desgraçada fdp;sim
Garota é mt nojenta kkkkkklklkkkkkkkkk para c isso afrontosaaaaaaa;sim
é vadia vontade d pegar no cabelo e prensar a sua cara na mesa não falta;sim
Esse Tiago Nunes é um bundao mesmo pqp Que cara covarde;sim
cuzinho arrombado com deus do lado;sim
Vagabunda gorda;sim
vai toma no olho do seu cu sua vadia vagabunda do caralho;sim
ai quer dizer que ele espalha pra todo  mundo que eu dou “ em cima “ dos amigos dele kkkkkkkkkkkk vsf viado enrustido do caralho e ainda mais que eu fico querendo pegar ele toda vez q a gnt se ver vei macho escroto é tão seboso;sim
Se fosse mulher tu ia cuspir na cara dela né corno;sim
tchau então te odeio desgraçada;sim
Só no cartão corporativo esse vagabundo dá um desfalque de mais 31 mil reais por dia ao povo brasileiro e pra quê pra desgraça ir rodar bolsinha na beira da estrada;sim
É VADIA espero que seja feliz com sua mãezinha depois de fazer milhares de pessoas de otáriasMIMADINHA DO CARALHO SE FODA…;sim
ANABEL EU TE ODEIO SUA RIDICULA DO KCT;sim
 Vish a pagante de heroína ainda está bostejando pela boca KKKKKKKKKKKKKKKKKK da mesma forma que você defende suas amigas sendo erradas eu me defendo de injustiças e se você não calar a boquinha vou expor sua amiga admitindo que tá errada você quer continuar com isso;sim
Gnt é old q esse jonh é um bosta sempre de achou o fodao nos gps do face de tøp mas é um corno;sim
eu não te odeio eu te acho ridícula é diferente;sim
viadinho asqueroso viado subterrâneo chula derrubada cara de carranca cu de mochila cachorra imunda goza safada guenza bandida desclassificada viadinho derrubado do cu de apito viado fulero te toca bixinha quáquáquá pão com ovo do cacete;sim
cala boca seu macaco filho da puta;sim
EU ESPERO QUE O YUAN TE COMA NA PORRADA SEU VIADINHO DE MERDA TOME NO SEU CU FODIDO ESCROTO SEU ABORTO MAL FEITO;sim
Homem é nojento e não tem jeito gordo desgraçado do caralho;sim
Sai cadela vagabunda;sim
n spamando uma fancam merda q vc vai ganhar respeito de algm alias meu auto play ta desligado pq vc n mostra seus argumentos JA SEI VC N TEM pq so zoam seu desenho gay n é motivo de ficar putinho parece um macaco descontrolado;sim
odeio aquela magrela;sim
Macaco cuzão;sim
Esse baitola homossexual do oatila ou suco de tamarino falando sobre o que é ou o que não é "fake News "  Isso é um militrouxa revelado pela esquerda que morre de medo da reeleição do Bolsonaro o PT morreu suco de tamarino;sim
Viva quem Reinaldo Azevedo outro ser vagabundo jornalista de merda;sim
vou expor que você se passa por mulher;sim
aproveita que tá saindo e lambe as maçaneta também seu arrombado;sim
É isso mesmo sua magrela desnutrida preta nojenta — bom dia site;sim
É fácil constatar quem está sozinho né baitola;sim
VAI SE FUDER DESGRAÇADA DO CARALHO ESPERO QUE UM PAU ENTRE NO TEU CU E ARROMBE TODAS AS SUAS PREGAS SUA RACISTINHA DE MERDA VAI PRA PUTA QUE PARIU SUA MAL AMADA DEMONIA NEM VOU TE CHAMAR DE VADIA PARA NÃO OFENDER AS VADIAS;sim
Se eu vejo o jk na rua eu encho ele de porrada aquele baitola;sim
galinha desmiolada KKKKKKKKKK vc é "INNDIOTA FEIA NOJENTA IMBECIL MAGRELA QUE GRITA" apaga lá logo;sim
Só Marginal e vagabundo;sim
Estava demorando pra esse MERDA do Gentili dar as caras O bosta vive com sindrome de perseguição desde o PT não aguenta MAVs falando do trabalho dele e quer inventar que a SECOM censurou um mediocre que consegue ser MAIS MERDA que ele Que verme PATETICO;sim
Ato de respeito à vida que vc não teve seu vagabundo quando por pura politicagem negou o protocolo de medicamentos que poderia ter salvo  um sem-número de pessoas Vc é culpado pelo assassinato de milhares seu boneco embotocado Seu canalha;sim
vagabunda feia desgraçada atropelada fedida nojenta asquerosa te odeio;sim
No discurso da posse o Rocinante declarou que o politicamente correto tinha acabado E vc aí choramingando por causa de uma piada seu arrombado;sim
pprt mo viado todo bicha;sim
Vá dar ré no kibe seu baitola  FDP  ;sim
Kamilla tá dormindo até agora que guria bem vagabunda meu Deus;sim
MEU DEUS QUE ÓDIO DESSE BAITOLA DE CABELO ROXO POR QUE ELE NÃO MORRE;sim
nate viadinho de merda;sim
Engraçado vocês estão vendendo as riquezas do Brasil seu patriota de merda Você é 171 seu verme e essa facada é mais falsa que uma nota de 3 reais Responda aí e os 89 mil na conta da sua esposa Tu é corrupto ou corno;sim
Vai se foder seu monte de bosta imprestável Lixo da pior espécie ocupando o lugar q já foi de Gil e Juca Ferreira Que buraco sem fundo esse país virou Lunáticos Hão de pagar Verme de merda;sim
Vai tomar no teu cú sulista fi de rapariga Ninguém marcou viado aqui não arrombado;sim
fez sua puta vadia safada vagabunda chata pobre desgraçada prostituta esquizofrênica cadeirante feia aleijada aloprada atropelada burra idiota cachorra presidiária fedida otaca filha da puta degenerada gorda monoteta corna peluda alombada sem bunda descabelada imbecil meretriz;sim
Vai trabalhar gorda vagabunda mentirosa;sim
Te odeio tô falando desde o dia que vc falou que ganhou vagabunda;sim
Ou simplesmente bolsonarismo O vagabundo miliciano já conseguiu aparelhar praticamente todas as instituições É o bolsonarismo corrompendo por onde passa;sim
Pra acabar com a sua raça suja eu topo tudo vadia só o tanto que vc me percegue me fez te odiar muito sua puta maldita eu vou te perceguir pra sempre sua cadela imunda suja odiosa;sim
queima esses arrombado aq pra nois Jesus e aproveita e garante o título da pain obgd;sim
O que a Midori fez agora além de ser uma riquinha metida nojenta meritocrata e com síndrome de famosa MTVHottes…;sim
Vai se foder otário quem está incomodado são vcs burros que não sabe de nada e querem cagar regras Trouxa mesmo viu;sim
devia parar de          ô seu arrombado;sim
AI QUE ÓDIO VEY VONTADE DE MATAR ESSE VIADO;sim
Rapa vai toma no seu cu fala merda não verme Pra falar uma bosta dessa não assistiu um jogo não gostou faz melhor e se destaca como melhor mid laner do split aí Acéfalo desprovido de raciocínio lógico;sim
viadinho cu de apertar linguiça atropelado sequelado desgraçado baitola da cu puta vadia galinha cachorra vagabunda corno fedorento caçamba de lixo filho do Bolsonaro;sim
você encheu sua propria paciencia vadia n sabe brincar não desce pro play descompensada;sim
cala a boca seu nerdola fracassado para de falar merda na internet seu verme;sim
ta bravinha cadela bafuda;sim
Ou você é louco ou imbecil essa conspiração de narrativas é a cara da esquerda  a direita deve estar cheia de comunistas  povo desprezível a esquerda não trabalhou tão bem;sim
Político tu espera o que Nenhum presta é esse gordo desgraçado tá fazendo a maior falcatruagem possível com o clube e todos os gadinhos dele passando pano para ele pq ele  da o título superávit pros torcedores tem que cobra esse imundo sim gordo nojento enxendo Club de velhos;sim
Vadia esnobando os fã clube pqp Por mim que sua mãe te  jogue aos lobos FODA-SE;sim
F Inei Hozoin tomar no cu porra para de matar os vovo filho da puta arrombado manga podre ruim lixo feio;sim
Por mim vc queima no fogo do inferno mas como o cristianismo não me representa tu queima de frio no inferno gelado ditos pelos maias;sim
Esse maluco é um arrombado E o respeito com a instituição Cruzeiro Não teve e agora tomou o que merece;sim
Fala aí corno cu de cana kkkkk ok Fica calmo que como diz o seu ídolo da comédiabosta adneté só piada rsrs;sim
amg vc eh viado baitola gay;sim
Vagabundo Tá quebrando o NoFapSeptember Cancelem o karlos punhetel;sim
Tkk_lives sua vadia se eu te pego na rua sua desgraçada eu te mato na porrada sua doente filhote de satanás filha do bolsonaro rapariga de aldeia arrombada doente desgraçada eu te odeio mais que tudo sua infeliz filhote de satan;sim
karollyne obcecada vadia puta descarada vagabunda cadela arregaçada arrombada fudida cuzona ladra filha da puta desgraçada ltops nojenta do caralho;sim
Não da pra jogar lol com pedro maldito macaco filho da puta Todo jogo esse arrombado kita;sim
 tu acha q eu tenho memória seu baitola;sim
carolina desgraçada espero que queime no inferno;sim
PARA JÚLIA NOSSA EU TE ODEIO TANTO;sim
Seu verme vagabundo  sem vergonha laranja vc não ganha nem do Cabo Daciolo fica quieto seu merda;sim
Corre que o corno tá puto askharryp;sim
Mário Frias seu cuzão me desbloqueia aí arrombado;sim
mortiça filha da puta mó magrela desnutrida me chamando de gorda vai tomar no cu feiosa;sim
Você esquerdista burro que acha que ela ta se preocupando com pobre ela que fazer o dela e ta cagando pra favelado reclamando;sim
Vadia do caralho qrnd vim sentar na janela Aqui não sua piranha Vem com historinha de Deus aqui não;sim
Jogar um Fortnite lá o puto gordo;sim
o pierce deu dois tiros na charlotte meu deus que odio desse baitola;sim
Vc é um grande filho de uma puta seu desgraçado vc não sabe o que é viver na miséria sei lixo arrombado vai queima no inferno gordo maldito;sim
eu vou expor você eu bein;sim
Eu nunca disse que te odeio sua vadia puta;sim
vagabunda puta de merda dava ate pos cachorro va pa puta que te pariu;sim
Favelado;sim
Cala boca puta vadia sua cachorra parece o snop dog;sim
Encontrei um estrume que defende o Gilmar Mendes pqp que merda de pessoa;sim
E tu arrombado sendo roubado pela milícia bolsonaro e aplaudindo É um burro ou só covarde marmitinha de bandido;sim
vagabunda mal amada piranha babaca cadela desgraçada;sim
Vai militar pra lá o pedaço de merda do krltu deve ser louco pra dar a bunda de tão preso que tu ta e vem dar uma de machão no twitter seu lixo humano vai lá falar de política resto de lixo hospitalar;sim
mina magrela sem doença nem distorção corporal nenhuma que fica na internet querendo atenção dá vontade de quebrar no meio de tanta porrada bando de cadela do caralho;sim
O problema é que os professores comunistas vagabundos que ficam fazendo baderna em sala ensinam na escola que muito se mataram por conta desse filho de uma cadela no cio e esse bando de retardado fica dando atenção pra esse lixo esse verme que deveria estar nos 5° agora;sim
KKKKKKKKKKKKKKKKKKKKK tu eh um gordo q acha q eu sou virgem gordo nojento asqueroso morre praga;sim
 vadia nada sua vaca;sim
Oi piranha só vim avisar que vc vai perde o chip o zap seu insta e sua casa vc que sabe vadia;sim
Puro pelao marica;sim
Depois prendem um baitola desgraçado desse vai chorar dizendo que estava brincando Esquerdopatas fdps;sim
meudeus eu não tenho UM dia de paz que desgraça velho eu odeio esse arrombado era pra ter morrido esse corno do cacete;sim
são aberrações no CN em pessoas é os caras sem noção querem perpetuar no poder SenadoFederal camaradeputados Pede pra cagar e sai fora canalhas Tomem vergonha nessa cara de vocês ReeleicaoNemAPau;sim
que ódio dessa piranha doente aqui vai virar um inferno por causa dessa puta;sim
mano puta que pariu eu nem conheço ele direito mas se ele chegasse na minha frente eu ia da uns murro p parar de se otario que odio caralho pinto buceta eu te odeio seu traste monoteta;sim
ta me tirando sua vadia;sim
NOSSA EU VOU EXPOR AQUELE CATA LÁ SÓ POR ISSO QUE ÓDIO DE  VOCÊ;sim
 acabou pra voce kohei vou te expor;sim
teucu pra vc também vagabundo;sim
professora corna peluda arrombada sem bunda descabelada vaca imbecil velha rampeira meretriz paquita mal comida arrebentada lixo chorume sua nani é uma puta sua merda sua bosta sua porra cuzona cu pretoputa vadia safada vagabunda estranha chata boba desgraçada prostituta;sim
De puta aqui só sua mãe aquela cadela imunda Tenha mais respeito com o mlk aí seu verme insolente;sim
Vá se fuder Baitola;sim
e você é um lixo né eu juro que se for pra abrir a boca fale algo que preste e algo bom um merda mesmo em;sim
você nao é nem louco eu te deito na porrada irmão;sim
Vai pra puta q pariu inferno;sim
Lá vem a história de negro  pobre  favelado e vítima da sociedade  Muda o disco seu animal;sim
Gênio sim bundão também;sim
feio imundo cabelo oleoso e feio xato pescotapa abusivo toxico manipulador estranho momo corno areombado lixo chorume bosta viadinho estranho amedrontador ameacador sem nocao se m coracao;sim
Eu não   gosto de vc também nhonho Maia bundão e não gosto ainda mais do Guedes anti-pobre folgadão  Por que vcs não  somem do país  Seria um favor a nação;sim
idiota gordo baleia comilão só sabe comwr rolha de poço do caralho tomara que morra sufocado com comida pra aprender;sim
Cala sua boca seu arrombado de merda Para de cagar pela boca jogar seu irmao contra a torcida que deve pagar sua gasolina e sua tv a cabo Inclusive se eu fosse ele pararia de pagar internet pra vc parar de bostejar aqui Lixo e imbecil;sim
Você me abandona e eu que te largo Falsinho vou lhe expôr;sim
Suas vagabunda do caralho mexe com meu macho Vagabunda do caralho;sim
viadinho de merda SAI DAQUI;sim
fica a dica ai macaco aula é agora;sim
queria que essa baitola tivesse me pago feriado lisa foi uoooo;sim
Tudo baitola;sim
Vai te fuder pau no cu arrombado do Karalho;sim
VEM ALMOÇAR 14H SEU FILHA DA PUTA ARROMBADO FODIDO LIXO HUNANO ESCÓRIA DA HUMANIDADE;sim
morre ent viado gay baitola;sim
QUERO Q VC E TODA SUA FAMILIA JUNTO C QQ PESSOA Q SEJA PARENTE SEU SE FODA INTEIRO Q QUEIME NO INFERNO VC NAO PASSA DE UM BUNDAO CUZAUNN LIXAO PRAGA DE VIADO NAO PEGA EM MACHO SEU VIADINN APROVEIVA SE PREVINE ENCHENDO O TEU RABO E DE TODA TUA FAMILIA DE OZONIO;sim
PUTA VADIA CACHORRA DESGRAÇADA ALOPRADA BUCETUDA SAI DA MINHA TIMELINE PUTA QUE PARIU NÃO AGUENTO MAIS SUA CARA;sim
Onde eu fiz piada seu macaco Se ler a porcaria dos tweets vera que eu estou condenando o cara por ser bandido e nao rindo do luto dos outros pare de ser primata;sim
Vagabundo ;sim
Seu merda filho da puta Vamo ve se vc é o que seu bosta Corno;sim
sm eu acho melhor vc acabar com esse grupo agora sua puta aloprada mal comida vadia arrombad vai se fode tomar no meio do seu cu mal amada fudida sua retardada babaca do caralho sua merda ambulante lixo;sim
adolfo desgraçado só sai merda da boca dele não sei como esse gordo nojento ganha dinheiro fazendo lives e quando perde no joguinho vai no INSTAGRAM do maluco que ganhou dele pra xingar ele e a FAMÍLIA do maluco;sim
Seu moleque fdp seu humor é chulo seu aspecto pessoal nauseabundo sua postura ridícula Você é mais um merda globosta que dia a dia naufraga no seu esgoto pessoal No grupo que eu frequentava você ia tomar muita porrada;sim
UE SUA VADIA EMOCIONADA VOCE PODE FAZER MAS ELE NÃO CRIANÇA DE MERDA;sim
Pq esses braços sempre pra cima Vc é e será sempre a PEPA vc é uma suína não pelo corpo gordo mas pela falta de caráter pela sujeita cretina que vimos q é depois das eleições mto embora nossos suínos não mereçam essa comparação;sim
Me da um PC sua vadia puta desgraçada vai se fuder irmão sabe nem escrever nessa porra chora pra L2 só pq tomou rasgo parado não vai Joga sua equipe tumulto;sim
eae mulato preto do cu roxo me removeu né filha da puta não tem argumentação né ou filha da puta god merda pagão tu é goy bixo tu é goy tu se ajoelha pra um judeu seu filha duma puta Filha da puta quebrar essa tua cara na porrada seu merda goy imundo prepuciado;sim
queima no inferno seu doente;sim
Vem na mão então baitola;sim
meu esse cara é um tremendo arrombado fdp ai que ódio mano;sim
que lindinha a tua junção agr queima no inferno;sim
RLX QUE JA TO COM OS CONTATO AQUI EU MESMO QUERO QUEBRAR ESSA GORDO NOJENTO NA PORRADA;sim
vem pra ca macaco;sim
A boa macaco;sim
Pensando q era carinho q te davam mas n era pq tu nem na escola te aceitavam pq vai q pa assistir um filme de terror botavam tu numa sala com um pack de 64 de alface seu gordo nojento do carai barata morre quando passa perto do teu buraco que nem casa tu tem pq seus familiar n qr;sim
amiga muito menos eu ate pq eu nao tenho NADA haver e a história é das 3 negócio é que uma puta vagabunda me botou no meio vei logo eu tipo ;sim
sim caralho parabens vc e uma genia sim inteligente abeça sua vadia agora pare de enche meu saco sua rata no cio vagabunda;sim
calado verme insolente petulante carrapato imundo lixo inferior platina afundado horrível fracassado nojento nematoda mentecapto esquizo cnidário porco se tu continuar metendo o louco o CJM vai te vulcanizar apavorar esgormitar esfarelar te fazer sucumbir desaparecer escafeder af;sim
nao eh voce sua vadia baixa;sim
Desgraçada eu te odeio vê se morre tudo bem;sim
BIANCA EU TE ODEIO SUA VADIA DESGRAÇADA;sim
Escroto Vagabundo Moleque  Safado  Ordinário Cretino Miserável;sim
nossa mlk desgraçado puta vadia esquizofrenico arrombado prostituta cadela ameba verme aloprado;sim
Don Tiepo é uma das pessoa mais nojentas que eu conheço no mundo fica se achando só pq tem 1 milhão na conta gordo nojento do caralho;sim
Cala boca macaco e chupa meu cacete favelado do caralho;sim
vsf vc merda lixo coco bosta;sim
MINHA mulher sua vadia sem clítoris;sim
vai se fude baitola;sim
vai me seguir nas duas contas agr pra que arrombado fdp vai te fuder hein vai se fuder;sim
gordo maldito kkkkk;sim
A não sua frescaaaa riquinha nojenta kkkkkkkkkkkk;sim
Cade a ft filho da puta do caralho que da o cu Girando a carroça na buceta verde da sua mãe aquela desgraçada mama pica de cachorro na rua que foi feita pela puta manca da sua vó qhe dava pra gordo e branco suado seu filho de uma puta do caralho CADE A PORRA DA FT REGAÇADO;sim
Alienado do caralho Onde já se viu uma mulher ser estuprada concordar com gozo Pau no seu cu seu bundão imbecil verme;sim
Vai te fude viadinho de merda;sim
preto podre e favelado;sim
"eu gosto de flores femininas" hmm kkkkk baitola;sim
Escuta aqui sua vadia mal amada;sim
Ufa ainda bem que teus amigos são tudo macaco;sim
Um artista de merda e desconhecido  um secretário de quinto escalão e um bundão   Esse é Mario Frias;sim
Apaga isso sua cadela ta passando vergonha;sim
Traidor mentiroso psicopata crápula frouxo palhaço bobão E eu acrescento otario covarde e bundão É o Bolsonaro todinho;sim
Mas roubar dinheiro de consumidor de evento você aprova né arrombado filho da puta;sim
filha da puta desgraçada vagabundo eu so cheirosa sua vadia;sim
Bundão  incompetente do cassete;sim
preguiça d esperar por você seu viadinho d merda sifoda;sim
Eh certo unfollow nojento do krlh nn gosta de estria k k k;sim
quem é o 6ix9ine 6ix9ine é o lixo humano 6ix9ine foi a pior coisa criada no mundo 6ix9ine não teria conseguido 1 sem a Nicki 6ix9ine é merda perto de todos os cantores;sim
Bundão é vice seu comunista safado Mais respeito com k Presidente Seu gordo nojento ForaDatena;sim
Favelado pobre lkkkkkkkk;sim
vc é um viado chato natan meu deus baitola;sim
AE felipeneto SEU FILHO DA PUTA VAI FAZER TEXTINHO RECLAMANDO DA MERDA DO VAR AGORA SEU VERME OU SÓ NÃO PRESTA QUANDO É CONTRA SEU TIME VAI TOMAR NO CU CARALHO;sim
O rosto desse arrombado QUE ÓDIO;sim
apaga jaburu jacaré capivara otária trouxa pocotó cadela rampeira;sim
Sua negra puta vadia do zap zap broinhai  lésbica nazista;sim
VAI SE FUDER TBM INFERNO;sim
tu quer ficar pagando de favelado vey vai toma no cu tb;sim
Deixa você beber e eu vou te expor aqui de novo;sim
vadia puta vagabunda paquita mal comida cadela pobre desgraçada;sim
vsf ridicula te odeio;sim
bixa boiola baitola nerd desgraçado;sim
