Tweet;Classificacao
Fds vou continuar tweetando essa tag qro subir ela BORA LA GENTEEE BelMalAgradecida bel sua vadia;sim
Toma essa macaco;sim
eu não sou sua puta vadia rata ratazana crente;sim
É VADIA espero que seja feliz com sua mãezinha depois de fazer milhares de pessoas de otáriasMIMADINHA DO CARALHO SE FODA…;sim
Magrela nojenta;sim
Não deves conseguir mexer muito a cabeça com o peso desse teu olho gordo;sim
Ronaldo gordo e velho joga mais que o bosseli;sim
cala a boca gordo maldito;sim
Vamos articular e meter o pé na bunda desse GORDO;sim
CARA PARA DE SER GORDO FILHO DA PUTA COME O NECESSÁRIO APENAS GORDO NOJENTO IMUNDO;sim
Filho da puta burro nojento corno safado desgraçado filho de uma requenguela mal criada gordo obeso nojento viado lixo babaca esquizofrênico nojento doente arrombado corno filho da puta de uma figa salafrario asqueroso seboso mizervi filho da puta arrombado cabeça de ratonojento;sim
MACACO E PORCO FORAM MLHRS;sim
eu vou expor você eu bein;sim
MEL EU VOU EXPOR VOCÊ FÃ DO SUGADOR DE FAMA NÃO TEM LUGAR DE FALA;sim
Eu vou expor você já tô com todos os prints aqui;sim
tchau então te odeio desgraçada;sim
inclusive leonardo eu te odeio boca de fossa;sim
Te odeio tanto vc nem tem noção;sim
Apaga isso agora seu viado maldito;sim
Aí gata desculpa mas eu não dou esse Ibope todo pra magrela não não me importa se vc é braka ou pretahvc é magrela;sim
MAGRELA PEITUDA DESGRAÇADA SÓ QUERO DORMIR NOS SEUS PEITOS POR UM MÊS INTEIRO MALDITA;sim
olha eu ate te avisaria que ce ta passando vergonha e sendo trouxa mas cê é tão filha da puta que tem que se fuder mesmo sua cachorra vadia puta piranha;sim
que tome um tiro no rabo sua vadia;sim
rampeira meretriz paquita mal comida arrebentada lixo chorume sua nani é uma puta sua merda sua bosta sua porra cuzona cu pretoputa vadia safada vagabunda estranha chata boba desgraçada prostituta rapariga esquisita esquizofrênica cadeirante feia aleijada aloprada atropelada;sim
professora corna peluda arrombada sem bunda descabelada vaca imbecil velha rampeira meretriz paquita mal comida arrebentada lixo chorume sua nani é uma puta sua merda sua bosta sua porra cuzona cu pretoputa vadia safada vagabunda estranha chata boba desgraçada prostituta;sim
quer saber bom dia o caralho sua puta desalmada egoísta da porra enfia no cu esse bom dia vadia;sim
vadia puta vagabunda carona feia escrota louca maluca otaku baba ovo de nerd pirada sádica masoquista sem braço sem mãe pai sem pai horrível tomara que você morra SUA FUDIDA;sim
filha da puta desgraçada vagabundo eu so cheirosa sua vadia;sim
BelMalAgradecida vai toma no cu sua vadia de merda;sim
VAI TOMAR NO FUNDINHO DO SEU CU SUA PUTA VADIA já tava chorando aqui;sim
a gente vai dar na sua cara vadia;sim
guadalupe você é patética sua puta vadia;sim
Fiz papel de palhaça graças a vc sua vadia puta;sim
Cala boca puta vadia sua cachorra parece o snop dog;sim
Cresce vc sua NOJENTA desgraçada ngm te suporta estúpida burra eu odeio o BTS agora mais que tudo nesse mundo e se eu vê uma army na rua eu quebro a cara da vadia;sim
Mais n vai flopa meu soco na sua cara sua vadia do caralho vai ser fode;sim
que raiva eu estou fervendo de ódio e vou descontar tudo em você vadia vou deixar sua buceta doendo e você não vai nem conseguir andar mais eu vou dar tanto tapa nessa sua bunda que vai ficar dormente;sim
vai a merda sua vadia;sim
Vai se foder sua vadia ele já deu várias entrevista sem essa mijona escorada sem engajamento record band redetv ele não precisa dessa mijona pra porra nenhuma sem id é sua fav que não para de correr atrás de macho e mesmo perdendo ele tem mais seguidores que ela mijona chata;sim
SUA PUTA VADIA CALA BOCA SACOLA DE BOSTA;sim
PARA JÚLIA NOSSA EU TE ODEIO TANTO;sim
Gordo puto;sim
Me ajuda aí só fala bobagem e não para de falar gordo fdp;sim
VAMO TREINAR SEUS GORDO DO KRL;sim
vou expor você sua r4t4;sim
eu vou expor você também danilo vc n mistressa;sim
Sai daí gordo nojento oq vc tá fazendo aqui poha;sim
vsf sua mocreia lacraia malasafraia desalmada ordinaria sem vergonha voce eh uma merda idiota chata imbecil nojenta feia magrela que grita sua paquita do demônio sua espantalho do cu do fandangos sua idiota sua bife de rato sua sua vagabunda tonta mecretefe lambisgoia bruxa;sim
Mão de Jacare tb cara nojento gordo Tá foda que isso mano vou ficar maluco com esse time de capeta;sim
tu eh mo favelado ;sim
Esse Marcelo Crivela é um MACACO;sim
eu não to acreditando só to explicando seu macaco;sim
vsf magrela do crlh;sim
eu vou te expor quero ver alguém querer sentar em você dnv;sim
Todas as minhas armas estão prontas para atirar Estarei esperando sua chegada Você não pode me deter Solaire Logo irei expor você Esconda-se me censure faça tudo o que puder porque eu vou te caça-lo;sim
se você não participar vou te expor vadia;sim
vou expor suas conversas comigo pra ver se você não vai ser cancelado falta só colocar dread pra apropriação fica completa;sim
vou expor você no twitter;sim
vou te expor mesmo lhucas você q lute KKKKKKKKKmds eu precisava fazer isso;sim
Nem banho pra dormir você tomava só passava perfume pra eu não sentir o fedor toma vergonha na sua cara que eu vou te expor minha filha;sim
VSF VÉI TE ODEIO;sim
mais um dia essa vagabunda me expondo no insta;sim
Babero gordo;sim
Esse gordo nojento vai mandar no inferno não aqui ForaRodrigoMaia;sim
VAI TOMAR NO SEU CU SEU GORDO NOJENTO;sim
PQ HOMEM OCIDENTAL FICA ANDANDO SEM CAMISA E AS PESSOAS ACHAM ISSO NORMAL MEU DEUS NAO TEM COMO VISTA UMA CAMISA MACACO DESGRAÇADO;sim
Correu do debate e quer vender ainda opinião mas é um bosta mesmo essa magrela;sim
EU AVISEI KKKKKKKKKKKK GORDO NOJENTO;sim
Gordo nojento Num tem nem roupa pra vc vestir;sim
n spamando uma fancam merda q vc vai ganhar respeito de algm alias meu auto play ta desligado pq vc n mostra seus argumentos JA SEI VC N TEM pq so zoam seu desenho gay n é motivo de ficar putinho parece um macaco descontrolado;sim
Joice Magrela mais chata que nunca;sim
Chora viado favelado;sim
Só seu favelado viado shshhshsjf;sim
Me obrigue favelado sem o ensino médio;sim
Ela foi mt lendária se nao fosse o cara de macaco BAUÍNO do caique aguiar e da cadela com cara de traveco da fernanda lacerda nadja teria saído  campeã NADJA NO HOJE EM DIA;sim
Aras gordo nojento ForaAras;sim
EU NAO SUPORTO MAIS ESSE ARROMBADO;sim
Vai te fuder pau no cu arrombado do Karalho;sim
vai toma no meio do seu cu seu arrombado ficou melhor q aquela bosta de farm lá q tu fez;sim
Verde fdp safado do Krlh arrombado;sim
Isso é maneira de falar de falar com um velho que é presidente da República O correto é Senhor Arrombado;sim
Mas roubar dinheiro de consumidor de evento você aprova né arrombado filho da puta;sim
Nao sou tu arrombado;sim
devolve meu bic arrombado;sim
Não da pra jogar lol com pedro maldito macaco filho da puta Todo jogo esse arrombado kita;sim
Baitola e vc sugando minha rola Seu cara do cu;sim
O ESTADO DAS MULHERES MAIS LINDAS E QUENTES DO BRASIL DAÍ VEM UM BAITOLA E QUER SER MISS BRASIL A VAI A PUTA QUE O PARIU;sim
caralho sossega baitola;sim
Atenção Parker é o maior baitola que existe;sim
vai se fude baitola;sim
Te manca que tu é o maior baitola q eu conheço;sim
Que tu e otaria e baitola;sim
 tu acha q eu tenho memória seu baitola;sim
N adianta essa baitola so funciona com psicologia reversa pqp;sim
"baitola safado q chupa piroca";sim
E qual o teu boneco senhor baitola Kk;sim
 com todo o respeito o senhor é um bosta É um BUNDÃO;sim
meu pau no teu bundão;sim
BUNDÃO BUNDÃO BUNDÃO BUNDÃO BUNDÃO BUNDÃO BUNDÃO BUNDÃO BUNDÃO BUNDÃO BUNDÃO BUNDÃO BUNDÃO BUNDÃO BUNDÃO BUNDÃO BUNDÃO BUNDÃO BUNDÃO BUNDÃO BUNDÃO BUNDÃO BUNDÃO BUNDÃO BUNDÃO BUNDÃO BUNDÃO BUNDÃO BUNDÃO BUNDÃO BUNDÃO BUNDÃO BUNDÃO BUNDÃO Kkkkk;sim
Caralho mano a ruka eh tao boa pra esse cara mas ele eh tao bundao pqp da ate dó dela;sim
10 votaram ngm liga KKKKKKKKK vcs são bundao;sim
Um bundão cercado de puxa sacos uma imagem horrível pra ser vista numa sexta a noite;sim
ReeleicaoNemAPau Querem mudar as regras pra beneficiar o Demôniocratas O cambada de bundão cheios de processos na casa da luz vermelha;sim
Bonito quer dizer que a gente produz energia pra metade dessa vcaralha desse país e não tem desconto em seu lindão tinha que ser o bundão do corno;sim
TA MAIS PRA SUPER BUNDÃO;sim
nadavê nosso presidente é o maior bundão da história dos bunda-mole e ainda é hétero-- não pera bundão errado;sim
Eu vou é te processar cadela sarnenta;sim
apaga jaburu jacaré capivara otária trouxa pocotó cadela rampeira;sim
cortando a minha internet ne sua cadela;sim
porra esses corno não cansam;sim
Que passem o feriado inteiro mofando na estrada bando de corno;sim
são aberrações no CN em pessoas é os caras sem noção querem perpetuar no poder SenadoFederal camaradeputados Pede pra cagar e sai fora canalhas Tomem vergonha nessa cara de vocês ReeleicaoNemAPau;sim
Tomara q exploda o prédio todinho deles todinhooooooooooo um dia essa vagabunda ainda me paga por td inferno q ela fez minha vida se tornar;sim
o mundo é uma batalha seja homem ou seja mulher quem pisar no meu caminho vai morrer vai queimar no fogo do inferno;sim
droga inferno poha caralho cu desgrama capeta ódio raiva;sim
Encontrei um estrume que defende o Gilmar Mendes pqp que merda de pessoa;sim
Mano Para de ser um merda Krl a mina te beijou lá e se troca ela por uma guria sem graça só pq ela usa espada q nem tu Porra tinha q ser protagonista de anime ruim;sim
quem é o 6ix9ine 6ix9ine é o lixo humano 6ix9ine foi a pior coisa criada no mundo 6ix9ine não teria conseguido 1 sem a Nicki 6ix9ine é merda perto de todos os cantores;sim
Já denunciei dezenas como você vagabundo;sim
Vagabundo e irresponsável é um canalha cujo perfil do tweet é com bandeiras de países comunista;sim
Só vi vagabundo aí;sim
Pra q honra se eu posso bater em vagabundo;sim
Um cara que vota em Hélio Negão não tem nenhuma credibilidade Vagabundo safado isso que vc é;sim
Não é só não respondereles não tem imunidadelarga esses criminosos na mão da interpolvagabundo comunista de narcoestado tem que ir pra cadeia;sim
VAI TRABALHAR VAGABUNDO;sim
Po comprar vagabundo kkkk;sim
PUTA que pariu um bandido vagabundo e condenado querendo falar do presidente enfia o dedo no seu rabo e CHEIRA;sim
Cala boca ladrão vagabundo;sim
vai toma no cu eu odeio homem com todas as minhas forças olha oq esses arrombado faz;sim
verdade o Guilherme era um Deus na cama mas é um cuzao otario arrombado filho da puta idiota só me fez passar raiva porém entretanto todavia me levava as alturas na cama;sim
meudeus eu não tenho UM dia de paz que desgraça velho eu odeio esse arrombado era pra ter morrido esse corno do cacete;sim
F Inei Hozoin tomar no cu porra para de matar os vovo filho da puta arrombado manga podre ruim lixo feio;sim
No discurso da posse o Rocinante declarou que o politicamente correto tinha acabado E vc aí choramingando por causa de uma piada seu arrombado;sim
tira o fixa seus arrombado;sim
Crl arrombado ta tirando;sim
pega o mlk na trairagem eh fácil pnc quero ver vim de peito aberto arrombado;sim
cuzinho arrombado com deus do lado;sim
Mário Frias seu cuzão me desbloqueia aí arrombado;sim
Adnet é um hipócrita arrombado igual o Duvivier ambos se merecem;sim
Baitola Nossa você é bom de papo né Kkkkkk homofobico;sim
Vai baitola ridículo dia sua grana e vai morar na praia do futuro em um barraco seu merda;sim
vc é um viado chato natan meu deus baitola;sim
Retificação o baitola do professor mandou mais 6;sim
Baitola machão de internet;sim
como se eu não te respondesse sempre ne o baitola;sim
Preguiça de baitola sonsa;sim
boiola não otto baitola;sim
KKKKKKKKKKKKK LIZZIE SUA CADELA;sim
tacava o almoço dessa paty no chao cadela desgraçada;sim
ALÔ CORNO;sim
óia o corno;sim
já é de família ser corno  pecado;sim
Seu verme vagabundo  sem vergonha vc vai sumir do mapa para sempre é nunca mais voltará  ao poder seu verme gordo antipático de merda;sim
UM DIA VOCÊ SABOTA  NO OUTRO FINGE  NO OUTRO PUXA O SACO POLÍTICO CANALHA  VAGABUNDO;sim
Viva quem Reinaldo Azevedo outro ser vagabundo jornalista de merda;sim
Vagabundo kskk vai trabaia iiskkk;sim
nossa como eu odeio a stormfront vagabunda nazista de merda;sim
kkkk a vagabunda ta a mil hoje em kkkk  qdo os proprios esquerdinhas picharam suasticas nos banheiros das federais durante o segundo turno acharam o maximo o melhor é q os proprios usam disso e acusam ele do q eles querem q ele seja VCS SÃO UNS DEMENTES boiolinha retardada;sim
vagabunda meliante safada cafajeste que da o cu na esquina toda hora fuma maconha e é uma prostituta tua mãe da o cu pros powers rangers philobot;sim
e você é podre por comparar uma pessoa que não tem nada a vê com um homem que matou da uma segunda chance pro Hitl também vagabunda vai lá e deixa ele ser seu amigo e tomar chá da tarde com você ou você é considerada "pura" o suficiente ou pra ele você é apenas lixo;sim
Tu é que és ridículo e nojento gordo merdoso A puta da gaja foi pedir ao cerrisete para pôr a máscara porque todos aqueles que não estão a jogar  o treinador têm de estar de máscara Em vez de inventares merdas vai emagrecer;sim
é o seu pai que fez um bosta como você seu lixo de merda Seu corno;sim
vai dormir filha da puta cachorra cadela desgraçada arrombada do caralho;sim
Kraio bixo vai tomar no seu cu mano arrombado lixo vou copiar;sim
Ainda bem q é ruim porque vc merece arrombado de merda;sim
Enfia política no cu seu arrombado;sim
Traidor mentiroso psicopata crápula frouxo palhaço bobão E eu acrescento otario covarde e bundão É o Bolsonaro todinho;sim
E esse Jô é um baita dum frouxo Bater por trás no moleque Bundao;sim
Seu merdinha vai ser ateu na casa do caralho seu bananudo aqui a gente tem q ser cristao e tem q matar viadinho como voce seu boiola de churros eu te odeio irmao pq vc nao acredita em merda entao vo te insultar bravamente de bananudo;sim
ai quer dizer que ele espalha pra todo  mundo que eu dou “ em cima “ dos amigos dele kkkkkkkkkkkk vsf viado enrustido do caralho e ainda mais que eu fico querendo pegar ele toda vez q a gnt se ver vei macho escroto é tão seboso;sim
viado se vc botar isso na minha tl dnv eu vou aí na sua casa come seu cu de porrada;sim
Se eu fosse tu saia pegando essa magrela feia na porrada — Digna de pena;sim
falar gíria n te faz favelado playboy de merda;sim
teu cu macaco preto fdp vagabundo baiano vaitomanocu kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk;sim
que ódio dessa piranha doente aqui vai virar um inferno por causa dessa puta;sim
vai tomar no cu filha da puta vai se fuder caralho escrota estranha nojenta exibida falsa cu riquinha de merda vagabunda piranha vadia obrigada por ter destruído a minha vida eu espero que tu queime no inferno;sim
Senhora vosmecê é muito burra e otária por favor sair do twitter Grata Talia Tá bom pra vc agr o velha do inferno;sim
BIANCA EU TE ODEIO SUA VADIA DESGRAÇADA;sim
Desgraçada eu te odeio vê se morre tudo bem;sim
EU TE ODEIO VC É UM DESGRAÇADO DE MERDA Q DEVIA ESTAR PRESO EM REGIME FECHADO DEVIA APODRECER NA CADEIA SEU MERDA E AINDA TÁ SOLTO SEU LIXO ESCROTO ESTÚPIDO MONSTRO IDIOTA VAGABUNDO;sim
seu imbecil filho da puta vai cuidar da tua vida seu desgraçado a mulher ja disse que tentou outras fórmulas mas não tava funcionando seu bosta seu merda seu idiota seu vagabundo do caralho vai se foder felipe neto eu te odeio eu te odeio eu te odeio teu odieodbeuskucoaxfkalxldke;sim
viado fresco afeminado baitola morde fronha minina bambi são paulino atrasa merda mão no chão guinu ré no quibe queima rosca boneca bixa boiola florzinha alegre pederasta sodomita saltitante fruta biba dá chifre em mulher casada fala traveco emo  peida saco viadinho mela cueca;sim
Vai se fuder bixa Corrente de baitola cu de aperta salame;sim
vai se fuder vadia de tu faa isso dnv eu boto fogo na sua casa sua puta;sim
Eu não tenho que te respeitar sua vadia;sim
o povao feliz enquanto no brasil ha mais de 100 mil mortos vai se fude arrombado ignorante do caralho;sim
Kkkk otario se infio no Mato pra falar merda depois  deve ter colocado esse cano no cu ne seu arrombado;sim
uendel pega a bola já pensando em tocar pra trás esse arrombado;sim
mano vai toma no cu essa puta do caralho eu vou mandar gore no ccat dessa vagabunda e ela vai ver aqui quem que eh clean nessa porra caralho que oduo tomara;sim
Você continua provocando né puta vagabunda;sim
MEIO MILHÃO SÓ DE COMBUSTÍVEL NÉ DRÁCULA VAGABUNDO LADRÃO;sim
Diniz - pelo amor de Deus Vítor Bueno não - seu idiota - vai to no seu cseu técnico de merda - pronto ele conseguiu me tirar do plumo - q lixo - meu filho já foi jogar vídeo game seu bosta - culpa sua e dessa merda de diretoria - essa saidinha de bola seu merda - SaoPauloFC;sim
e você é um lixo né eu juro que se for pra abrir a boca fale algo que preste e algo bom um merda mesmo em;sim
Kkkkkk  Um idiota que que é o adnet é um louco varrido que é o Ciro lixo;sim
Eu não entendo o medo desse verme de ser mostrar quem ele realmente é as piroquieras guibis vão passar pano pra tudo que ele faz então seu covarde de merda pode assumir seus bos sem medo;sim
e tu falando merda dele verme sucumba;sim
demite o jean aí então aquele verme de merda;sim
Esses verme d merda to dizendo só ré kkkk;sim
Babaca é vc cuzão fdp  dei minha opinião seu  merda vc não precisa concordar Aproveita fica de 4 pro Diego deu verme DIEGO É UM MERDA E FODA SE MINHA OPINIÃO MORÔ VERME DE MERDA VSF;sim
Kkkkk ele ta emprestado seu verme ngm vai dar ele de graça pra ele jogar na serie A assim Ele era camisa 10 do sub 20 com 16 anos fala merda nao seu lixo;sim
É ascampello a cada dia que passa vc se mostra mais BABACA e um presidente DE MERDA Eurico saiumas vc continua a ditadura no clube Seus dias no clube estão contadosseu VERME;sim
Lulu volta pro esgoto verme de merda Vai pro shopping  gastar o resto do erário que caiu na tua conta Hipócrita de bosta;sim
Você fez um comentário preconceituoso eu tive até que explicar e você além de racista é burro Seu lixo FDP Como vc fala que não é meu local de fala seu verme  Olha pra mim  olha meus traços seu FDP Vc nem sabe da minha vida seu filho da puta Branco de merda;sim
Pivete nem me conhece e fala merda tem que ser um completo filha duma puta verme do caralho;sim
Verme Se elegeu as custas da lava jatodeveria ter a língua cortada p não falar tanta merda Escroto de presidente;sim
Só te fiz uma pergunta sobre o seu desjejum e você me bloqueia Pô vai tomar no cú seu merda seu MERDA seu escroto Nunca mais assisto a ESPN por sua causa Verme;sim
CARIOK CARIOK Carioklol SEU CABEÇUDO MAMA MIL PICAS SEU INFERIOR brttOficial TENDO Q JGOAR SOZINHO NESSA MERDA Tinowns TU É OUTRO VERME SEU HORRIVEL PUTO DE MERDA;sim
Chora verme imundo isso é GabiGOL paú no cú vai reclamar com o merda do Dome que coloca o perebinha preto da base inves de gabiGOL e o Craque PEDRO;sim
E aí Gustavo Henrique se arrependeu de ter saído do Santos seu verme Fica feliz com sua nova torcida e nunca mais pise um pé na Vila Belmiro traidor de merda;sim
Com todo respeito vai toma no olho do seu cu filho da puta enfia essa merda ai no teu rabo aproveita e usa isso ai na redação do enem pra diminuir a concorrência verme;sim
Um suvbordinado do governo ameaçando Isso é nítido o FASCISMO Espero wque providências sejam tomadas e esse ator fracassado de malhação se foda Seu verme fascista de merda;sim
mano vai toma no cu velho fudido desgraçado arrombado trouxa facada mal dada do krl vagabundo broxa filho da puta nazista merda trouxa babaca inutil corno cadela prenha verme puta do trump animal defeituoso imundo sujo porco deplorável cacete burro bobo porrento;sim
VÁ SE FUDER CHILENO VERME CORRUPTO FILHO DE CADELA;sim
O problema é que os professores comunistas vagabundos que ficam fazendo baderna em sala ensinam na escola que muito se mataram por conta desse filho de uma cadela no cio e esse bando de retardado fica dando atenção pra esse lixo esse verme que deveria estar nos 5° agora;sim
Quem é esse cu de burro q tem pouco mais de 1100 seguidores e já tem selo azul Basta ser um verme imundo esquerdista Continue dando o cu para o verme rastejante do flavio gomes tá certinho Ah Fascista é o cu da sua mãe aquela cadela sarnenta e o viado frouxo do teu pai;sim
Com essa cara de macaco debilóide e essa vocação pra fantoche idiota ou é um bot ou alguém muito retardado que não tem amigo pra dar um toque kkkkk Saco de bosta vai fazer um amigo ou comer uma buceta para de bater curirica com o pau da bandeira sua imundície;sim
Chega a ser nojento ver um gordo safado desse- investigado do caralho q só faz política contra um país inteiro q o odeia-fazendo denguinho Hipócrita Tinha q tomar um tapa bem estralado nessa cara de bulldog velho;sim
Bundãovc é um chatohumorista  sem graçanão sei como o governo se importa com um babaca como vcIdiota;sim
jornalista bundão vê censura seletiva volta a fumar sua maconha comunista de merda;sim
Essa foto do Neymar aí seu verme  Se liga mano se for pra servir o país e dar orgulho pra minha família eu faço outra coisa tu tem merda na cabeça de bater no peito pcausa de exército gosta de ser pau mandado vai lá bundao;sim
feio imundo cabelo oleoso e feio xato pescotapa abusivo toxico manipulador estranho momo corno areombado lixo chorume bosta viadinho estranho amedrontador ameacador sem nocao se m coracao;sim
Vc é um bosta e um corno  uma combinação perfeita para seu caráter ;sim
Melhor deixar o Brasil quebrar e o povo morrer né Seu filho de uma puta arrombada e de um corno Seu bosta insignificante de merda ;sim
VERME CHORUME LIXO RESTO DE ABORTO INFELIZ VELHO GAGÁ FILHO DA PUTA CORNO INCAPAZ IGNORANTE BURRO IDIOTA ACÉFALO MARMITA DE EMPRESÁRIO AMEBA CÉREBRO DE AMENDOIM RACISTA HOMOFOBICO XENOFOBICO MENTIROSO MACHISTA SEU BOSTA PIRU PEQUENO VAI SE FUDER;sim
filadaputa lambisgoia corno cuck inseto lixo bosta sucumba;sim
vai se fuder taylor simao seu corno filha da puta desgraçado filhote de cruz credo metralhadora de bosta paquita do capeta;sim
bolsonaro lixo bolsonaro bosta seca bolsonaro cu do conde bolsonaro corno bolsonaro otário bolsonaro vagabundo bolsonaro puto;sim
Charont sempre curte meus tweets mas quando marco no telegram o corno maldito pedacinho de bosta lixo vivo inócuo e oblíquo ignora;sim
ooooooooooooh arrombando corno filha da puta seu merda d caralho pqp você foi zikar a merda d pain seu bosta;sim
VERME CHORUME LIXO RESTO DE ABORTO INFELIZ VELHO GAGÁ FILHO DA PUTA CORNO INCAPAZ IGNORANTE BURRO IDIOTA ACÉFALO MARMITA DE EMPRESÁRIO AMEBA CÉREBRO DE AMENDOIM RACISTA HOMOFOBICO XENOFOBICO MENTIROSO MACHISTA SEU BOSTA PIRU PEQUENO VAI SE FUDER;sim
Esse Humberto é um bosta mesmo CORNO safado lambedor das bolas do Cachaceiro maldito;sim
não suporto esse fepile teno eu chamaria este corno na paulada se visse ele na minha frente monte de bosta oportunista do caralho;sim
Sim eles são uma merda um é uma bosta outro é um coco outro um lixo um corno um baitola arrombado Mas ele tem músicas boas;sim
David é uma vagabunda mesmo;sim
vagabunda puta de merda dava ate pos cachorro va pa puta que te pariu;sim
chora vagabunda chora;sim
Isadora vc é uma puta vagabunda;sim
Para de paga de envolvido louco tu é um verme nós te conhece;sim
Alexandra vc sabe o que é biscate Pesquisa fia Não é pior q ser chamado de verme ou louco Sua hipocrisia é ignorância ou vitimismo;sim
Outro retardado tem que matar esse louco na porrada;sim
Eu vou te meter uma porrada na cara boludo Nós já entregamos pro River com o Bressan e agora tu me vem com essa do Cavani no Grêmio Tá louco aceito até um "vai toma no cu" mas fake news é foda de aguentar TÔ PUTO;sim
você nao é nem louco eu te deito na porrada irmão;sim
Na moral que eu vou matar esse velho na porrada filha da puta quer meter o louco pra cima de mim;sim
olha o linguajar desse favelado fracassado do caralho vaza daqui seu verme;sim
