Tweet;Classificacao
Quem tem fama de ser ressentido é gordo e não viado uHEUheUEH por esse mesmo motivo vc se esconde atrás de um perfil Fica nervosinha não gordinha Eu sei que vc quer falar de cabelo make e memes gays é a única coisa que vc sabe mas ñ tenho tempo pra isso Vlw baleia ;sim
E o Valdinei é um arrombado;sim
Otario gay podre lixo horrível nojento asqueroso gay homossexual lgbt feio gordo esquisito nerdola smurfdomuca;sim
Esses verme d merda to dizendo só ré kkkk;sim
Rapaiz Puxa saco passa pano de golpista vagabundo tem mais é que tomar uns tapa viu Só vou aliviar porque o cara é gay;sim
pode chorar baitola desgraçado um dia talvez um dia tuas favs consigam 13 to que o bts tem;sim
que odio odeio essa vagabunda me expondo;sim
Violentos e o merda de porco que ele é cospe na cara dos outros diz que deseja o pior aos cristãos estimula drogas práticas sexuais até envolvendo crianças esse é um bicho nojento inescrupuloso e VERME;sim
abby puta vadia safada vagabunda estranha  desgraçada burra idiota cachorra cadela filha da puta desgenerada paranoica louca doida FILHA DE UMA PUTA MEU SANGUE VIROU PURO ÓDIO QUE DESGRAÇADA PIRANHA MAL AMADA;sim
CARIOK CARIOK Carioklol SEU CABEÇUDO MAMA MIL PICAS SEU INFERIOR brttOficial TENDO Q JGOAR SOZINHO NESSA MERDA Tinowns TU É OUTRO VERME SEU HORRIVEL PUTO DE MERDA;sim
Fds vou continuar tweetando essa tag qro subir ela BORA LA GENTEEE BelMalAgradecida bel sua vadia;sim
vsf ridicula te odeio;sim
 FALEI NADA DISSO NÃO SEU VIADO;sim
Jogar um Fortnite lá o puto gordo;sim
Engraçado vocês estão vendendo as riquezas do Brasil seu patriota de merda Você é 171 seu verme e essa facada é mais falsa que uma nota de 3 reais Responda aí e os 89 mil na conta da sua esposa Tu é corrupto ou corno;sim
Corta do próprio salário gordo então populista nojento;sim
Eu tbm to surtado com aquele gordo vagabundo nojento merda ridículo;sim
Verde fdp safado do Krlh arrombado;sim
da os parabéns ao pro merda do teu marido Parabéns por cagar o jogo mais fácil do ano Lixo;sim
vem e  faz um Glub Glub no meu amendoim japonês  seu baitola  do kraio;sim
NÃO QUE VOCÊ TA LOUCO EU VOU DESCER A PORRADA EM VOCÊ SEU BRÓCOLIS AZEDO;sim
Vagabundo kskk vai trabaia iiskkk;sim
logo vc que participa de um squad como esseque fala essas coisasvai se foder viadinho de merdavc acha mesmo que tem direito de falar alguma coisa;sim
Esse é o tipo de pessoa que eu realmente n tenho empatia NENHUMA riquinha nojenta httpstcoJuRAOy6uGI;sim
Só não te pus a ti pq tu de certeza que já tas nos 3 dígitos seu gordo;sim
Jeronimo é muito babaca e  louco uma hora tá de boa e outra hora surta Vsf seu imbecil QuandoMeApaixono031;sim
Q gordo nojento slk;sim
Ele tem mó cara de baitola vamo se organizar pra quebrar ele na porrada;sim
E vai toma no cu de novo pq minhas fotos não são pra vocês porcos ficarem com esse pintinho nojento de vocês duro não minhas fotos são pro empoderamento e liberdade do corpo gordo não é pra sexualizar seu filho da puta;sim
vai se foder sua filha da puta cala a boca parar de falar merda vagabunda vai cuidar do filho da puta do seus favs que apoiam genocida aqueles sebentos sem talento algum q se acham alguma coisa por causa de retardadas como vocês;sim
foram só 5 segundos seu arrombado abre essa porra desse portão presciso fazer o enem caralho;sim
olha o macaco falante;sim
Nao sou tu arrombado;sim
Chora favelado amante de koreano com corona;sim
e gordo;sim
vou expor suas conversas comigo pra ver se você não vai ser cancelado falta só colocar dread pra apropriação fica completa;sim
Vou começar a expor você viu;sim
A CULPA É DESSA MERDA DE PRESIDENTE SIM ESSE VAGABUNDO LADRÃO E VOCÊS QUE SÃO A FAVOR DELE É PIOR QUE ELES SEUS BOSTAS VERGONHA DESSES ELEITORES LIXOS DESSA PRESIDÊNCIA LIXO AglomeraBrasil;sim
vai tomar no cu seu lixo seu verme seu bosta seu fudido seu arrombado seu pau pequeno seu cuzao seu merda seu mau caráter SEU FILHO DA PUTA;sim
o odio q eu sinto desse homem vei puta que pariu queima no inferno seu desgraçado;sim
sua vadia;sim
Vai pra puta que te pariu babaca lixo filho da puta maconheiro desgraçado noiado viado baitola gay bicha bambi carioca escroto doente retardado bandido corno pau no cu botafoguense pau de bosta;sim
Ninguém merece vizinho favelado desse FDP sem senso coloca o som no talo uma hora dessa praga dessa tem que morrer;sim
Lula é um merda Ops desculpe É um verme;sim
puto vadio vagabundo safado escroto esquisito esquizofrenico pobre feio professor gordo barrigudo cracudo cu preto nojento asqueroso retardado mal amado mal comido arrombado virgem piranha prostituto;sim
Cambada de gado vagabundo que vocês são Já começa a narrativa pra justificar a traição deste presidente vagabundo safado pilantra o maior estelionato eleitoral que existiu Traidores do Brasil Traidores da pátria;sim
te odeio wellington paulista seu zé buceta;sim
O cara era FUNCIONÁRIO FANTASMA ô seu burro Tu tá ralando pra pagar pra vagabundo receber dinheiro em casa e ainda aplaude isso puta que pariu;sim
namoral não suporto nem ver aquele baitola nem mais em fic nem au;sim
10 votaram ngm liga KKKKKKKKK vcs são bundao;sim
Não dá mais pra escutar esse menino de 04 anos chamado Joel bundão Pinheiro;sim
gordo maldito kkkkk;sim
ESSES CANALHAS DEVERIA BAIXAR UM DECRETO PARA POLITICOS DEIXAREM DE SEREM LADROES DO ERARIO PUBLICO E DEIXAREM OS ANIMAIS EM PAZ BANDOS DE FILHOS DE UMA CADELA;sim
é TuDo AnGuLo VAI SE FODER magrela branca do caralho;sim
Tu é que és ridículo e nojento gordo merdoso A puta da gaja foi pedir ao cerrisete para pôr a máscara porque todos aqueles que não estão a jogar  o treinador têm de estar de máscara Em vez de inventares merdas vai emagrecer;sim
Nossa esse filho da puta fala da periferia me dá nos nervos arrombado do caralho;sim
quero nomes na minha mesa de quem falou essa merda bem ai pq eu vou senta na porrada sem dor tá louco fala da perfeição do sorriso de alana não faz favor fela da puta arrombadx do caralho tomara que satanás com o cu sem dó ;sim
Calado verme insolente petulante carrapato imundo lixo inferior diamante afundado horrível fracassado nojento fedido cnidario porco se tu continuar metendo o louco o CJM vai te vulcanizar apavorar esgormitar esfarelar te fazer sucumbir desaparecer escafederFica esperto maluco;sim
Chora verme imundo isso é GabiGOL paú no cú vai reclamar com o merda do Dome que coloca o perebinha preto da base inves de gabiGOL e o Craque PEDRO;sim
Ó o macaco falante aí KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK;sim
Estou aqui pra denunciar a crushymermaid essa marafona ñ passa de uma vagabunda eu ñ sei como ainda ñ dei um tiro nessa vadia;sim
caralho cabeça de betoneira de fazer cimento abre essa live logo seu macaco cabeçudo;sim
se você continuar vou expor teus podres;sim
nao tem feminismo que me impeça de da uma porrada naquela arrombada vai na porra do churrasco QUE NEM FOI CONVIDADA e fala merda ainda ai minha filha ENFIA A CARNE NA BOCA e para de falae merda vc depende de um macho que nem ensino médio pelo amor;sim
VAGABUNDA  tu vai passar com teus filhos o que tu tá fazendo com o meu Tóxica;sim
PUTA VADIA CACHORRA DESGRAÇADA ALOPRADA BUCETUDA SAI DA MINHA TIMELINE PUTA QUE PARIU NÃO AGUENTO MAIS SUA CARA;sim
verdade seu baitola tu parece uma criança eu q tenho q ir comprar as coisas;sim
sério vai se fuder esse arrombado corno merda seca lixo bosta viado do caralho tomara que MORRA pra nunca mais incomodar ela;sim
Espero que você se foda infinitamente seu merda horrível inútil imundo filho da puta desgraçado cuzão insuportável limitado tanso retardado mongoloide chorume nerd fedido estranho chato esquizofrênico burro feio atropelado sem amigos sem família corno resto de aborto imbecil;sim
viadinho de merda SAI DAQUI;sim
Se manca cururu arm faz uma porrada de merda mas sempre vão ter os defensores dos animais toma um rivotril amor;sim
Pesquisa só um pouquinho sobre o “i promise” do lebron sej gordo burro do caralho nao aprendeu a fazer churrasco ainda e quer falar de assunto serio;sim
Eu vou começar a expor esse garoto também PRA VOCÊ VER OS CONTEXTOS DAS CONVERSAS;sim
QUERO que a vagabunda da brankkka privilegiada que se acha a jornalista mais foda da folha vai tomanoku barbara Gancia VAI SE FUDER SUA VADIA tu não sabe um terço do que é uma vivência pra cuspir merda e falar que o hipHop está vinculado aí tráfico hiphop EmicidaNoRodaViva;sim
Gordo e racista;sim
É o gordo do Danilo mesmo Se o Danilo disser que o Bolsonaro é medíocre eu vou dizer tbm Gordo nojento;sim
E a justiça e a imprensa ainda colocam a culpa nas vítimas deste milico bundão e terrorista;sim
esse viado desgraçado inferno fica falando na minha hora da chamada meu deusssss cala a boca seu baitola;sim
o gordo imundo e nojento e fodido a criança não podia gerar um filho se não ela ia morrer seu verme mamador do estado;sim
sua arrombada me dá meu boa noite puta vadia;sim
invejoso nojento olho gordo infeliz desgraçado mediocre;sim
tacava o almoço dessa paty no chao cadela desgraçada;sim
SM sua puta queima no inferno vadia mal amada entenda que os meninos não são a merda de um robô eles são humanos e tem que descansar fdp SuperMDisbandParty;sim
Rapa vai toma no seu cu fala merda não verme Pra falar uma bosta dessa não assistiu um jogo não gostou faz melhor e se destaca como melhor mid laner do split aí Acéfalo desprovido de raciocínio lógico;sim
Bonito quer dizer que a gente produz energia pra metade dessa vcaralha desse país e não tem desconto em seu lindão tinha que ser o bundão do corno;sim
tem que apanhar viadinho vira homem bixa baitola mulherzinha vai pro inferno;sim
8tto - Calmo via YouTube Caralho mano que gordo filha da puta mano  Que isso;sim
MUDOU DNV O ARROMBADO;sim
Sua vagabunda boqueteira para de passar pano pra este porco gordo nojento sua piranha Guga não joga nem em campo de várzea;sim
bha tô triste compraram a moto que eu ia compra FALTANDO 5 DIA 2 ÚTEIS PRA EU IR BUSCAR FDP ARROMBADO CUZÃO DO KRL TOMARA q ESTORE A CORREIA ENROLE NA RODA DE COM A ENTRADA DO CAPACETE NO GUIDÃO CAPOTE E CAIA DE BOCA NO CHÃO;sim
Político tu espera o que Nenhum presta é esse gordo desgraçado tá fazendo a maior falcatruagem possível com o clube e todos os gadinhos dele passando pano para ele pq ele  da o título superávit pros torcedores tem que cobra esse imundo sim gordo nojento enxendo Club de velhos;sim
Não é só não respondereles não tem imunidadelarga esses criminosos na mão da interpolvagabundo comunista de narcoestado tem que ir pra cadeia;sim
Maldito viado;sim
E vc preto favelado pobres Defendendo milicianos;sim
Canalha Vagabundo;sim
Agora o lucas sempre vai ser o cara das orelhas de macaco tyongverse;sim
VAI SE FUDER TBM INFERNO;sim
Lembra do corno do Tardelli Kkkk e do Bruno nos pênaltis seu bosta Bostafoguense pra mim é merda e nem existe seu pau  o cu do caralhooo Rexxxpeita teu pai filho de uma puta arrombada;sim
PORCA PRENHA ASQUEROSA GORDO NOJENTO CORRUPTO MAIS TU VAI SE FODER PODE ESCREVER;sim
Mário Frias seu cuzão me desbloqueia aí arrombado;sim
kkkk a vagabunda ta a mil hoje em kkkk  qdo os proprios esquerdinhas picharam suasticas nos banheiros das federais durante o segundo turno acharam o maximo o melhor é q os proprios usam disso e acusam ele do q eles querem q ele seja VCS SÃO UNS DEMENTES boiolinha retardada;sim
Toma essa macaco;sim
então vai toma no seu cu simsua vadia branca preveligiada ;sim
obrigada Deus opaaa deus é contra lgbt tira o deus eu posso falar obrigado Deus por me fazer uma pessoa normal que espanca lgbts na rua e q não apoia OrgulhoSempre seus viadinho de merda;sim
meu deus que homem horrível ta amarrado esse travesti feio da porra queima esse viado gordo e joga no esgoto misericordia sapo boi do carai jesus amado essa alma ta condenada pro inferno voce pode ver que e um psicopata um maniaco;sim
Como aceitar uma coisa dessas Safado vagabundo;sim
agr wue eu vi essa porra vtnc baitola do caralho vo te senta a porrada;sim
sim caralho parabens vc e uma genia sim inteligente abeça sua vadia agora pare de enche meu saco sua rata no cio vagabunda;sim
Baitola machão de internet;sim
pura vadia safada vagabunda estranha chata pobre desglaçada plostituta rapaliga esquisita esquisoflenica cadeirante feia aleijada atlopelada puta idiota cachorra cadela plesidialia otaka filha da puta desgenerada gorda palanoica louca lutadola sem amigos professola gorda peluda;sim
acorda vc vagabundo cafajeste;sim
Você é um filho da puta Tiago Va a merda seu lixo  Por mim te crucificavam com uma estaca enfiada no cu ARROMBADO DESGRAÇADO Tem que ser muito louco pra contratar um jogador de índole asquerosa como vc;sim
Se louco jamais comparar um caro honesto como o Bolsonaro com um Bandido como você Humberto lixo;sim
EU VOU DAR UM FECHO TÃO GRANDE EM QUEM RETWEETAR ESSAS COISAS VOCÊ SE TRATA E TENHA RAZÃO SEU VIADINHO DE MERDA TENHA RESPEITO E SE ENXERGA BUCETUDO VAI TODO MUNDO TOMAR NO CU;sim
