Tweet;Classificacao
Suas vagabunda do caralho mexe com meu macho Vagabunda do caralho;sim
Vagabunda gorda;sim
To doida pra encontrar essa vagabunda e me fazer de maluca To doida pra encher a cara dela de porrada;sim
vagabunda meliante safada cafajeste que da o cu na esquina toda hora fuma maconha e é uma prostituta tua mãe da o cu pros powers rangers philobot;sim
Kamilla tá dormindo até agora que guria bem vagabunda meu Deus;sim
Essa mulher é uma vagabunda;sim
Nem eu que pego homem saia com uma jamanta dessa bixo gordo parece um hipopótamo Cheio de pelo colesterol alto cheio toucinho na barriga e as pernas parecendo um MOCOTÓ Deus me livre que cara nojento;sim
KKKKKKKK ESSE FDP IMBECIL LIXO MERDA CORNO;sim
é o seu pai que fez um bosta como você seu lixo de merda Seu corno;sim
arrebentar na porrada esse corno q tá gritando essas horas gamer de bosta soca a parede e cala boca imbecil de merda É UMA DA MANHÃ INFERNO;sim
minha filha se eu quisesse seu ex eu já tinha pegado nn vem falar bosta q eu sou talarica nn vadia puta safada esquizofrênica vagabunda estranha chata sem bunda desgraçada rapariga esquisita burra idiota cachorra cadela fedida filha da puta paranoica louca doida sem amigos;sim
q ensinar essa imunda na dm oq da block nessa cadela desgraçada;sim
xô cadela vagabunda piranha desgraçada n venha falar cmg hoje;sim
Qem é vc brancão arrombado brota na reta pra se vê se n toma 2 e volta vendo tudo bugado euem;sim
Ou você é louco ou imbecil essa conspiração de narrativas é a cara da esquerda  a direita deve estar cheia de comunistas  povo desprezível a esquerda não trabalhou tão bem;sim
Traidor mentiroso psicopata crápula frouxo palhaço bobão E eu acrescento otario covarde e bundão É o Bolsonaro todinho;sim
Frouxomete o pénão gosto de homem covarde e bundao;sim
espero que o arthur tenha uma morte bem lenta e quando ele morrer ele queime no fogo do inferno;sim
e eu espero q vc queime no inferno vadia;sim
Nossa tudo isso Fodase aproveita e junta dinheiro agr pq como vc é um viadinho de merda n tem futuro n kksksksksk;sim
E vai tomar no seu cu brincadeira de mongoloide do caralho Filho da puta já saturou essa merda me manca macaco;sim
cala boca seu macaco filho da puta;sim
Luther filho da puta macaco do caralho burro;sim
LENA DESCE ESSE VIADO NA PORRADA PF;sim
viado se vc botar isso na minha tl dnv eu vou aí na sua casa come seu cu de porrada;sim
Idiota burro retardado lixo vagabundo imbecil débil mental cachorro chifrudo merda chorume travesti degenerado chato mal amado brocha pau pequeno careca sem amigos filho da puta arrombado analfabeto cadeirante marginal bandido pobre favelado criminoso diabético fudido chupa bolas;sim
VAI TOMAR NO CU CARIOK SEU EMRDA FIKGO DNAPUTA FAVELADO DE MERDA EU TE ODIO;sim
Desbloqueiei otário Fala agora E acho bom tu apagar a minha foto pois não te dei essa liberdade Se for homem de verdade bota a tua cara seu cuzão Esquerdomacho de merda;sim
teu cu macaco preto fdp vagabundo baiano vaitomanocu kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk;sim
Desgraçada eu te odeio vê se morre tudo bem;sim
EU TE ODEIO VC É UM DESGRAÇADO DE MERDA Q DEVIA ESTAR PRESO EM REGIME FECHADO DEVIA APODRECER NA CADEIA SEU MERDA E AINDA TÁ SOLTO SEU LIXO ESCROTO ESTÚPIDO MONSTRO IDIOTA VAGABUNDO;sim
mano puta que pariu eu nem conheço ele direito mas se ele chegasse na minha frente eu ia da uns murro p parar de se otario que odio caralho pinto buceta eu te odeio seu traste monoteta;sim
Vai se fuder bixa Corrente de baitola cu de aperta salame;sim
bixa boiola baitola nerd desgraçado;sim
mina magrela sem doença nem distorção corporal nenhuma que fica na internet querendo atenção dá vontade de quebrar no meio de tanta porrada bando de cadela do caralho;sim
vai tomar no cu sua vadia ngm tem dinheiro caralho katyperry;sim
sua puta problema é seu se vc não entendeu sua imbecil guarda sua teoria idiota no seu cu ao invés de tentar fazer com que eles saiam como mentirosos sua vadia do caralho enfia aquele vídeo cheio de mentiras dizendo q não odeia o jimin na sua goela;sim
uendel pega a bola já pensando em tocar pra trás esse arrombado;sim
ele é um corno arrombado tá doendo;sim
Bando de vagabundo do caralho vai se fude irmão na humildade;sim
Lixo vagabundo;sim
Marcos Paulo não serve pra Porra nenhuma não joga merda nenhuma é um vagabundo em campo vtc quem defende esse mlk de merda;sim
Esquerdista abrindo a boca e vomitando merda  Junto um jornaleco lixo  GloboLixo sempre ;sim
ele é um lixo realmente é só entrar no tt dele que já percebe o grande merda q ele é;sim
Vcs são lixo sorte de vcs que a misericórdia de Deus é infinita e ele da o livre arbítrio pra que vermes iguais a vcs falem esse monte de merda Como eu queria que os cristãos fossem radicais iguais os islâmicos queria ver a coragem de vcs;sim
MOLEQUE LIXO LOUCO PRECISA HOSPICIO URGENTE;sim
Aah sai daí o tu deve tar louco pra dar a bunda de tão preso que tu tá militando aquivai lá falar de política que tu ganha mais lixo hospitalar;sim
Vai militar pra lá o pedaço de merda do krltu deve ser louco pra dar a bunda de tão preso que tu ta e vem dar uma de machão no twitter seu lixo humano vai lá falar de política resto de lixo hospitalar;sim
deus me livre mo bafao de cocô com cara de lixo cabelo zoado louco pra mijar;sim
cê é louco cê acha mesmo que eu gostaria de ser um idiota útil feito vc seu heroi Bolsonaro e o Lula são farinha do mesmo saco lixo e vc assim como a maior parte da população são imbecis e lambe bolas de político;sim
Seu VERME DE MERDA;sim
Eu não entendo o medo desse verme de ser mostrar quem ele realmente é as piroquieras guibis vão passar pano pra tudo que ele faz então seu covarde de merda pode assumir seus bos sem medo;sim
e tu falando merda dele verme sucumba;sim
Babaca é vc cuzão fdp  dei minha opinião seu  merda vc não precisa concordar Aproveita fica de 4 pro Diego deu verme DIEGO É UM MERDA E FODA SE MINHA OPINIÃO MORÔ VERME DE MERDA VSF;sim
Verme Se elegeu as custas da lava jatodeveria ter a língua cortada p não falar tanta merda Escroto de presidente;sim
Oq seu vermerandom fudido de merda cala a merda da boca nerdola;sim
que merda foi essa que tu escreve ponha se no teu lugar seu verme olha com quem tu falas seu boçal metido a intelectual refuta ele mediocre saiu do debate refuta ele macaco do caralho não tens contra argumentação Ignóbil  do caralho pacóvio pedante Taciturno seu lixo;sim
AI JOJO VAI TOMAR NO CU PROJETINHO DE VERME QUE MERDA EU ODEIO ESSA DESGRAÇADA VAGABUNDA TotalmenteDemais;sim
125500 mortos E o que vc como senador fez pra evitar isso Seu filho de uma puta Vagabundo Vc é um verme Anda na rua como o presidente anda Não tem coragem Pq vc é um merda;sim
BOCA DE SACOLA DO CARALHO MORRA ROBO SEU VERME TOP LANER É TUDO IGUAL NESSA MERDA;sim
Estava demorando pra esse MERDA do Gentili dar as caras O bosta vive com sindrome de perseguição desde o PT não aguenta MAVs falando do trabalho dele e quer inventar que a SECOM censurou um mediocre que consegue ser MAIS MERDA que ele Que verme PATETICO;sim
Vai se foder seu monte de bosta imprestável Lixo da pior espécie ocupando o lugar q já foi de Gil e Juca Ferreira Que buraco sem fundo esse país virou Lunáticos Hão de pagar Verme de merda;sim
nojo ridícula piranha vagabunda desgraçada mal amada cadela mocreia salafrária imunda lixo pau no cu verme filha da puta sequelada estranha esquisita esquerdista ratazana capeta desprezível atropelada mono teta bolsominion nazista;sim
Odeio ver um gordo feio preto com uma gostosa linda princesa Isso é tão nojento;sim
Credo Que verme gordo e nojento você é Falta de empatia é um sinal de psicopatia Vai se cuidar lá vermão;sim
vagabunda filha da puta tá tentando ser eu essa marica nojenta bafuda catarrenta maldita piolhenta ogra;sim
jornalista bundão vê censura seletiva volta a fumar sua maconha comunista de merda;sim
Essa foto do Neymar aí seu verme  Se liga mano se for pra servir o país e dar orgulho pra minha família eu faço outra coisa tu tem merda na cabeça de bater no peito pcausa de exército gosta de ser pau mandado vai lá bundao;sim
Na moral Palmeiras vai tomar no seu cu galiote bundão Seu pai tem gonorréia careca do caralho;sim
Vc é um bosta e um corno  uma combinação perfeita para seu caráter ;sim
sério vai se fuder esse arrombado corno merda seca lixo bosta viado do caralho tomara que MORRA pra nunca mais incomodar ela;sim
vai se fuder taylor simao seu corno filha da puta desgraçado filhote de cruz credo metralhadora de bosta paquita do capeta;sim
bolsonaro lixo bolsonaro bosta seca bolsonaro cu do conde bolsonaro corno bolsonaro otário bolsonaro vagabundo bolsonaro puto;sim
Kralho q corno de bosta marca ele aq;sim
MORRE RODINEI MORRE SEU FILHO DA PUTA TU NÃO JOGA NADA SÓ TÁ NO TIME PELA RESENHA SEU BOSTA SEU VERME SEU DOENTE MENTAL BUNDA MOLE DESGRAÇADO RETARDADO CORNO BUNDÃO IDIOTA FEIO;sim
feio imundo cabelo oleoso e feio xato pescotapa abusivo toxico manipulador estranho momo corno areombado lixo chorume bosta viadinho estranho amedrontador ameacador sem nocao se m coracao;sim
CHUPA SEU CORNO VELHO DO KRL BARBA DE BOSTA PARECE A JUNÇÃO DOS MEUS PELOS DO CU COM OS DO MEU SACO SEU FILHO DE UMA PUTA;sim
VAI T O M A R NO TEU C U ADNET CORNO TRAIU A ESPOSA NA FRENTE DELA PRA L A C R A R RRRRR MONTE DE BOSTA MONTE DE MER D A  CONTA DE FÃ É O C A R A I O;sim
ooooooooooooh arrombando corno filha da puta seu merda d caralho pqp você foi zikar a merda d pain seu bosta;sim
Tem  um trecho de uma musica que me lembra muito você começa assim VAGABUNDA;sim
David é uma vagabunda mesmo;sim
vagabunda puta de merda dava ate pos cachorro va pa puta que te pariu;sim
vai toma no cu vagabunda;sim
vagabunda mal amada piranha babaca cadela desgraçada;sim
vai pra casa do caralho cadela puta vagabunda imunda sem caráter sem senso sem educação sem respeito sem empatia;sim
karollyne obcecada vadia puta descarada vagabunda cadela arregaçada arrombada fudida cuzona ladra filha da puta desgraçada ltops nojenta do caralho;sim
ss fudido do caraio filho da puta doente louco corno babaca canalha cretino estúpido idiota imbecil inútil lazarento maldito manipulador mongol monstro nojento otário palhaço patife salafrário retardado vagabundo trouxa boboca paguá panaca bobão lixo escroto verme burro desgraçad;sim
Para de paga de envolvido louco tu é um verme nós te conhece;sim
Quem vai querer parecer com um verme desses vc e louco ou ta fazendo curso;sim
você nao é nem louco eu te deito na porrada irmão;sim
Tá passando frio porque quer Tô aqui louco pra te cobrir de porrada;sim
Cala boca macaco e chupa meu cacete favelado do caralho;sim
Pq esses filhos da puta tao sujando aí Quem vai se foder limpando essa porra aí n vao ser eles n Dar feriado pra macaco eh foda Olha a merda q fazem;sim
