Tweet;Classificacao
chamar os outros de macaco é a melhor coisa do mundo;sim
nossa mlk desgraçado puta vadia esquizofrenico arrombado prostituta cadela ameba verme aloprado;sim
NUNCA FUI DE DESEJAR MAL À NINGUÉM MAS EU ESPERO QUE VOCÊ QUEIME NO FOGO FO INFERNO SUA VADIA;sim
gay boiola baitola bichinha;sim
Se tem uma pessoa que eu odeio nesse BBB é essa nojenta riquinha do caralho;sim
Quem tem fama de ser ressentido é gordo e não viado uHEUheUEH por esse mesmo motivo vc se esconde atrás de um perfil Fica nervosinha não gordinha Eu sei que vc quer falar de cabelo make e memes gays é a única coisa que vc sabe mas ñ tenho tempo pra isso Vlw baleia ;sim
Joice Magrela mais chata que nunca;sim
Qem é vc brancão arrombado brota na reta pra se vê se n toma 2 e volta vendo tudo bugado euem;sim
KKKKJSJJSKKKKKKKK BEATRIZ SE VOCÊ ESTIVER LENDO ISSO EU VOU TE EXPOR;sim
Melhor deixar o Brasil quebrar e o povo morrer né Seu filho de uma puta arrombada e de um corno Seu bosta insignificante de merda ;sim
Quem é esse cu de burro q tem pouco mais de 1100 seguidores e já tem selo azul Basta ser um verme imundo esquerdista Continue dando o cu para o verme rastejante do flavio gomes tá certinho Ah Fascista é o cu da sua mãe aquela cadela sarnenta e o viado frouxo do teu pai;sim
Cagação de regra do caralho Bando de arrombado;sim
Vagabundo e ingrato p krl;sim
Rapa vai toma no seu cu fala merda não verme Pra falar uma bosta dessa não assistiu um jogo não gostou faz melhor e se destaca como melhor mid laner do split aí Acéfalo desprovido de raciocínio lógico;sim
Cl4r0 qu3 t0 s0fr3nd0 3u te 4m0 sua puta desgraçada vadia piranha monoteta do caralho cachorra;sim
porra tu já perdeu 30kgs até agora porra qual o seu problema seu porco gordo preguiçoso você devia parar de ser tão nojento e só emagrecer não é difícil;sim
BONINHO EU TE ODEIO EU NUNCA VOU TE PERDOAR PRAGA;sim
 com todo o respeito o senhor é um bosta É um BUNDÃO;sim
Jeronimo é muito babaca e  louco uma hora tá de boa e outra hora surta Vsf seu imbecil QuandoMeApaixono031;sim
Cala boca ladrão vagabundo;sim
vou expor você sua r4t4;sim
Kralho q corno de bosta marca ele aq;sim
Derlei Perera Funk vagabundo derrubo um copo cheio de vodka no meu tenis;sim
Frouxomete o pénão gosto de homem covarde e bundao;sim
vai a merda sua vadia;sim
Lá vem a história de negro  pobre  favelado e vítima da sociedade  Muda o disco seu animal;sim
Eu vou na varanda e vem esse vizinho gordo nojento me cuidar que nojo que me dá;sim
Vai o gordo viado;sim
Seu verme vagabundo  sem vergonha vc vai sumir do mapa para sempre é nunca mais voltará  ao poder seu verme gordo antipático de merda;sim
Um bundão cercado de puxa sacos uma imagem horrível pra ser vista numa sexta a noite;sim
Olha o corno falando merda é um bosta mesmo Vai pro inferno seu imbecil Ciro Gomes idiota;sim
Acabei de ver os 3 primeiros ele de the boys agora eu espero que a stormfront morra da pior forma possível vagabunda imundaaaaa;sim
que viado baitola da porra se vai te fude KKKKJJKKKJKAJQLSJWLQJSLSJQLAHSOQHSLSJS;sim
vadia puta vagabunda carona feia escrota louca maluca otaku baba ovo de nerd pirada sádica masoquista sem braço sem mãe pai sem pai horrível tomara que você morra SUA FUDIDA;sim
BATATA VÁ TOMAR NO CU SEU FILHA DA PUTA VAI SE FUDER VAI PRA CASA DO CARALHO HEIN EU TE CONHEÇO NESSA PORRA EU SEI ONDE TU MORA NESSA PORRA TU JÁ ME FALOU TUDO NESSA PORRA SUA VADIA PUTA CHATA DESGRAÇADA ESQUISITA ESQUIZOFRÊNICA ALOPRADA ATROPELADA CUZÃO ARROMBADA SAFADA;sim
apaga seu desgraçado viado baitola;sim
Fica me expondo essa puta;sim
falou o dono da pauta tomar no seu cu gordo de merda;sim
és um gordo filho de uma grande puta ponto final é por pessoas como tu que estamos como estamos nojento do caralho;sim
esse viado desgraçado inferno fica falando na minha hora da chamada meu deusssss cala a boca seu baitola;sim
aborto do pai do papa seu fdp do krl vsf seu merda seu arrombado vai da seu cu no frei caneca fdp do krl cola q nois deita na porrada fdp;sim
Com essa cara de macaco debilóide e essa vocação pra fantoche idiota ou é um bot ou alguém muito retardado que não tem amigo pra dar um toque kkkkk Saco de bosta vai fazer um amigo ou comer uma buceta para de bater curirica com o pau da bandeira sua imundície;sim
VAI SE FUDER TBM INFERNO;sim
Mão de Jacare tb cara nojento gordo Tá foda que isso mano vou ficar maluco com esse time de capeta;sim
esse gordo nojento que preside a camara dos deputados se acha nem diploma de faculdade o canalha tem;sim
Você fez um comentário preconceituoso eu tive até que explicar e você além de racista é burro Seu lixo FDP Como vc fala que não é meu local de fala seu verme  Olha pra mim  olha meus traços seu FDP Vc nem sabe da minha vida seu filho da puta Branco de merda;sim
por isso q é brincadeira macaco;sim
Esse ai é baitola demais tomara que morra;sim
Jogar um Fortnite lá o puto gordo;sim
eu não te odeio eu te acho ridícula é diferente;sim
Queima no inferno sua gay chata;sim
VAI SE FUDER VADIA DO CARALHO NICKI NÃO FICOU PELADA EM UM SHOW SO PRA LOTAR E NEM FICOU QUASE NUA NUMA APRESENTÇÃO QUE ERA VISTA POR CRIANÇAS SUA PUTA DESCABELADA;sim
Esses amigos do Gabriel são uns fudido né Porra fica igual uns marica de fofoquinha nunca vi bandido ser fofoqueiro Vão se fuder porra Enfia a língua no cu  Ninguém vem me contar as merda dele agora eu piso o pé fora de casa PRONTO  Postura nenhuma;sim
ai tomar no cu família de bosta espero que vc leia corno;sim
segunda merda q leio desse viadinho na terceira já vou meter um block;sim
vem e  faz um Glub Glub no meu amendoim japonês  seu baitola  do kraio;sim
NÃO- SEU ARROMBADO;sim
CARALHO QUE PORRA PARA DE ENCHER O SACO SUA VADIA SUJA;sim
droga inferno poha caralho cu desgrama capeta ódio raiva;sim
Viva quem Reinaldo Azevedo outro ser vagabundo jornalista de merda;sim
vou te expor mesmo lhucas você q lute KKKKKKKKKmds eu precisava fazer isso;sim
Ala o viadinho falando merda;sim
você encheu sua propria paciencia vadia n sabe brincar não desce pro play descompensada;sim
preto podre e favelado;sim
Esse Rodrigo Maia é um bundão não põe em pauta a merda do impeachment desse idiota tomar na peida mano;sim
que homem escroto PQP FICA EM CASA CARRAPATO DE MERDA INFLUENCIA AS PESSOAS DE UMA FORMA ESCROTA VSFD VERME;sim
Esse gordo retardado é um nojento  Sempre com aquela cara de sonso a rir-se sempre atacar o maior e melhor clube português  Vão chorar tanto na próxima época ;sim
te odeio tanto;sim
fodase se a pessoa mudou eu continuo desejando q queime no fogo do inferno eu hein vai se foder;sim
No discurso da posse o Rocinante declarou que o politicamente correto tinha acabado E vc aí choramingando por causa de uma piada seu arrombado;sim
Kkkkkkkkk pediu socorro pra outro vagabundo bloqueado;sim
Us guri vão brinca de lego ctg seu gordo bandido nojento tu vai nunca mais vai em alvorada e região seu bandido;sim
então vai toma no seu cu simsua vadia branca preveligiada ;sim
eu que vou expor você;sim
é TuDo AnGuLo VAI SE FODER magrela branca do caralho;sim
devolve meu bic arrombado;sim
Tú tá chamando o Mengão de merda sendo que tú torsse pro SP Cria vergonha na cara mlk time de viadinho o teu;sim
O macaco do Steve Bannon foi preso grande dia agora só falta o Olavo de Carvalho;sim
caralho sossega baitola;sim
você tá só afronte hoje né já não basta IGNORAR meu pedido de namoro e agota você tá criticando UMA GRÁVIDA vou te expor;sim
Gay sao esses viados queima rosca que deviam queimar no inferno Eu sou um cidadao de bem Nao me compare a esses lixos BolsonaroOrgulhoDoBrasil Bolsonaro2022 AglomeraBrasil;sim
Bundão  incompetente do cassete;sim
que lindinha a tua junção agr queima no inferno;sim
Verde fdp safado do Krlh arrombado;sim
ANABEL EU TE ODEIO SUA RIDICULA DO KCT;sim
TA MAIS PRA SUPER BUNDÃO;sim
Um milhão de pessoas que te odeiam declaradamente Seu gordo nojento desgraçado saco de bosta;sim
Ronaldo gordo e velho joga mais que o bosseli;sim
Vc que é uma vergonha seu vagabundo safado;sim
Fraco Me bloqueou Um cara que usa um fake no twitter e ainda precisa se proteger assim bloqueando Que bundão;sim
E vai toma no cu de novo pq minhas fotos não são pra vocês porcos ficarem com esse pintinho nojento de vocês duro não minhas fotos são pro empoderamento e liberdade do corpo gordo não é pra sexualizar seu filho da puta;sim
Vai se foder sua vadia ele já deu várias entrevista sem essa mijona escorada sem engajamento record band redetv ele não precisa dessa mijona pra porra nenhuma sem id é sua fav que não para de correr atrás de macho e mesmo perdendo ele tem mais seguidores que ela mijona chata;sim
O cara ainda tem coragem de falar mal da diretoria JSKSJAKSJKQSKKS vagabundo sem vergonha;sim
Era pra tu dizer "bom dia" macaco;sim
não te comi ainda p saber sua vadia;sim
Chamo nois de ROBO entao vamos mostrar os robos com CPF pra essa PEPPA senta o Dislike na Magrela ROBOZADA KkkKkKkkKkkkk;sim
 vadia nada sua vaca;sim
gordo arrombado nojento lixo resto de aborto merdinha coco horrível carente e bozonarista;sim
se tu ver eh uma riquinha veia nojenta e racista obv;sim
Nossa tudo isso Fodase aproveita e junta dinheiro agr pq como vc é um viadinho de merda n tem futuro n kksksksksk;sim
viadinho asqueroso viado subterrâneo chula derrubada cara de carranca cu de mochila cachorra imunda goza safada guenza bandida desclassificada viadinho derrubado do cu de apito viado fulero te toca bixinha quáquáquá pão com ovo do cacete;sim
Porque RodrigoMaia é um porco gordo nojento o povo odeia ele;sim
Vou expor você em sujinho;sim
Olha quem fala o verme ridículo de merda;sim
Baitola Nossa você é bom de papo né Kkkkkk homofobico;sim
da os parabéns ao pro merda do teu marido Parabéns por cagar o jogo mais fácil do ano Lixo;sim
cuzinho arrombado com deus do lado;sim
 acabou pra voce kohei vou te expor;sim
Otario gay podre lixo horrível nojento asqueroso gay homossexual lgbt feio gordo esquisito nerdola smurfdomuca;sim
Porra viado cê é sonso né;sim
PAPAROLA MALDITO À FARSA DE VOCÊS IDS VAGABUNDOS VAI ACABAR VAI TRABALHAR VAGABUNDO LAMBENDO OS OVOS DO MALDITO BAP SEU GORDO NOJENTO E ASQUEROSO À FARSA VAI CAIR SEU MERDA;sim
Esse VAGABUNDO VENDIDO do PC Almeida não tem um mínimo de vergonha na cara PORCO NOJENTO GORDO PUXA SACO de 7 mil reais V…;sim
 mano eu te odeio eu sempre te odiei mano vsf pq vc é assim mano vai tomar no seu cu arrombadinho primata orangotango  sua mãe tem vergonha de vc vsf estou dando block;sim
tá cada vez mais gordo e papudo acho que tá se lambuzando com as lagostas do SSTF cara nojento;sim
seu imbecil filho da puta vai cuidar da tua vida seu desgraçado a mulher ja disse que tentou outras fórmulas mas não tava funcionando seu bosta seu merda seu idiota seu vagabundo do caralho vai se foder felipe neto eu te odeio eu te odeio eu te odeio teu odieodbeuskucoaxfkalxldke;sim
Mas roubar dinheiro de consumidor de evento você aprova né arrombado filho da puta;sim
e Vc eh oq em sua vadia;sim
Alexandra vc sabe o que é biscate Pesquisa fia Não é pior q ser chamado de verme ou louco Sua hipocrisia é ignorância ou vitimismo;sim
esse fdp desse velho gordo nojento estuprador do caralho;sim
ele é um lixo realmente é só entrar no tt dele que já percebe o grande merda q ele é;sim
Video "teen" mano Gordo seboso nojento filho de uma puta;sim
esse tal de polar tá querendo me expor malvade eu vou expor voce tambem viu tenho tudo pronto pra esse exposed;sim
vai toma no cu vagabunda;sim
é desgraçado joga mesmo baitola do carai;sim
Encontrei um estrume que defende o Gilmar Mendes pqp que merda de pessoa;sim
bilhete do dia gurizada para de se lamentar nas redes sociais seu merda lixo bosta vc é um macaco agr seu fdp vira…;sim
cadela cobra;sim
pois vá pra merda  burra eh vc e sua avó quer ir pra porrada bro Aonde tu já viu fazer aquilo dentro de uma área e com o  jogo ganho Tu tem merda na cabeça crlh Tu merece levar umas porrada dos teus colegas no vestiário entrasse só pra fazer merda burrice do crlh Qual tua intenção porra Sair do Inter Tá parecendo crlh;sim
inbecil nojenta feia magrela que grita;sim
calada cadel vou expor seu ponto de prost1tu1çã0 onde você pegou essa candidiase incurável;sim
Tem que ser muito problemático pra seguir esse frouxo covarde e bundão;sim
feeling baleia enorme gordo nojento;sim
Mano Para de ser um merda Krl a mina te beijou lá e se troca ela por uma guria sem graça só pq ela usa espada q nem tu Porra tinha q ser protagonista de anime ruim;sim
nossa mano q mocreia q arrombada QUEIMA NO INFERNO VAGABUNDA;sim
Pare de se achar a mais gostosa do mundo você é uma puta de twitter magrela não uma prostituta de luxo bem malhada porra;sim
Escuta aqui sua vadia mal amada;sim
Espero que você se foda infinitamente seu merda horrível inútil imundo filho da puta desgraçado cuzão insuportável limitado tanso retardado mongoloide chorume nerd fedido estranho chato esquizofrênico burro feio atropelado sem amigos sem família corno resto de aborto imbecil;sim
filadaputa lambisgoia corno cuck inseto lixo bosta sucumba;sim
eu te odeio tanto seu velho caquético;sim
Bom dia Menos pra esse gordo nojento;sim
ta falando dos integrantes racista e chamando uma negra de mcaca sua vadia do caralho;sim
Esse Tiago Nunes é um bundao mesmo pqp Que cara covarde;sim
foda-se filho da puta esse câncer que é o teu movimento de merda vai acabar verme;sim
guadalupe você é patética sua puta vadia;sim
Sim o Neymar só é o brasileiro mais conhecido no mundo por causa da minuscula da bruna magrela KKKKKKKKKKK;sim
Kamilla tá dormindo até agora que guria bem vagabunda meu Deus;sim
Seu VERME DE MERDA;sim
"Mamãe gestante de 10 anos" Gordo nojento canalha filho da puta asqueroso;sim
sim sua vadia chata do caralho;sim
que ódio fdp desgraçado corno podre vagabundo imundo escroto imbecil;sim
KKKKKKKK ESSE FDP IMBECIL LIXO MERDA CORNO;sim
Dia de pegar uma magrela descabelada na porrada;sim
Eu tbm to surtado com aquele gordo vagabundo nojento merda ridículo;sim
É lógico Achou que ia cagar pela boca sem ouvir que você é menos que um pedaço de merda Você é só um lixo vagando pela internet destilando ódio e frustração Nem se esforçando conseguiu responder com um mínimo de ortografia;sim
Outro retardado tem que matar esse louco na porrada;sim
vc é um viado chato natan meu deus baitola;sim
Vai reclamar com o vírus seu baitola;sim
Aras gordo nojento ForaAras;sim
o mundo é uma batalha seja homem ou seja mulher quem pisar no meu caminho vai morrer vai queimar no fogo do inferno;sim
se você não participar vou te expor vadia;sim
Eh certo unfollow nojento do krlh nn gosta de estria k k k;sim
Se louco jamais comparar um caro honesto como o Bolsonaro com um Bandido como você Humberto lixo;sim
Gordo nojento esse só da trabalhooo;sim
Seu baitola;sim
VAI TOMAR NO FUNDINHO DO SEU CU SUA PUTA VADIA já tava chorando aqui;sim
2 hel bitches vc s naõ se casaram de me perseguir ne me deixam sem comando de internet vc e aquela familia nojenta do riquinha do navappqp saiba que se não para por aqui levo um ate no inferno não vou matar não ate por que pessoas que qnt mais perto de deua são mais atentadas;sim
Você se guarda Nathan vou te expor;sim
são aberrações no CN em pessoas é os caras sem noção querem perpetuar no poder SenadoFederal camaradeputados Pede pra cagar e sai fora canalhas Tomem vergonha nessa cara de vocês ReeleicaoNemAPau;sim
Perfeito vai ser o soco que eu vou dar na boca dele até ele virar homem;sim
já é de família ser corno  pecado;sim
mais um dia essa vagabunda me expondo no insta;sim
tulio eu te odeio seu arrombado vai tomar no cu a minha mae viu essa poraa corno;sim
Cuidado pq seu bundão PF é jagunço de vcs agora Verme;sim
Você é viado Humberto Bosta;sim
como se eu não te respondesse sempre ne o baitola;sim
vou te expor tambem pois voce eh o;sim
Minha missão na vida e achar a conta daquela desgraça e derruba ela vai cansar de fazer conta aqui  Bullying você fala mau dos meus meninos e foi bullying  Sua mentirosa deslavada  Meus meninos nunca vão acredita em você vadia mal amada  Que ódio ;sim
Filho da puta burro nojento corno safado desgraçado filho de uma requenguela mal criada gordo obeso nojento viado lixo babaca esquizofrênico nojento doente arrombado corno filho da puta de uma figa salafrario asqueroso seboso mizervi filho da puta arrombado cabeça de ratonojento;sim
sou a favor de todo mundo fazer motim e tirar essa merda na porrada;sim
ah é vc tava no chat bom desgraçada se vc tava no chat o problema não é meu né fica olhando as mensagens e não o jogo e ainda tem a ousadia da pessoa queima no inferno demonia;sim
Se eu quiser dar eu vou dar porém seu gordo nojento não trata uma pessoa que eu gosto mal pq vc e idiota e machista Sdds Matheus em casa;sim
Retificação o baitola do professor mandou mais 6;sim
primeiro que não tinham nem que ter trazido esse arrombado;sim
Com todo respeito vai toma no olho do seu cu filho da puta enfia essa merda ai no teu rabo aproveita e usa isso ai na redação do enem pra diminuir a concorrência verme;sim
Viado bolsonarista é a pior coisa q tem nesse mundo vtnc;sim
Adnet é um hipócrita arrombado igual o Duvivier ambos se merecem;sim
EU VOU EXPOR TUDO OQ EU SEI SOBRE VOCE;sim
Esse PSICOPATA doente mental CURANDEIRO domador de emas do planalto mais uma vez vomita e demonstra que é um canalha Mais uma vez quer que brasileiros especialmente pobres e analfabetos morram Ele não é um bundão é aquilo que sai de um bundão Um BOSTA;sim
VEI VAI SE FUDER ARROMABADA DELINS TE ODEIO;sim
Vsf seu gordo nojento;sim
Pivete nem me conhece e fala merda tem que ser um completo filha duma puta verme do caralho;sim
Tem  um trecho de uma musica que me lembra muito você começa assim VAGABUNDA;sim
Só vi vagabundo aí;sim
arrebentar na porrada esse corno q tá gritando essas horas gamer de bosta soca a parede e cala boca imbecil de merda É UMA DA MANHÃ INFERNO;sim
se você continuar vou expor teus podres;sim
É isso mesmo sua magrela desnutrida preta nojenta — bom dia site;sim
 AHHHHHHH GORDO NOJENTO MACHO;sim
ele é gay bixinha homossexual viadinho boiola e também é baitola askharryp;sim
fim de carreira Isso é alguma referência a sua vida fudida vadia;sim
vai tomar no cu filha da puta vai se fuder caralho escrota estranha nojenta exibida falsa cu riquinha de merda vagabunda piranha vadia obrigada por ter destruído a minha vida eu espero que tu queime no inferno;sim
É pq eu chamei ele p luau e ele falou q ia ver esse arrombado;sim
sm eu acho melhor vc acabar com esse grupo agora sua puta aloprada mal comida vadia arrombad vai se fode tomar no meio do seu cu mal amada fudida sua retardada babaca do caralho sua merda ambulante lixo;sim
Vai militar pra lá o pedaço de merda do krltu deve ser louco pra dar a bunda de tão preso que tu ta e vem dar uma de machão no twitter seu lixo humano vai lá falar de política resto de lixo hospitalar;sim
Onde eu fiz piada seu macaco Se ler a porcaria dos tweets vera que eu estou condenando o cara por ser bandido e nao rindo do luto dos outros pare de ser primata;sim
Cala a boca favelado;sim
Vou dar ideia pra louco e racista não seu lixo fica aí bostejando sozinho;sim
Não você é um simples macaco msm;sim
Esse maluco é um arrombado E o respeito com a instituição Cruzeiro Não teve e agora tomou o que merece;sim
vagabunda;sim
milo eu te odeio ao inves de posta foto da cara vc me posta foto dessa vareta que vc chama de perna seu corno;sim
Ufa que bom que no Brasil esta acabando essa lacração de defender gordo Esses comentários me inspiram Gordo é tão nojento e feio mas o problema é a saúde são gordos pq só comem Burger k aquele sanduíche dos esquerdopatas Não se pode mais nem xingar um gordo tudo é mimimi;sim
Essa mulher é uma vagabunda;sim
macaco véio desse da licença vai se fude;sim
Luciano gritou muito aymeuanus na cadeia gordo filho da puta nojento de merda;sim
Aposto que na infância esse sabujo passador de pano era o bundão da escola talvez até na adolescência  tentou ser MBL mas foi limado  hoje resta esse patético papel de continuar sendo bundão e alvo de chacota;sim
vai se foder vagabunda enfia no cu sua boboca do caralho;sim
Vá se fuder Baitola;sim
Amigo do Escroto Gentili e do Gordo Nojento Coruja;sim
Você é um cretino Um bandido condenado Ainda que essa merda toda que você escreveu fosse verdade mil vezes alguém como o Bolsonaro do que um verme como você que roubou e deixou roubar às custas da educação da saúde e da segurança do povo Existe o Mal E existe você Lixo;sim
GORDO FILHO DA PUTA;sim
tira o fixa seus arrombado;sim
 TOH SPOILER PUTA VADIA SAFADA ESTRANHA CHATA POBRE DESGRAÇADA RAPARIGA ESQUISITA ALOPRADA BURRA CACHORRA IDIOTA CORNA PELUDA LOUCA DOIDA PARANÓICA FEIA PQP QUE ÓDIO ENFIOU A PORRA DA CONSIDERAÇÃO NO CU NEH ELA É TUA IRMÃ PORRA VAI TOMA NO CU SUA IDIOTA;sim
sua terroristacobra vadia vc seu empreguinho de merda vai pro saco sua blogueira de quinta categoria;sim
ReeleicaoNemAPau Querem mudar as regras pra beneficiar o Demôniocratas O cambada de bundão cheios de processos na casa da luz vermelha;sim
puta vadia prostituta vagabunda professora chata pobre cadela cu preto;sim
osbalgaint Gordo fdp;sim
Vai se foder seu monte de bosta imprestável Lixo da pior espécie ocupando o lugar q já foi de Gil e Juca Ferreira Que buraco sem fundo esse país virou Lunáticos Hão de pagar Verme de merda;sim
Vagabundo Tá quebrando o NoFapSeptember Cancelem o karlos punhetel;sim
Chora viadinho de merda vergonha da nação;sim
Não deves conseguir mexer muito a cabeça com o peso desse teu olho gordo;sim
vagabunda diz q n persegue mas fica atrás de todos meus perfis do Twitter filha da puta;sim
UE SUA VADIA EMOCIONADA VOCE PODE FAZER MAS ELE NÃO CRIANÇA DE MERDA;sim
DOCTOR REEEEEEYYY ARROMBAAADO DO KRAALHO SE EU TE PEGAR EU VO TA TANTO SOCO NESSA SUA CARA SEU VIADINHO DE MERDA -vai nada cala boca ai 3 ovo - 3 OVO QUE EU SOQUEI NO SEU CU SEU DIXGRAÇADO;sim
Kkkk otario se infio no Mato pra falar merda depois  deve ter colocado esse cano no cu ne seu arrombado;sim
EU AVISEI KKKKKKKKKKKK GORDO NOJENTO;sim
Menina riquinha mimada nojenta;sim
— Se tirar sangue de mim Lucien aprenderá com que rapidez a vadia de Amarantha pode fazer toda a Corte Outonal sangrar Principalmente sua linda Senhora arrombado fudido escroto filho da puta desgraçado;sim
Queima no inferno porra;sim
Agora o lucas sempre vai ser o cara das orelhas de macaco tyongverse;sim
E aí Gustavo Henrique se arrependeu de ter saído do Santos seu verme Fica feliz com sua nova torcida e nunca mais pise um pé na Vila Belmiro traidor de merda;sim
falava até pouco tempo que gostava tanto de mim aí agr tá com essa falsidade pra cima de mim enfim vagabunda kkk;sim
E como vc sabe sua vagabunda;sim
Bolsolixo tu tá louco  300 não dá pra cheiro seu verme E quem já recebeu a 4 e pegou 600 Os outros que se foda;sim
Nossa esse filho da puta fala da periferia me dá nos nervos arrombado do caralho;sim
fez sua puta vadia safada vagabunda chata pobre desgraçada prostituta esquizofrênica cadeirante feia aleijada aloprada atropelada burra idiota cachorra presidiária fedida otaca filha da puta degenerada gorda monoteta corna peluda alombada sem bunda descabelada imbecil meretriz;sim
Vai trabalhar pra sustentar seus 5 filhos vagabundo;sim
MAGRELA PEITUDA DESGRAÇADA SÓ QUERO DORMIR NOS SEUS PEITOS POR UM MÊS INTEIRO MALDITA;sim
APROVEITA E ENFIA NO TEU CÚ VERME SAFADOVAGABUNDOGENOCIDA FILHO DE CADELA SARNENTA;sim
Credo Que verme gordo e nojento você é Falta de empatia é um sinal de psicopatia Vai se cuidar lá vermão;sim
óia o corno;sim
não fala da jinri sua cachorra filha da puta nojenta sarnenta podre rata seu cu deve ser um poço de DST sua puta nojenta podre do caralho enfia um arame farpado no seu cu até sair pela boca e se joga num poço de merda tu é uma verme imprestável inútil vagabunda podre;sim
Gordo nojento  Maldito o útero que te gerou;sim
Riquinha nojenta ainda;sim
oh viado burro de pai e mãe descendente de macaco do cu roxo do cu inchado filha da puta perdi grandes merda grupo de zap enfia esse grupo no teu cu seu filha duma puta a tua mãe da aquela xereca tu acha que ela casou virgem aquela filha duma puta;sim
velha mentirosa o que vc não faz pra chegar ao poder sua vadia;sim
Ou simplesmente bolsonarismo O vagabundo miliciano já conseguiu aparelhar praticamente todas as instituições É o bolsonarismo corrompendo por onde passa;sim
VAGABUNDA  tu vai passar com teus filhos o que tu tá fazendo com o meu Tóxica;sim
vou expor você achando que dropou  e cadelando  e que você dropou ;sim
Quer cargo público  Pra ganhar  dinheiro  e fazer fofocas  Tem um preço  seu Gordo nojento;sim
 Vish a pagante de heroína ainda está bostejando pela boca KKKKKKKKKKKKKKKKKK da mesma forma que você defende suas amigas sendo erradas eu me defendo de injustiças e se você não calar a boquinha vou expor sua amiga admitindo que tá errada você quer continuar com isso;sim
queima no inferno queima QUEIMA;sim
Você é um filho da puta Tiago Va a merda seu lixo  Por mim te crucificavam com uma estaca enfiada no cu ARROMBADO DESGRAÇADO Tem que ser muito louco pra contratar um jogador de índole asquerosa como vc;sim
Vagabundo ;sim
filho da puta lazarento miserável arrombado leproso desgraçado atropelado anão meio pênis;sim
ta calado ne gordo nojento o povo tem jogar vc na lata do lixo q e teu lugar bolo do gordura;sim
LILITH EU TE ODEIO DMS;sim
Cólica amaldiçoada eu te odeio tanto;sim
Babaca é vc cuzão fdp  dei minha opinião seu  merda vc não precisa concordar Aproveita fica de 4 pro Diego deu verme DIEGO É UM MERDA E FODA SE MINHA OPINIÃO MORÔ VERME DE MERDA VSF;sim
A DOR DE CORNO DE VAGABUNDO COMUNISTA PERDEDOR NÃO ACALMA;sim
feio imundo cabelo oleoso e feio xato pescotapa abusivo toxico manipulador estranho momo corno areombado lixo chorume bosta viadinho estranho amedrontador ameacador sem nocao se m coracao;sim
Vaza daqui nojento da porra Qualquer CA razoável faz mais de 20 gols quando se tem Messi como assistência Só que meu problema com Suárez vai além gordo sem velocidade alguma preguiçoso e muito marrento -- acha que tem que ser titular a todo custo;sim
 sim hoje vou expor você e todas as merdas que você já fez;sim
