Tweet;Classificacao
QUERIA ENTENDER QUE RAMONISMO É ESSE  MEXE MAL PRA CARALHOOOOOOOOOOOO PICACHU MAIS GORDO QUE O RONALDO FENÔMENO DEMORA PRA CARALHO PRA SUBSTITUIR MODA ÀQUELE NOJENTO DO PEC QUE NAO FAZZZZZZZ NADAAAAAA  PEGA A BOLA E VOLTA TODA HORAAAA;sim
Verme chama pessoa que vc não  conhece de gordo seus nojento se ele e gordo vc e um palito imundo;sim
Esse Marcelo Crivela é um MACACO;sim
O sua burra do caralho ele tá zuando vc é um macaco pra não percebe isso;sim
eu não to acreditando só to explicando seu macaco;sim
vou fazer a lista e postar no twitter vou expor você;sim
Nossa amiga assim que você me trata Vocês vão ver vou expor você e o Samaelzinho;sim
vou expor suas conversas comigo pra ver se você não vai ser cancelado falta só colocar dread pra apropriação fica completa;sim
Você tá tentando impor padrões de gênero em mim vou te expor sua rad imunda vai ser cancelada pelo Twitter e pelo radtt;sim
moss vsf sua vagabunda te odeio;sim
VSF VÉI TE ODEIO;sim
e gordo;sim
a jogada ja tava parada gordo doente;sim
Babero gordo;sim
Esse gordo nojento vai mandar no inferno não aqui ForaRodrigoMaia;sim
vai se fude fdp do caralho cara de buceta infeliz de merda cu de vidro cu de abelha cu de porta cu de bosta cu de fiapo desgraca bucetao pau gordo caralhudo cria do justin bieber high note da fergie no hino nacional pé de prancha cu trancado desgracado jumento nojento da porra ze;sim
VAI TOMAR NO SEU CU SEU GORDO NOJENTO;sim
Gordo nojento slc;sim
Correu do debate e quer vender ainda opinião mas é um bosta mesmo essa magrela;sim
Pera pera pera pera Tu achou mesmo que eu conhecendo a existência de Kim Namjoon na Terra ia querer ficar contigo Se manca lagartixa magrela;sim
Favelado;sim
Chora favelado sem o médio;sim
Virgem kkkkkkkkkkkkk aposto que comi mais buceta do que você bateu de punheta pra hentai Vai morrer virgem favelado pobre susjjsjsjsjd;sim
Eu amo ela é  mt lendária se n fosse a cadela feia da fernanda lacerda e do cara de macaco do caique aguiar ela tinha vencido NADJA NO HOJE EM DIA;sim
ata desculpa nojenta;sim
mds sim e ela respondendo pro brasileiro que se morasse longe como nós era só comprar passagem e ir no show da miley pqp que ódio riquinha nojenta;sim
E vc preto favelado pobres Defendendo milicianos;sim
tu quer ficar pagando de favelado vey vai toma no cu tb;sim
devia parar de          ô seu arrombado;sim
nossa mano eu to puto da cara com esse mlk arrombado de merda;sim
Vá dar ré no kibe seu baitola  FDP  ;sim
um baitola msm;sim
Segundo o Anitter a culpa é a da Ludmilla o racismo que ela está sofrendo se manca baitola;sim
Q baitola só pq tem cara de macho não quer dizer q peita o piuzinho;sim
olha quem fala seu baitola;sim
Que tu e otaria e baitola;sim
VAI FAZER UM APELO PRO TEU ADVOGADO COMEÇAR A TRABALHAR DESDE JÁ BUNDÃO;sim
Armin eh mais um personagem genérico mal construído feito pros fans mais casuais se identificarem chorão bundão;sim
E ele não mentiu cadela sem 1 solo em mais de 12 anos de carreira Fracassada Sem feats e remix essa coitada não eh ninguém;sim
Eu vou é te processar cadela sarnenta;sim
cadela;sim
tu vai te cagar feiosa;sim
VAI TOMA NO CU INFERNO DEMONIO CU BUCETA FILHA DA PUTA;sim
Tomara q exploda o prédio todinho deles todinhooooooooooo um dia essa vagabunda ainda me paga por td inferno q ela fez minha vida se tornar;sim
o desgraçado não me responde q inferno;sim
Vai pra puta q pariu inferno;sim
Assassino psicopata doente louco;sim
Pelao marica;sim
Puro pelao marica;sim
Chupa meu pau autista capacitista de merda;sim
quem é o 6ix9ine 6ix9ine é o lixo humano 6ix9ine foi a pior coisa criada no mundo 6ix9ine não teria conseguido 1 sem a Nicki 6ix9ine é merda perto de todos os cantores;sim
Oiá kkkk vagabundo tá me surpreendendo kkkk;sim
Ato de respeito à vida que vc não teve seu vagabundo quando por pura politicagem negou o protocolo de medicamentos que poderia ter salvo  um sem-número de pessoas Vc é culpado pelo assassinato de milhares seu boneco embotocado Seu canalha;sim
Morreu foi pouco vagabundo nesse tempo;sim
Cara vc é um vagabundo de marca maior Acha que lula vai ser a solução dos problemas e votou em Hélio negão linchamento em praça público é pouco para você;sim
VAGABUNDO PICARETA CANALHA COVARDE MENTIROSO;sim
isso ai é vagabundo gastando cara kkkkkk aposto ngm quer o pai crl;sim
Vagabundo   Rsrsrsrsrsrs;sim
VAI TRABALHAR VAGABUNDO;sim
Vagabundo que não tem nada pra fazer;sim
Só Marginal e vagabundo;sim
Vagabunda nao me responde;sim
isso se chama vagabunda;sim
Vogel louco pra tomar uma varrida do Rockets É difícil te aturar Vogel Tu é um arrombado;sim
F Inei Hozoin tomar no cu porra para de matar os vovo filho da puta arrombado manga podre ruim lixo feio;sim
olha sinceramente esse povo mal comido que põe fogo nas coisas merece que alguém coloque fogo no cu desses arrombado puta que pariu;sim
Crl arrombado ta tirando;sim
sim que RAIVA nao vou dar nunca se depender desses bando de arrombado que saco custa tratar o renjun BEM;sim
O rosto desse arrombado QUE ÓDIO;sim
Eu nem curti arrombado;sim
quem é esse baitola me seguindo;sim
Esse baitola homossexual do oatila ou suco de tamarino falando sobre o que é ou o que não é "fake News "  Isso é um militrouxa revelado pela esquerda que morre de medo da reeleição do Bolsonaro o PT morreu suco de tamarino;sim
rato sonolento foi para o paredão contra um rato baitola e perdeu;sim
O cara te xingou não sua mãe então presta atenção mano coisa de baitola do crlho;sim
eu não aguento mais eu gastei toda a minha saúde com esses dois baitola boiola tchola isa pq vc me odeia;sim
Vem na mão então baitola;sim
Mas que id de baitola em amigo;sim
Mas você sempre foi baitola;sim
Baitola é vc arrombadinho;sim
queria que essa baitola tivesse me pago feriado lisa foi uoooo;sim
ESSES CANALHAS DEVERIA BAIXAR UM DECRETO PARA POLITICOS DEIXAREM DE SEREM LADROES DO ERARIO PUBLICO E DEIXAREM OS ANIMAIS EM PAZ BANDOS DE FILHOS DE UMA CADELA;sim
cadela previsível;sim
Nossa q grt fdp tem que ser corno msm kkkkkkkkkkkkkklkkkk;sim
Isso eu deixo pra vc procuro sempre aprender pois como dizia Sócrates "só sei q nada sei"  agora vc acha q sabe alguma coisa e não passa de um ignorante medíocre cara como vc é ridículo fala sem conhecimento nenhum a realidade na sua cara é tipo corno conformado;sim
Muuhpro seu fdp eu que quero jogar o fifa 21 nao quero ver vc jogando seu corno;sim
Marcelo vagabundo;sim
vc tem é que responder pelos seus crimes E esse vagabundo que governa nosso país acobertando uma palhaçada dessas com a Amazônia CANALHAS;sim
Esse vagabundo deve ta ganhando pouco;sim
Vagabundo kskk vai trabaia iiskkk;sim
Rapaiz Puxa saco passa pano de golpista vagabundo tem mais é que tomar uns tapa viu Só vou aliviar porque o cara é gay;sim
nossa como eu odeio a stormfront vagabunda nazista de merda;sim
Que rede social vagabunda igual ao Twitter não tem;sim
kkkkkkkk parece o teu pai sua vagabunda;sim
A yamsin e uma vagabunda;sim
Vagabunda gorda;sim
Vou matar aquele gordo tarado nojento;sim
é o seu pai que fez um bosta como você seu lixo de merda Seu corno;sim
xô cadela vagabunda piranha desgraçada n venha falar cmg hoje;sim
Kraio bixo vai tomar no seu cu mano arrombado lixo vou copiar;sim
Traidor mentiroso psicopata crápula frouxo palhaço bobão E eu acrescento otario covarde e bundão É o Bolsonaro todinho;sim
Tu deve ser uma putinha ou um viadinho de merda;sim
apagou seu viadinho pão com ovo fudido do caralho Tu é um merda nessa vida seu resto de punheta mal batido do caralho espero que vc tome muito no cu e se foda bastante sua desgraça mal amada;sim
tu eh burro por um acaso acabei de falar tomar banho viado imbecil do caralho;sim
viado se vc botar isso na minha tl dnv eu vou aí na sua casa come seu cu de porrada;sim
se eu pego o viado do Júlio viu meto a porrada;sim
Idiota burro retardado lixo vagabundo imbecil débil mental cachorro chifrudo merda chorume travesti degenerado chato mal amado brocha pau pequeno careca sem amigos filho da puta arrombado analfabeto cadeirante marginal bandido pobre favelado criminoso diabético fudido chupa bolas;sim
E AONDE SEU MACACO FALANTE AONDE ESSA ATITUDE FOI PROPORCIONAL VAI TOMAR NO MEIO DO TEU RABO VAGABUNDO DESGRAÇADO;sim
sua filha da puta vai se tratar sua doente tomara que o karma faça você tomar bem no meu do seu cu sua piranha vagabunda tava hate no jmn de novo pra ver se eu não te busco no inferno sua otaria tá avisada viu vou te encher de porrada vou acabar com você;sim
vagabunda feia desgraçada atropelada fedida nojenta asquerosa te odeio;sim
BIANCA EU TE ODEIO SUA VADIA DESGRAÇADA;sim
EU TE ODEIO VC É UM DESGRAÇADO DE MERDA Q DEVIA ESTAR PRESO EM REGIME FECHADO DEVIA APODRECER NA CADEIA SEU MERDA E AINDA TÁ SOLTO SEU LIXO ESCROTO ESTÚPIDO MONSTRO IDIOTA VAGABUNDO;sim
tem que apanhar viadinho vira homem bixa baitola mulherzinha vai pro inferno;sim
mina magrela sem doença nem distorção corporal nenhuma que fica na internet querendo atenção dá vontade de quebrar no meio de tanta porrada bando de cadela do caralho;sim
sua puta vadia safada vagabunda estranha chata pobre desgraçada prostituta rapaliga esquisita esquizofrênica cadeirante feia aleijada aloprada atlopelada burra idiota cachorra cadela presidiária fedida otaka filha da puta degenerada paranóica louca doida sem amigos;sim
sua puta problema é seu se vc não entendeu sua imbecil guarda sua teoria idiota no seu cu ao invés de tentar fazer com que eles saiam como mentirosos sua vadia do caralho enfia aquele vídeo cheio de mentiras dizendo q não odeia o jimin na sua goela;sim
uendel pega a bola já pensando em tocar pra trás esse arrombado;sim
ele é um corno arrombado tá doendo;sim
Perdeu Vagabunda de merda;sim
mano vai toma no cu essa puta do caralho eu vou mandar gore no ccat dessa vagabunda e ela vai ver aqui quem que eh clean nessa porra caralho que oduo tomara;sim
Amigo  A justiça é tão corrupta Qto este vagabundo ordinário BEBADO CAFAJESTE;sim
Vcs são lixo sorte de vcs que a misericórdia de Deus é infinita e ele da o livre arbítrio pra que vermes iguais a vcs falem esse monte de merda Como eu queria que os cristãos fossem radicais iguais os islâmicos queria ver a coragem de vcs;sim
calado verme insolente petulante carrapato imundo lixo inferior platina afundado horrível fracassado nojento nematoda mentecapto esquizo cnidário porco se tu continuar metendo o louco o CJM vai te vulcanizar apavorar esgormitar esfarelar te fazer sucumbir desaparecer escafeder af;sim
DORIA É LIXO  LOUCO E BOSTA;sim
deus me livre mo bafao de cocô com cara de lixo cabelo zoado louco pra mijar;sim
Adelio nem pra terminar o serviço incompetente do caralho É isso aí seu verme tá em eleição ainda né Fascista de merda;sim
Esse maluco é um merda E foda-se o fã clube desse verme;sim
Lulu volta pro esgoto verme de merda Vai pro shopping  gastar o resto do erário que caiu na tua conta Hipócrita de bosta;sim
seu verme  atraso da nação Nessa foto vemos bem o tipo de parlamentar que vc é  Vc mantém a tradição carioca de eleger   Merda ;sim
mlk tu faz uma merda enorme e acha q vamos esquecer ksskskskskskksks seu verme do crl;sim
Ah vai tomar no seu cu seu verme  Vc está na história como os vilões brasileiros Vc é um bosta  coronel de merda;sim
cala a boca seu nerdola fracassado para de falar merda na internet seu verme;sim
carelli vc eh um velho safado quem mandou vc colocar esse agressor e assediador do biel toma vergonha nessa sua cara seu verme vc tem que obedecer o público seu merda;sim
AI JOJO VAI TOMAR NO CU PROJETINHO DE VERME QUE MERDA EU ODEIO ESSA DESGRAÇADA VAGABUNDA TotalmenteDemais;sim
125500 mortos E o que vc como senador fez pra evitar isso Seu filho de uma puta Vagabundo Vc é um verme Anda na rua como o presidente anda Não tem coragem Pq vc é um merda;sim
Estava demorando pra esse MERDA do Gentili dar as caras O bosta vive com sindrome de perseguição desde o PT não aguenta MAVs falando do trabalho dele e quer inventar que a SECOM censurou um mediocre que consegue ser MAIS MERDA que ele Que verme PATETICO;sim
Chora mais aíseu otárioBolsonaro Será reeleito em 2022 igual um rolo compressor em cima de vcs e do teu curral eleitoral Chora mais babaca de merda É Bolsonaroseu verme;sim
Chora verme imundo isso é GabiGOL paú no cú vai reclamar com o merda do Dome que coloca o perebinha preto da base inves de gabiGOL e o Craque PEDRO;sim
Verme nojento cara de macaco se tu falasse assim comigo na minha frente eu quebraria seus dentes e vc nunca mais chuparia uma rola por meses filho duma cadela sarnenta Seu chupador de rola do presidente puta safada cara de corno;sim
VÁ SE FUDER CHILENO VERME CORRUPTO FILHO DE CADELA;sim
vadia insuportável lixosa do caralho que agiu logo de cara sendo uma mina arrombada e filha da puta nmrl aquela cena dela chorando na rua me deu uma puta vontade de espancar ela até a morte e ainda vem macaco babar o saco da personagem na tl;sim
Odeio ver um gordo feio preto com uma gostosa linda princesa Isso é tão nojento;sim
Muito preparado intelectualmente e emocionalmente dá pra vê cala boca E daí Encher a cara de porradaquem mirre de covid é bundaocomeu merda ou;sim
jornalista bundão vê censura seletiva volta a fumar sua maconha comunista de merda;sim
Na moral Palmeiras vai tomar no seu cu galiote bundão Seu pai tem gonorréia careca do caralho;sim
CHUPA SEU CORNO VELHO DO KRL BARBA DE BOSTA PARECE A JUNÇÃO DOS MEUS PELOS DO CU COM OS DO MEU SACO SEU FILHO DE UMA PUTA;sim
Alguém a Victor30Amorim lixo vai pra pqp seu corno bosta filho da puta disgraçado corno;sim
Esse drogado do uncerto bosta não para de MIMIMI Perdedor corno babaca Ladrão safado sem vergonha;sim
Fala aí corno cu de cana kkkkk ok Fica calmo que como diz o seu ídolo da comédiabosta adneté só piada rsrs;sim
VERME CHORUME LIXO RESTO DE ABORTO INFELIZ VELHO GAGÁ FILHO DA PUTA CORNO INCAPAZ IGNORANTE BURRO IDIOTA ACÉFALO MARMITA DE EMPRESÁRIO AMEBA CÉREBRO DE AMENDOIM RACISTA HOMOFOBICO XENOFOBICO MENTIROSO MACHISTA SEU BOSTA PIRU PEQUENO VAI SE FUDER;sim
Esse Humberto é um bosta mesmo CORNO safado lambedor das bolas do Cachaceiro maldito;sim
Esse BOSTA discípulo Chinês é o maior culpado por toda quebradeira mundial Agora que já fez a merda é que chegou a essa conclusão Corno;sim
vai se fuder taylor simao seu corno filha da puta desgraçado filhote de cruz credo metralhadora de bosta paquita do capeta;sim
bolsonaro lixo bolsonaro bosta seca bolsonaro cu do conde bolsonaro corno bolsonaro otário bolsonaro vagabundo bolsonaro puto;sim
Tu deve ser muito infeliz né provavelmente é corno ou broxa pôr que tu é um bosta cara amargo podre e incapaz de ficar feliz deve ser horrível viver assim tu é insignificante cara vai fazer terapia;sim
Charont sempre curte meus tweets mas quando marco no telegram o corno maldito pedacinho de bosta lixo vivo inócuo e oblíquo ignora;sim
CHUPA SEU CORNO VELHO DO KRL BARBA DE BOSTA PARECE A JUNÇÃO DOS MEUS PELOS DO CU COM OS DO MEU SACO SEU FILHO DE UMA PUTA;sim
Vc é um bosta e um corno  uma combinação perfeita para seu caráter ;sim
Escroto do crl filho da puta nojento mentiroso desgraçado arrombado infiliz sua certidão de nascimento devia ser um pedido de desculpas pra fábrica de camisinha xexelento do carai corno burro desgramado saco de vacilo metralhadora de bosta q n vale um peido;sim
ooooooooooooh arrombando corno filha da puta seu merda d caralho pqp você foi zikar a merda d pain seu bosta;sim
goleiro fudido bosta corno;sim
VERME CHORUME LIXO RESTO DE ABORTO INFELIZ VELHO GAGÁ FILHO DA PUTA CORNO INCAPAZ IGNORANTE BURRO IDIOTA ACÉFALO MARMITA DE EMPRESÁRIO AMEBA CÉREBRO DE AMENDOIM RACISTA HOMOFOBICO XENOFOBICO MENTIROSO MACHISTA SEU BOSTA PIRU PEQUENO VAI SE FUDER;sim
Humcerto Bosta a investigação corre em SIGILO Não sabemos a BOSTA toda que o Sr fez porque arquivaram toda roubalheira seus contatos suas propinas e canalhices Corno imundo vá pra PQP Se atole no que vc melhor produz BOSTA;sim
não suporto esse fepile teno eu chamaria este corno na paulada se visse ele na minha frente monte de bosta oportunista do caralho;sim
sim caralho parabens vc e uma genia sim inteligente abeça sua vadia agora pare de enche meu saco sua rata no cio vagabunda;sim
chora vagabunda chora;sim
pura vadia safada vagabunda estranha chata pobre desglaçada plostituta rapaliga esquisita esquisoflenica cadeirante feia aleijada atlopelada puta idiota cachorra cadela plesidialia otaka filha da puta desgenerada gorda palanoica louca lutadola sem amigos professola gorda peluda;sim
vagabunda mal amada piranha babaca cadela desgraçada;sim
Cheira o cu da vaca vagabunda da tua mãe porra loca psicopata do crime puta da cocaina cadela fedida ESperneia ladrão roubando;sim
karollyne obcecada vadia puta descarada vagabunda cadela arregaçada arrombada fudida cuzona ladra filha da puta desgraçada ltops nojenta do caralho;sim
calado verme insolente petulante carrapato imundo lixo inferior platina afundado horrível fracassado nojento nematoda mentecapto esquizo cnidário porco se tu continuar metendo o louco o CJM vai te vulcanizar apavorar esgormitar esfarelar te fazer sucumbir desaparecer escafeder;sim
Este velho e um demente mental cheio de ódio um porco nojento depois que chutado da Globo ficou louco agora se na obrigação de ficar babando ovo de Bolsonaro outro verme como ele pense um velho desta idade que não tem opinião própria fala o que os outros manda e de dar pena;sim
Louco pra dar porrada nesse cara;sim
Eu vou pegar Adam Parrish NA PORRADA eu vou matar esse louco eu to avisando;sim
Eu vou te meter uma porrada na cara boludo Nós já entregamos pro River com o Bressan e agora tu me vem com essa do Cavani no Grêmio Tá louco aceito até um "vai toma no cu" mas fake news é foda de aguentar TÔ PUTO;sim
NÃO QUE VOCÊ TA LOUCO EU VOU DESCER A PORRADA EM VOCÊ SEU BRÓCOLIS AZEDO;sim
você nao é nem louco eu te deito na porrada irmão;sim
Na moral que eu vou matar esse velho na porrada filha da puta quer meter o louco pra cima de mim;sim
